x,y,cluster,term,genes
-1.7124462,2.6094613,Cluster 0,Tertiary Granule Lumen (GO:1904724),ALDOC ARMC8 ASAH1 B2M CANT1 CDA CFP CHAMP1 CHIT1 CNN2 CRISP3 CST3 CSTB CTSD CTSH CTSS CXCL1 CYFIP1 DBNL DLC1 FLG2 FOLR3 FTH1 GGH GOLGA7 GSDMD HBB IDH1 ILF2 LOC112694756 LRG1 LTA4H LTF LYZ MMP8 MMP9 NIT2 OLFM4 ORM1 OSCAR PGLYRP1 PGM1 PPBP PRSS3 PTPN6 PTX3 QPCT QSOX1 SPTAN1 TCN1 TIMP2 TMT1A TNFAIP6 YPEL5
-0.43229145,2.7674422,Cluster 0,Tertiary Granule (GO:0070820),ADAM8 ADGRE3 AIFM2 ALDOC ANO6 AP2A2 ARL8A ARMC8 ASAH1 ATAD3B ATP11A ATP6AP2 ATP6V0A1 ATP6V0C ATP8B4 B2M CANT1 CD177 CD300A CD33 CD47 CD53 CD55 CD58 CD59 CD93 CDA CEACAM1 CEACAM8 CFP CHAMP1 CHIT1 CHRNB4 CLEC12A CLEC4C CLEC4D CLEC5A CNN2 COPB1 CR1 CRISP3 CST3 CSTB CTSD CTSH CTSS CXCL1 CYBA CYBB CYFIP1 CYSTM1 DBNL DIAPH1 DLC1 DOK3 DSG1 DSPP DYNC1LI1 DYNLL1 ENPP4 FCAR FCER1G FLG2 FOLR3 FPR1 FPR2 FRMPD3 FTH1 GAA GGH GOLGA7 GPR84 GSDMD HBB HGSNAT IDH1 ILF2 ITGAM ITGAX ITGB2 KCNAB2 LAIR1 LAMP1 LAMP2 LAMTOR1 LAMTOR2 LAMTOR3 LGALS3 LILRA3 LILRB2 LOC112694756 LRG1 LTA4H LTF LYZ MCEMP1 MGAM MMP8 MMP9 NBEAL2 NCKAP1L NFASC NIT2 NRAS OLFM4 OLR1 ORM1 OSCAR PGLYRP1 PGM1 PKP1 PLAU PPBP PRCP PRKCSH PRSS3 PTAFR PTPN6 PTPRB PTPRN2 PTX3 QPCT QSOX1 RAB14 RAP2B RAP2C RCAN1 RHOA RNASE1 SERPINB10 SERPINB12 SERPINB6 SIGLEC14 SIGLEC5 SIRPA SLC11A1 SLC2A3 SNAP23 SNAP25 SPTAN1 STBD1 STOM STX7 STXBP2 STXBP3 SVIP TARM1 TBC1D10C TCIRG1 TCN1 TIMP2 TMC6 TMEM179B TMEM63A TMT1A TNFAIP6 TRPM2 TSPAN14 UBR4 VAMP1 VAMP8 VPS35L YPEL5
-3.5151997,4.7706227,Cluster 0,Synaptic Vesicle Membrane (GO:0030672),ATP6V1G1 ATP6V1G2 ATP6V1G3 BORCS5 CLCN3 CLTA CLTB DOC2A DTNBP1 DYSF FER1L5 GABRA2 ICA1 KIF1B MCTP1 MCTP2 MYOF OTOF PHAF1 PTPRN2 PTPRS RAB26 RAB3A RAB3B RAB5A RPH3A SEMA4C SLC17A6 SLC17A7 SLC17A8 SLC18A1 SLC18A2 SLC18B1 SLC32A1 SLC35D3 SLC35F1 SLC35G2 SLC5A7 STX10 STX12 STX6 SV2A SV2B SV2C SYN1 SYN2 SYN3 SYNDIG1 SYNGR1 SYNGR2 SYNGR3 SYNGR4 SYNPR SYP SYPL1 SYPL2 SYT1 SYT13 SYT2 SYT4 SYT5 SYT8 TMEM163 UNC13A UNC13B UNC13C VAMP1 VAMP2
-3.7755349,4.0124745,Cluster 0,BLOC-1 Complex (GO:0031083),BLOC1S1 BLOC1S2 BLOC1S3 BLOC1S4 BLOC1S5 BLOC1S6 DTNBP1 KXD1 PI4K2A SNAP25 SNAP47 SNAPIN STX12 WASHC4
-3.9235845,3.3469455,Cluster 0,Chromaffin Granule (GO:0042583),CHGA CTSL CYB561 SLC17A9 SRI
-0.571802,2.9870985,Cluster 0,Specific Granule Membrane (GO:0035579),ADAM8 ADGRG3 AGPAT2 ALDH3B1 ANO6 AP1M1 ATP11A ATP6V1D ATP8A1 ATP8B4 C3AR1 CD177 CD33 CD36 CD47 CD53 CD59 CD93 CEACAM1 CEACAM21 CEACAM8 CHRNB4 CKAP4 CLEC12A CLEC4D CLEC5A CMTM6 CYBA CYBB DEGS1 DGAT1 DNAJC5 FCAR FPR2 GPR84 HGSNAT HMOX2 HVCN1 ITGAL ITGAM ITGAV ITGB2 KCNAB2 LAIR1 LAMTOR1 LAMTOR2 LAMTOR3 LILRA3 MCEMP1 MLEC MMP28 MOSPD2 MS4A3 OLR1 ORMDL3 P2RX1 PGAP1 PGRMC1 PLAU PLAUR PRKCSH PTPRB PTPRJ RAB37 RAB44 RAP1A RAP2B SCAMP1 SLC15A4 SLC27A2 SLC2A3 SLC2A5 SLC44A2 SLCO4C1 SNAP23 SNAP25 STK10 STOM TARM1 TMBIM1 TMC6 TMEM30A TMEM63A TNFRSF1B TOM1 TRPM2 TSPAN14 UBR4 VAMP1 VAMP8
-3.98376,3.8218088,Cluster 0,AP-3 Adaptor Complex (GO:0030123),AP3B2 AP3D1 AP3M1 AP3M2 AP3S1 AP3S2 VPS33A VPS41
-3.4294481,3.2954879,Cluster 0,Azurophil Granule (GO:0042582),ACLY ACP3 ACTR10 ACTR2 ADA2 AGA ANKRD44 ANXA11 ANXA2 ARHGAP45 ARL8A ARSA ATP11B ATP6V0C ATP8A1 AZU1 B4GALT1 BPI BST2 C3 C3AR1 C6ORF120 CAP1 CCT2 CCT8 CD63 CD68 CEACAM6 CEACAM8 CKAP4 CMTM6 CPNE1 CPNE3 CPPED1 CREG1 CTSA CTSC CTSG CYB5R3 DDOST DEFA1 DEFA3 DEFA4 DNAJC13 DNAJC3 DNAJC5 DPP7 DSN1 DYNC1H1 ELANE FABP5 FAF2 FPR1 FRK FTL FUCA1 FUCA2 GAA GALNS GCA GDI2 GGH GLB1 GLIPR1 GM2A GNS GRN GUSB HEBP2 HEXA HEXB HFE HRNR IMPDH1 IRAG2 IST1 ITM2C LAMP1 LAMP2 LAMTOR1 LPCAT1 LYZ MAGT1 MAN2B1 MANBA MAPK1 MGST1 MNDA MPO NAPRT NAT8 NCSTN NDUFC2 NFAM1 NHLRC3 NPC2 OLFM4 ORM2 PA2G4 PADI2 PIGR PLAC8 PRCP PRDX5 PRKCD PRSS2 PRSS57 PRTN3 PSEN1 PSMD1 PTGES2 PYCARD PYGB RAB37 RAB3D RAB44 RAB5C RAP1B RETN RNASE2 RNASE3 RNASET2 S100A7 SDCBP SERPINA3 SERPINB3 SFTPA2 SLCO4C1 SNAP23 SNAP29 STK11IP STOM STX3 STX7 STXBP2 SURF4 SYNGR1 TINAGL1 TMEM179B TMEM30A TOLLIP TOM1 TRAPPC1 TTR TUBB TUBB4B TXNDC5 UNC13D VAMP1 VAMP7 VAMP8 VAPA VAT1 VCP VNN1
-3.3987203,3.2825892,Cluster 0,Azurophil Granule Lumen (GO:0035578),ACTR10 ACTR2 ADA2 AGA ANKRD44 ANXA2 ARHGAP45 ARSA AZU1 BPI C3 C6ORF120 CAP1 CCT2 CCT8 CPPED1 CREG1 CTSA CTSC CTSG CYB5R3 DEFA1 DEFA3 DNAJC3 DPP7 DSN1 DYNC1H1 ELANE FABP5 FAF2 FRK FTL FUCA1 FUCA2 GALNS GCA GDI2 GGH GLB1 GM2A GNS GRN GUSB HEBP2 HEXB HRNR IMPDH1 IST1 LYZ MAN2B1 MAPK1 MNDA MPO NAPRT NAT8 NHLRC3 NPC2 ORM2 PA2G4 PADI2 PLAC8 PRDX5 PRKCD PRSS2 PRSS57 PRTN3 PSMD1 PTGES2 PYCARD PYGB RETN RNASE2 RNASE3 RNASET2 S100A7 SDCBP SERPINA3 SERPINB3 STK11IP TINAGL1 TOLLIP TRAPPC1 TTR TUBB TUBB4B TXNDC5 UNC13D VAT1 VCP
-3.542384,3.265565,Cluster 0,Azurophil Granule Membrane (GO:0035577),ACP3 ARL8A ATP11B ATP6V0C ATP8A1 AZU1 B4GALT1 BST2 C3AR1 CD63 CD68 CEACAM6 CEACAM8 CKAP4 CMTM6 CPNE1 CPNE3 DDOST DNAJC13 DNAJC5 FPR1 GAA GLIPR1 HFE IRAG2 ITM2C LAMP1 LAMP2 LAMTOR1 LPCAT1 MAGT1 MANBA MGST1 NCSTN NDUFC2 NFAM1 PIGR PRCP PSEN1 RAB37 RAB3D RAB44 RAB5C RAP1B SFTPA2 SLCO4C1 SNAP29 STOM SURF4 SYNGR1 TMEM179B TMEM30A TOM1 VAMP1 VAMP7 VAMP8 VAPA VNN1
-3.3942928,3.2456937,Cluster 0,Vacuolar Lumen (GO:0005775),ACD ACLY ACTR10 ACTR2 ADA2 AGA AGRN ANKRD44 ANXA2 APOB ARHGAP45 ARSA ASAH1 ATP13A2 AZU1 BCAN BGN BPI C3 C6ORF120 CAP1 CBLIF CCT2 CCT8 CD74 CHID1 CPPED1 CREG1 CSF3 CSPG4 CSPG5 CTSA CTSC CTSD CTSF CTSG CTSK CTSL CTSS CTSV CUBN CYB5R3 DCN DEFA1 DEFA3 DNAJC3 DPP7 DSN1 DYNC1H1 EGFL7 ELANE FABP5 FAF2 FMOD FRK FTL FUCA1 FUCA2 GAA GALC GALNS GBA1 GC GCA GDI2 GGH GLB1 GM2A GNS GPC1 GPC2 GPC3 GPC4 GPC5 GPC6 GRN GUSB GYG1 GZMB HEBP2 HEXA HEXB HPSE HRNR HSP90AA1 HSPA8 HSPG2 IDS IDUA IFI30 IMPDH1 IST1 KERA LAMP2 LGMN LUM LYZ MAN2B1 MAN2B2 MANBA MAPK1 MNDA MPO NAAA NAGLU NAPRT NAT8 NCAN NEU4 NHLRC3 NPC2 OGN OMD ORM2 PA2G4 PADI2 PLAC8 PLD3 PPT1 PPT2 PRDX5 PRELP PRKCD PRSS2 PRSS57 PRTN3 PSMD1 PTGES2 PYCARD PYGB RETN RNASE2 RNASE3 RNASET2 S100A7 SCARB2 SCGB1D1 SDC1 SDC2 SDC3 SDC4 SDCBP SERPINA3 SERPINB13 SERPINB3 SFTPA2 SGSH SMPD1 SPAM1 STK11IP TCN2 TINAGL1 TOLLIP TRAPPC1 TTR TUBB TUBB4B TXNDC5 UNC13D VAT1 VCAN VCP ZNF395
-4.310879,4.033284,Cluster 0,Vesicle Membrane (GO:0012506),ACP3 ANXA1 ANXA10 ANXA11 ANXA13 ANXA2 ANXA3 ANXA4 ANXA5 ANXA6 ANXA7 ANXA8L1 ANXA9 AP1B1 AP1G1 AP1M1 AP1M2 AP1S1 AP1S2 AP1S3 APPBP2 APPL1 AQP5 AQP6 ARRB1 ASPSCR1 BAIAP2L2 C2CD5 CLCN3 DGKQ DYSF EEF1AKMT4-ECE2 ENTPD7 FMN2 GAD1 GBP1 GIPC1 GPER1 IYD LAMP5 MFSD10 MREG MYO5B NSG2 PIKFYVE RAB10 RAB11A RAB11FIP2 RAB21 RAB4A RALA RIPOR1 SGSM1 SH3BP5 SLC12A2 SLC26A6 SLC28A2 SLC2A4 SLC30A1 SLC39A13 SLC4A11 SLC6A4 SNX9 SPIRE1 SPIRE2 STING1 STK26 SYNJ1 TMEM184A TMEM67 TOR1A TRARG1 TRIM72 TRPM2 VAMP5 VOPP1 ZNRF2
-3.5907607,4.6228423,Cluster 0,Secretory Vesicle (GO:0099503),BAIAP3 BICD1 DPYSL3 DYNLT1 IGF1 NKD2 RAB10 RAB27A RAB27B RAB3D SLC30A2 SYT1 SYT10 SYT12 SYT13 SYT15 SYT15B SYT17 SYT2 SYT3 SYT4 SYT5 SYT6 SYT8 SYT9 SYTL1 SYTL2 SYTL3 SYTL4 SYTL5 UNC13D
