x,y,cluster,term,genes
0.68034166,2.636589,Cluster 0,L Methionine,BHMT ALDH1L1 PSPH CPS1 MTRR CBS MTR METAP2 GNMT BHMT2
1.9218148,3.3950694,Cluster 0,11 Beta Hydroxysteroid Dehydrogenase Inhibitor,GJA9 GJA1 GJA3 GJA4 GJA5 GJA8 GJB1 GJB2 GJB3 GJB5 GJD2 GJB4 GJB6 GJD3 GJC1 GJC2 PANX1 GJA10 HSD11B1 PANX2 GJC3 GJB7 GJE1 PANX3 GJD4
1.2281635,2.6222198,Cluster 0,L Arginine,NOS3 ARG2 GPRC6A ASS1 NOS2 AZIN2 SLC7A1 SLC7A4 ASL SLC7A3
0.6767166,3.1830568,Cluster 0,Hypoparathyroidism,MYC PHEX IL2 GMNN GDF15 AR PLAU CYP24A1 VDR TG
0.8773894,3.488562,Cluster 0,Calcitriol,PHEX AR PLAU GMNN TG GDF15 IL2 VDR CYP24A1 MYC
0.77108765,3.2770398,Cluster 0,Hypocalcemia,MYC PHEX IL2 GMNN GDF15 AR PLAU CYP24A1 VDR TG
1.2341707,2.8230286,Cluster 0,Hypoactive Sexual Desire Disorder,MC4R MC5R NR3C2 MC1R MC2R MC3R
1.1227088,2.5418942,Cluster 0,L Citrulline,NOS3 DDAH2 OTC NOS1 PADI3 GPRC6A ASS1 NOS2 DDAH1 PADI4 PADI1 PADI6 PADI2
-0.066359885,3.1629412,Cluster 0,Adenosine Deaminase Inhibitor,TGFB1 CDKN1A NT5C1A DIABLO NFE2L2 POLA1 POLE POLE2 RRM2B XIAP POLE4 BCL2L2 POLE3 RRM1 RRM2 DCK ADA YES1 IL2RA TP53 PNP
-0.6496228,3.5685098,Cluster 0,Sonidegib,SUFU SMO MYCN PTCH1 EGFR
0.37266606,2.6264887,Cluster 0,Ringworm,CYP3A4 AR KRT12 HSD17B10 NR1I2
2.431727,2.048608,Cluster 0,ATC Code C09C,KCNK3 SH2B3 ACE PLEKHJ1 GPR83 CYP11B2 SULT1C3 AGTR1 DOT1L
3.216586,2.212,Cluster 0,ATC Code C09A,ACE MTR PRCP MTHFR CYP11B2 AGT ADRB2
0.7748519,3.4020257,Cluster 0,Pranlukast,CYSLTR1 CYSLTR2 IL5 NFKB1 MUC2 TNF RNASE3
0.92413455,2.5901477,Cluster 0,Nicotinamide,SIRT1 SIRT5 SIRT3 LDHA BST1 PARP1
1.3955128,2.638192,Cluster 0,ATC Code C05B,FFAR1 F12 FABP4 PLD2 FFAR4
1.1884136,3.5194619,Cluster 0,ATC Code C03D,SLC9A1 SLC9A5 TRPC7 AOC1 EHMT2 ASIC2 ASIC1 CYP4A11 KCNJ5 PKD2 SCNN1A SCNN1B SCNN1D SCNN1G TRPV2 PKD2L1 PLAU HSD17B10 ASIC3
0.4746097,1.5897291,Cluster 0,ATC Code P01B,CYP1A1 HNMT CYP1B1 G6PD CYP2C8
2.0446815,2.8793354,Cluster 0,ATC Code C03C,GNB3 SLC12A4 ACE KDM4E GPR35 NFE2L2 HSD17B10 ADD1 CFTR MAPK1 SLC12A5 SLC12A1 SLC12A2 SLC12A3
1.2038305,1.8162804,Cluster 0,Procaine,MAOB KCNMB4 SCN10A CHRNA2 KCNMB1 KCNMB3 RYR2 HTR3A KCNMB2 KCNN1 KCNN4 MAOA RYR1 KCNMA1 GRIN3A KCNN2 SLC6A3 KCNN3
-0.17364758,3.9326596,Cluster 0,ATC Code C01D,CYP3A4 ATAD5 NFE2L2 SLC29A1 THPO
2.756011,2.5028944,Cluster 0,Neomycin,SLC2A4 RLN2 GYPA PIK3CG CXCR4
1.1473047,2.7643607,Cluster 0,Nedocromil,CYSLTR1 FPR1 CYSLTR2 PTGDR GLCCI1 HSP90AA1
-0.2639611,3.4552941,Cluster 0,ATC Code C01A,ATP1A4 ATP1B1 ATP1B2 ATP1B3 FXYD2 AR ATP1A1 ATP1A2 ATP1A3
2.5880337,2.4314063,Cluster 0,ATC Code B05C,RLN2 CXCR4 PIK3CG GYPA SLC2A4
0.109353855,1.929521,Cluster 0,Probenecid,AR PANX1 SLCO1C1 SLC22A11 ABCC1 SLC22A8 SLC22A6 G6PD ABCB1
1.9727986,2.8439114,Cluster 0,ATC Code S01H,SCN10A CALM1 KDM4E CYP1A2 MYO9B GMNN SCN5A
0.16293927,2.549241,Cluster 0,ATC Code D01B,CYP3A4 AR KRT12 HSD17B10 NR1I2
0.867451,3.2064924,Cluster 0,ATC Code D05A,MYC PHEX IL2 GMNN GDF15 AR PLAU CYP24A1 VDR TG
2.3069246,2.6641812,Cluster 0,Orlistat,CNR1 ABHD6 SERPINE1 DAGLA ABHD12 LPL FASN LIPF DAGLB PNLIP
0.7529493,2.5737815,Cluster 0,Oxytocin,OXTR NR5A1 OXT AVPR2 MAPK8 GCG AVPR1B AVPR1A BAX
0.86425036,1.8529762,Cluster 0,Pamidronate,FDPS CASR CYP2C8 CD86 CXCL8
0.54288435,3.5533915,Cluster 0,ATC Code M03B,GABBR2 KCTD12 NOS1 NFE2L2 TAC1 FOS GCG BDNF TSHB NFKB1 GABBR1 KCTD16 KCTD8
1.1127787,2.540572,Cluster 0,ATC Code M05B,IL11 PTPRS ATP6V1A PTPN4 PLAU FDPS CYP19A1 MVK PTPRC VDR PTPRE
1.1944036,2.442637,Cluster 0,Olopatadine,S100A1 S100B HRH1 S100A12 S100A2 S100A13
1.1709362,2.8207805,Cluster 0,Plerixafor,MEN1 KMT2A CXCR4 CCR2 CCR4 ACKR3
0.70020413,3.046641,Cluster 0,ATC Code H03A,AHR THRB NFE2L2 F9 THBD TSHB THRA PPARG SERPINE1
1.4560925,1.8186523,Cluster 0,Phenprocoumon,CYP2C19 EPHX1 PPARA STX4 CYP4F2 VKORC1 PROC
3.800538,3.1459463,Cluster 0,Pindolol,GLA HTR2A ADRB2 ADRB1 HTR2B HTR1A
0.7663828,1.7299523,Cluster 0,Pioglitazone,PPARG SLC2A1 TRPM3 NR1I2 TGFB1 CYP2C9 CYP3A4 GFAP THBS1 YES1 G6PD PTPRD HSPA4 CYP3A5 GHRL ADIPOQ
2.5469642,2.5211253,Cluster 0,ATC Code D09A,RLN2 CXCR4 PIK3CG GYPA SLC2A4
1.2116904,3.82396,Cluster 0,Piretanide,AR SLC12A2 HSD17B10 SLC12A1 HIF1A EHMT2
1.300941,3.5850124,Cluster 0,Pirfenidone,MAPK14 TGFB1 MAPK13 MAPK11 MAPK12 HSD17B10 FURIN CYP1A2 TNF
1.6056112,2.9605,Cluster 0,Octreotide,LPAR2 SSTR3 SSTR1 MPO KLK3 NF2 TG SSTR5 PIK3CG PIK3CB IGFBP1 SSTR2
1.2747759,2.405069,Cluster 0,Somatostatin,OPRD1 SSTR3 SSTR1 SSTR4 SSTR5 OPRM1 SSTR2
2.3146396,1.9121981,Cluster 0,ATC Code B02B,MPL SLCO1B1 F5 SLCO1B3 SLCO2B1 SERPINC1 SLC22A1
2.7836928,2.5969067,Cluster 0,ATC Code A10B,MGA MGAM SI LPL GAA SLC2A4 AMY2A
0.7673941,1.8835022,Cluster 0,Metoclopramide,HTR3B CYB5R4 CHRM1 CYB5R2 DRD2 HTR3A CYB5R3 HTR4 IL2 G6PD CYP1A2 CYP2D6 CYB5R1 CYP11B2
1.4995953,1.6586311,Cluster 0,Ropivacaine,SCN10A SCN5A CYP3A4 CYB5R3 G6PD
1.9866314,2.413918,Cluster 0,Thrombocytopenia,MPL F2 F5 SERPINC1 CYP2C9 PROC PROS1
0.37231877,2.3057504,Cluster 0,Roxithromycin,XDH MLNR CCL11 CD86 CYP3A4 IL2 F2RL1 AMOT CD80
1.2972465,3.740317,Cluster 0,Rutin,RELA GAA CYP1A1 AKR1C3 NFKB2 NFKB1 POLB POLK TNF AFP KDM4E
3.38641,2.6490576,Cluster 0,Albuterol,CRHR2 CLOCK COL22A1 ADRB2 GLP1R DUSP1
3.5098567,2.5753076,Cluster 0,Metoprolol,SLC25A31 ACE ADRB2 GRK4 LRRC15 SLC4A1 ADRB1 CYP2D6
1.0823054,2.3773484,Cluster 0,Alendronate,FDPS PTPRS PLAU ATP6V1A IL11 PTPRE PTPN4 PTPRC VDR MVK CYP19A1
0.8566121,2.9655304,Cluster 0,Sleep Cycle Support,TGFB1 MPO IFNG GHRH MYC CYP1A2 AANAT CYP3A7 RARA HTR2B MAOB CALM1 MAP2 CYP3A4 GCLM CALR PIK3CG CYP3A43 ESR1 ASMT MTNR1A MTNR1B PER1 BAX RORA TMSB10 RORB EPX IL1B NQO2 GFAP ALOX5 PRL BGLAP
1.6377034,3.2317586,Cluster 0,Sinusitis,MPO SUMO1 CTDSP1 KDM4A ACP1
0.700233,2.0810823,Cluster 0,Siponimod,S1PR5 S1PR1 S1PR3 CYP2C9 S1PR4
1.3204744,2.7656338,Cluster 0,Amifostine,ALPG TGFB1 SMAD2 ENPP1 GSR MYC
0.9407016,3.3602417,Cluster 0,Scleroderma,WT1 IL2 EPRS1 TNF SMAD3 MMP2 PTP4A1 COL1A1
1.3649513,3.603903,Cluster 0,Amiloride,ASIC1 SLC9A1 SCNN1B SLC9A5 SCNN1G SCNN1A EHMT2 CYP4A11 PLAU PKD2L1 AOC1 ASIC3 HSD17B10 TRPC7 ASIC2 PKD2 TRPV2 SCNN1D KCNJ5
2.3142567,1.6045998,Cluster 0,Sildenafil,GNB3 CYP3A5 NOS3 SLCO2B1 PDE5A SLCO1B3 PDE6H ACE VEGFA PDE6G CYP3A4 SLCO1B1 PDE6C ABCC5
1.005345,2.1603782,Cluster 0,Naltrexone,DBH OPRK1 OPRD1 SIGMAR1 TAC1 GCG OPRM1 BAX
2.1625078,1.849846,Cluster 0,Mexiletine,PLAU SCN4A SCN5A TAC1 CYP2D6
0.9387276,2.367036,Cluster 0,Ramatroban,MEN1 TBXA2R MBNL1 KMT2A PTGDR2
2.3716896,2.451841,Cluster 0,ATC Code A08A,LIPF DAGLB ABHD12 DAGLA FASN CNR1 LPL ABHD6 SERPINE1 PNLIP
0.5251064,1.8564459,Cluster 0,ATC Code A07D,CALM1 TEK POMC CACNA1A CYP3A4 MTOR AR TP53 TSHR OPRD1 OPRK1 ABCB1 OPRM1 CYP2D6
0.74810475,2.4384356,Cluster 0,Naloxone,OPRK1 ADCYAP1R1 OPRD1 CRH NTF3 RARA TLR4 ANPEP ESR1 GRP PRL OPRM1 CREB1 BDNF
1.1456915,3.3276231,Cluster 0,Pyridoxine,NTRK1 HP DDC TNF PDXK
0.30141166,3.6392493,Cluster 0,Pyrimethamine,ACP1 AR HEXA IKBKG SLC47A1 GSTP1 IL2 STAT3 FOLR1 IDH1 DHFR
1.7904041,3.0969253,Cluster 0,ATC Code A02B,GJA9 GJA1 GJA3 GJA4 GJA5 GJA8 GJB1 GJB2 GJB3 GJB5 GJD2 GJB4 GJB6 GJD3 GJC1 GJC2 PANX1 GJA10 HSD11B1 PANX2 GJC3 GJB7 GJE1 PANX3 GJD4
1.7391691,2.676693,Cluster 0,Miglitol,GAA MGAM GANAB MGA GANC
1.0874166,3.4810634,Cluster 0,Nafamostat,TMPRSS2 ASIC1 TFF2 ASIC3 TRPM7 ASIC2 ALDH1A1 PRSS1 TNF C1R TPSAB1
2.3644197,2.6013284,Cluster 0,Weight Loss Aid,LIPF DAGLB ABHD12 DAGLA FASN CNR1 LPL ABHD6 SERPINE1 PNLIP
1.3810105,3.3669322,Cluster 0,Vitamin B6 Deficiency,HP DDC NTRK1 TNF PDXK
-0.45144227,2.7542775,Cluster 0,Abiraterone,DSE PTEN AR CYP11B1 CYP17A1 TSPYL1
0.10384808,3.5968583,Cluster 0,Miltefosine,PLA2G1B TNF PIK3CA CSF2 ABCB1
2.7704606,2.4720244,Cluster 0,Acarbose,GAA LPL MGAM SLC2A4 SI MGA AMY2A
0.10713238,2.8037226,Cluster 0,Raltitrexed,ALB TYMS SLC19A1 FPGS BCL2 CDKN1B CDK2 DHFR
3.6718273,2.4737422,Cluster 0,Nadolol,LPL SLCO1A2 ADRB2 ADRB3 ADRB1
-0.21227084,4.007011,Cluster 0,Adenosine Reuptake Inhibitor,CYP3A4 ATAD5 NFE2L2 SLC29A1 THPO
0.47461993,1.6405212,Cluster 0,Malaria,CYP1A1 HNMT CYP1B1 G6PD CYP2C8
3.208871,2.5038261,Cluster 0,Adrenergic Receptor Agonist,CLOCK DUSP1 COL22A1 GLP1R CRHR2 ADRB2
1.8936459,1.8593733,Cluster 0,Flecainide,SCN11A KCNJ11 SCN5A KCNA7 CYP1A2 COP1 KCNA5
1.1436477,3.1035748,Cluster 0,Nitric Oxide Synthase Inhibitor,TGFB1 MPO IFNG GHRH MYC CYP1A2 AANAT CYP3A7 RARA HTR2B MAOB CALM1 MAP2 CYP3A4 GCLM CALR PIK3CG CYP3A43 ESR1 ASMT MTNR1A MTNR1B PER1 BAX RORA TMSB10 RORB EPX IL1B NQO2 GFAP ALOX5 PRL BGLAP
1.586929,3.1004515,Cluster 0,Carcinoid Tumors,SSTR2 MPO KLK3 SSTR3 SSTR5 NF2 PIK3CB PIK3CG LPAR2 IGFBP1 TG SSTR1
1.3098165,3.970542,Cluster 0,Nitric Oxide Scavenger,POLK AKR1C3 KDM4E CYP1A1 AFP POLB RELA GAA TNF NFKB1 NFKB2
1.0335606,2.3719046,Cluster 0,Nitric Oxide Precursor,ARG2 AZIN2 NOS2 SLC7A1 NOS3 GPRC6A SLC7A4 ASL SLC7A3 ASS1
2.0315826,2.5146558,Cluster 0,Caudal Epidural Block,SCN10A LIF FGF6 NRG1 MYOD1 BCHE HSPA8 TNF KCNA1 SCN4A SCN5A KCNA5
-0.15270719,3.373272,Cluster 0,Fludarabine,SULT2B1 SLCO1B1 ADA XIAP CYP2E1 PIK3CG CD40 DCK BAX MPO POLA1 CXCL12 ATM RRM2 RRM1 NFE2L2 SLC29A1 SMAD3 SLC22A12 IKZF1
-0.15926862,3.4140832,Cluster 0,Deslanoside,ATP1A4 ATP1B1 ATP1B2 AR ATP1A2 ATP1A3 ATP1A1 ATP1B3 FXYD2
-0.011378138,3.7221308,Cluster 0,Membrane Integrity Inhibitor,PLA2G1B PIK3CA TNF ABCB1 CSF2
0.9295256,2.6922631,Cluster 0,Melanocortin Receptor Agonist,MC4R MC5R NR3C2 MC1R MC2R MC3R
0.6319011,4.182123,Cluster 0,Melanin Inhibitor,NQO1 IL1B TYR GSTP1 EHMT2 NFE2L2 HPGD TOP2A RORC HIF1A CYP19A1 HSD17B10 NFKB1 BCL2 CXCL8 THPO CD40
0.50161976,3.0943246,Cluster 0,Fludarabine Phosphate,POLE RRM1 POLD1 RRM2B POLA1 RRM2
0.8481811,3.2830677,Cluster 0,Dicoumarol,CDKN1A CYP2C9 NQO1 ALDH1A1 GSTM1 VKORC1 NFE2L2 CRYZ
-0.2689794,2.6291773,Cluster 0,Insulin Sensitizer,TGFB1 CDIPT NT5E NTF3 LPL CCN2 BDNF IRS1 TP53 CCKBR CD5 PLG NRAS TEC GRM1
0.49357677,1.6603329,Cluster 0,Histamine Receptor Agonist,CYP1A1 HNMT CYP1B1 G6PD CYP2C8
2.2882757,1.5943463,Cluster 0,Glutamate Receptor Modulator,FXYD2 GRIA1 GRIA2 GRIA3 GRIA4 RECQL CA2 SLC12A3
