x,y,cluster,term,genes
3.3316722,10.444066,Cluster 0,SWI/SNF-related complex (mouse),MECP2 SMARCB1 GM8494 HDAC2 SIN3A SMARCA2 GM7004 
3.8221047,10.990426,Cluster 0,Smarcb1/Ini1-Smarca2-Mecp2 complex (mouse),MECP2 SMARCB1 SMARCA2 
3.6790228,11.293814,Cluster 0,P2X7 receptor signalling complex (human),ITGB2 P2RX7 ACTB MPP3 SVIL ACTN4 HSP90AB1 LAMA3 PTPRB HSPA8 PI4KA HSPA1B 
4.518464,11.737551,Cluster 0,AP1G1-PACS1-FURIN complex (human),AP1G1 FURIN PACS1 
3.580771,11.476379,Cluster 0,ELK1-SRF-ELK3 complex (human),SRF ELK1 ELK3 
3.3611574,11.385371,Cluster 0,Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex (human),GSK3B CTNNB1 AXIN1 PPP2R5A 
3.340078,10.428507,Cluster 0,"SWI/SNF chromatin-remodeling complex (Mecp2, Smarc) (mouse)",MECP2 SMARCB1 GM8494 HDAC2 SIN3A SMARCA2 
3.997092,9.931356,Cluster 0,SMARCA2/BRM-BAF57-MECP2 complex (human),MECP2 SMARCE1 SMARCA2 
3.2782152,10.959961,Cluster 0,SHARP-CtBP1-CtIP complex (human),SPEN CTBP1 RBBP8 
3.8596766,11.127028,Cluster 0,SMRT-SKIP-CBF1 complex (human),SNW1 NCOR2 RBPJ 
2.683117,10.664562,Cluster 0,ARC complex (human),MED1 ACAD8 MED4 CCNC MED17 MED6 MED7 MED8 MED24 MED13 MED12 MED23 CDK8 MED26 MED15 MED14 MED25 MED21 
3.9044728,11.2881775,Cluster 0,Sin3-Hdac1-Sds3 complex (mouse),SIN3B SUDS3 GM4864 
3.912673,10.417079,Cluster 0,JUND-FOSB-SMAD3-SMAD4 complex (human),SMAD3 JUND SMAD4 FOSB 
3.9641416,11.503318,Cluster 0,RalBP1-CCNB1-AP2A-NUMB-EPN1 complex (human),CCNB1 LOC100129773 AP2A2 AP2A1 EPN1 NUMB 
4.1038384,9.869303,Cluster 0,MBD1-MCAF complex (human),ATF7IP MBD1 
3.8585463,9.882196,Cluster 0,EGR-EP300 complex (human),EGR1 EP300 
3.9916234,9.6978,Cluster 0,SMAD3-SMAD4-FOXO3 complex (human),SMAD3 SMAD4 FOXO3 
3.964372,9.715072,Cluster 0,SMAD3-SMAD4-FOXO1 complex (human),SMAD3 SMAD4 FOXO1 
4.200139,11.293625,Cluster 0,GTP-Rho-Rhpn1-Ropn1 complex (mouse),RHOA RHPN1 ROPN1 
3.9710228,10.474889,Cluster 0,SMAD3-SMAD4-FOXO4 complex (human),SMAD3 SMAD4 FOXO4 
3.7208421,11.11197,Cluster 0,SHARP-CtBP complex (human),SPEN CTBP2 CTBP1 
3.1576302,11.678704,Cluster 0,"Upf complex (UPF1, UPF2, UPF3b) (human)",UPF2 UPF1 UPF3B 
3.551556,10.167633,Cluster 0,RSmad complex (human),SMAD3 CREBBP NCOA3 SMARCC1 SMAD2 SMARCC2 SMAD4 ARID1B TRIM33 SMARCA4 
3.9803636,10.498217,Cluster 0,SMAD4-SKI complex (human),SKI SMAD4 
3.0230923,11.809292,Cluster 0,DAXX-Axin-p53-HIPK2 complex (human),DAXX AXIN1 HIPK2 TP53 
3.4856493,10.929485,Cluster 0,ING5 complex (human),ING5 MYST4 BRPF1 MYST3 BRD1 BRPF3 MEAF6 PHF15 PHF17 PHF16 LOC648927 
2.9722898,11.0239935,Cluster 0,CRSP complex (human),MED24 MED1 MED23 MED26 MED15 MED14 MED25 MED21 MED17 MED6 MED7 
3.1795158,11.812764,Cluster 0,DSIF complex (DRB sensitivity-inducing factor complex) (human),SUPT4H1 SUPT5H 
3.311365,11.007688,Cluster 0,BRD4-P-TEFb complex (human),BRD4 CDK9 CCNT1 
2.7871456,10.79074,Cluster 0,ARC-L complex (human),MED1 CCNC MED17 MED6 MED7 MED24 MED13 MED12 MED23 CDK8 MED15 MED14 MED25 MED21 
4.9727097,11.666784,Cluster 0,RBPJ-NotchIC-Mastermind complex (human),NOTCH1 MAML1 RBPJ 
4.1321473,11.455181,Cluster 0,IRF3-CBP complex (human),CITED1 CITED2 CITED4 IRF3 
3.4564576,11.711249,Cluster 0,"Upf complex (UPF1, UPF2, UPF3a) (human)",UPF2 UPF1 UPF3A 
3.4215374,10.296244,Cluster 0,PU.1-Sin3A-Hdac-MeCP2 complex (mouse),MECP2 SFPI1 SIN3A GM4864 
3.1090736,11.372686,Cluster 0,SKI-NCOR1-SIN3A-HDAC1 complex (human),SKI NCOR1 HDAC1 SIN3A 
3.6498618,10.850824,Cluster 0,Tis7-Sin3-Hdac1-Ncor1-Sap30 complex (mouse),NCOR1 IFRD1 SIN3B GM4864 SAP30 
3.359851,11.63975,Cluster 0,CBF1-HDAC1-SMRT complex (human),NCOR2 HDAC1 RBPJ 
3.5990226,9.864597,Cluster 0,NR3C2-UBC9-SRC-1 complex (human),UBE2I NCOA1 NR3C2 
3.2605438,11.626755,Cluster 0,NCOR-SIN3-HDAC-HESX1 complex (human),NCOR2 HDAC1 SIN3B HDAC2 SIN3A HESX1 
4.98532,11.773519,Cluster 0,cRET-Shc-Grb2-Gab2-P85PI3K-Shp2 complex (mouse),RET PIK3R1 GAB2 PTPN11 GRB2 GM5500 
3.2538786,11.847614,Cluster 0,DAXX-AXIN complex (human),DAXX AXIN1 
3.7150104,10.710237,Cluster 0,Epo-R-PLC-gamma 1-IP(3)R type II-TRPC2 signaling complex (mouse),TRPC2 ITPR2 PLCG1 EPOR 
3.299825,11.816678,Cluster 0,Daxx-Axin complex (mouse),DAXX AXIN1 
3.6714163,10.938746,Cluster 0,Epo-R-PLC-gamma-TRPC2 complex (mouse),TRPC2 PLCG1 EPOR 
3.1301062,11.351843,Cluster 0,"Grb2-Shp2 complex, FGF stimulated (mouse)",PTPN11 GRB2 
3.7712898,10.280802,Cluster 0,p300-CBP-p270 complex (human),CREBBP EP300 ARID1A 
3.9683852,9.698849,Cluster 0,Smad3-Smad4 complex (mouse),SMAD3 SMAD4 
3.203297,10.813863,Cluster 0,p300-CBP-p270-SWI/SNF complex (human),CREBBP SMARCC1 SMARCC2 SMARCB1 EP300 ARID1A SMARCA4 
3.973664,11.147249,Cluster 0,Ryk-Dvl1 complex (mouse),RYK DVL1 
4.992677,11.926457,Cluster 0,"G protein complex (Btk, Gng2, Gnb1) (mouse)",GNG2 GNB1 BTK 
3.2196543,11.633046,Cluster 0,HERP1/HEY2-NCOR-SIN3A complex (human),LOC100129733 NCOR2 HDAC1 SIN3A 
3.9736838,9.753607,Cluster 0,SMAD4-SNO-SKI complex (human),SKI SMAD4 SKIL 
4.307906,10.835916,Cluster 0,Polycystin-1-E-cadherin-beta-catenin complex (human),PKD1 CDH1 CTNNB1 
4.1763277,11.107055,Cluster 0,Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex (human),PKD1 CDH1 CTNNB1 FLOT2 
3.9283552,10.164945,Cluster 0,SMAD2-SKI complex (human),SKI SMAD2 
4.1105905,10.628803,Cluster 0,SMAD3-SKI complex (human),SMAD3 SKI 
2.9825063,11.039637,Cluster 0,DRIP complex (human),MED1 VDR MED4 MED17 MED16 MED6 MED7 MED24 MED13 MED12 MED23 MED26 MED14 RXRB 
3.9572973,10.292237,Cluster 0,SMAD4-SKI-NCOR complex (human),SKI NCOR1 SMAD4 
3.1450458,11.361272,Cluster 0,"GRB2-SHP-2 complex, PDGF stimulated (human)",PTPN11 GRB2 
3.0447626,10.80187,Cluster 0,Pericentrin-GCP complex (human),TUBGCP2 TUBGCP3 PCNT 
3.1020734,10.805707,Cluster 0,Pericentrin-GCP complex (mouse),TUBGCP2 TUBGCP3 PCNT 
4.073384,10.506332,Cluster 0,SKI-SMAD3-SMAD4  pentameric complex (human),SMAD3 SKI SMAD4 
3.662856,11.745912,Cluster 0,"pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300) (human)",RBL2 HDAC1 EP300 SUV39H1 E2F4 
2.8447146,11.701185,Cluster 0,"pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2) (human)",RBL2 HDAC1 SUV39H1 E2F4 DNMT1 
3.0093334,11.6561365,Cluster 0,RB1(hypophosphorylated)-E2F4 complex (human),RB1 E2F4 
3.7901466,11.2661295,Cluster 0,APP-TOMM40 complex (human),APP TOMM40 
3.0728676,10.791018,Cluster 0,CtBP complex (human),KDM1A HDAC1 CBX4 CTBP2 HDAC2 CTBP1 EHMT1 EHMT2 CDYL ZEB1 ZEB2 ZNF516 RREB1 LCOR ZNF217 RCOR3 RCOR1 
4.4308248,11.769755,Cluster 0,Axin-Dvl-Gsk-Frat1 complex (mouse),FRAT1 GSK3B DVL1 AXIN1 
3.8093472,11.528013,Cluster 0,Axin-Dvl-Gsk complex (mouse),GSK3B DVL1 AXIN1 
4.5093575,10.9838705,Cluster 0,TLE2 homodimer complex (human),TLE2 
4.3744698,10.913723,Cluster 0,TLE1-TLE2 complex (human),TLE2 TLE1 
2.9024029,11.586374,Cluster 0,STAT6-p100-RHA complex (human),SND1 DHX9 STAT6 
3.0782087,11.018478,Cluster 0,LSD1 complex (human),KDM1A HDAC1 CTBP1 PHF21A PHF21B ZMYM2 HMG20B RREB1 ZNF217 HMG20A RCOR3 RCOR1 HSPA1B 
5.2828274,11.776108,Cluster 0,Tle3-Aes complex (mouse),TLE3 AES 
3.310811,11.575853,Cluster 0,SMAD3-cSKI-SIN3A-HDAC1 complex (human),SMAD3 SKI HDAC1 SIN3A 
4.3454995,11.52372,Cluster 0,MondoA-Mlx complex (mouse),MLX MLXIP 
3.8790488,11.289202,Cluster 0,POSH-AKT2 complex (human),AKT2 SH3RF1 
3.3355427,10.332374,Cluster 0,NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex (human),TLE4 TLE3 TLE2 TLE1 HDAC1 SIN3A RBBP4 NKX3-1 HIPK2 NKX3-2 TLE6 
3.3182194,10.36625,Cluster 0,TCL1(trimer)-AKT2 complex (human),TCL1A AKT2 
2.9298632,11.17764,Cluster 0,TFTC-type histone acetyl transferase complex (human),MED24 MED13 MED1 MED12 MED23 MED14 KAT2A TRRAP MED17 ESR1 MED16 
3.3521817,10.148084,Cluster 0,NK-3-Groucho complex (human),TLE4 TLE3 TLE2 TLE1 NKX3-1 NKX3-2 TLE6 
3.6649754,11.533233,Cluster 0,TCL1(trimer)-AKT1 complex (human),TCL1A AKT1 
5.157011,11.697676,Cluster 0,Notch1(N-TM)-Notch1(N-EC) heterodimer complex (mouse),NOTCH1 
3.9293833,10.169244,Cluster 0,CREBBP-SMAD3-SMAD4 pentameric complex (human),SMAD3 CREBBP SMAD4 
3.9762301,10.433266,Cluster 0,CREBBP-SMAD3 hexameric complex (human),SMAD3 CREBBP 
3.1601224,11.176824,Cluster 0,ARC92-Mediator complex (human),MED1 MED17 MED16 MED6 MED7 MED13 MED12 MED23 CDK8 MED26 MED15 MED14 MED25 
3.1665108,11.559583,Cluster 0,Set1B complex (human),RBBP5 WDR82 ASH2L CCNY WDR5 SETD1B 
4.0541472,10.466765,Cluster 0,SMAD3-SKI-NCOR complex (human),SMAD3 SKI NCOR1 
4.074843,11.322927,Cluster 0,PLEKHM2-KIF5B complex (human),KIF5B PLEKHM2 
4.072826,10.931425,Cluster 0,Gamma-BAR-AP1 complex (human),AP1G1 AP1G2 AP1S1 AP1S3 LOC653653 AP1B1 AP1AR AP1M1 AP1M2 
5.3378444,11.821789,Cluster 0,HDAC4-ERK2 complex (human),HDAC4 MAPK1 
2.867258,11.081598,Cluster 0,BRD4 complex (human),MED24 MED1 BRD4 CDK9 MED12 MED14 CCNT1 MED17 
5.425951,11.871188,Cluster 0,HDAC4-ERK1 complex (human),HDAC4 MAPK3 
2.841024,10.992413,Cluster 0,P-TEFb-BRD4-TRAP220 complex (human),MED1 BRD4 CDK9 CCNT1 
3.2110488,10.942524,Cluster 0,HES1 promoter corepressor complex (human),CREBBP SUPT6H POLR2A CDK7 EP300 RBPJ 
3.4130518,11.254201,Cluster 0,AXIN-MEKK4-CCD1 complex (human),MAP3K4 DIXDC1 AXIN1 
3.8251872,10.233175,Cluster 0,Src1-Ep300-Crebbp complex (mouse),CREBBP EP300 LOC100044566 
2.8644223,11.662881,Cluster 0,Retrotranslocation complex (human),GEMIN4 SYVN1 DERL1 
3.02568,11.240969,Cluster 0,HES1 promoter-Notch enhancer complex (human),MED1 NOTCH1 SUPT6H SUPT16H CCNT1 MAML1 RBPJ CDK9 CDK8 POLR2A CDK7 EP300 INPP5K 
3.8604987,10.233218,Cluster 0,MBD1-MCAF1-SETDB1 complex (human),ATF7IP SETDB1 MBD1 
2.6417081,11.187324,Cluster 0,p53-SP1 complex (human),SP1 TP53 
4.2380376,11.456151,Cluster 0,"Bcl-xL-p53-PUMA complex, DNA damage induced (mouse)",BBC3 BCL2L1 TRP53 
3.9901924,9.785216,Cluster 0,SMAD3-SMAD4-cJun-cFos complex (human),SMAD3 JUN SMAD4 FOS 
3.396601,10.942836,Cluster 0,Smurf1-Par6 complex (mouse),PARD6A SMURF1 
3.7236233,11.538819,Cluster 0,SMRT complex (human),TBL1XR1 HDAC3 NCOR2 GPS2 TBL1X 
4.089709,9.825571,Cluster 0,OGT-TRAK1-TRAK2 complex (human),OGT TRAK2 TRAK1 
3.5138576,11.533686,Cluster 0,TGF-beta receptor I-Axin-SMAD3 complex (human),SMAD3 AXIN1 TGFBR1 
3.8235893,11.845594,Cluster 0,CSK-GAP-A.p62 complex (mouse),KHDRBS1 CSK 
3.8262696,10.889745,Cluster 0,APLG1-Rababtin5 complex (human),AP1G1 RABEP1 RABEP2 
3.5601954,11.127553,Cluster 0,Nucleolar remodeling complex (NoRC complex) (mouse),GM13034 BAZ2A 
2.7511706,10.910791,Cluster 0,Nucleolar remodeling complex (NoRC complex) (human),BAZ2A SMARCA5 
3.1240883,10.564558,Cluster 0,p300-MDM2-p53 protein complex (human),EP300 TP53 MDM2 
3.693376,11.798725,Cluster 0,P-TEFb.4 complex (human),CDK9 CCNK 
3.765188,11.527747,Cluster 0,Smrt-Sin3A-Hdac7 complex (mouse),NCOR2 SIN3A HDAC7 
4.0207043,11.0661545,Cluster 0,AR-AKT-APPL complex (human),AR AKT1 APPL1 
4.0938454,11.354496,Cluster 0,GPR56-CD81-Galphaq/11-Gbeta complex (human),GNB1 GNA11 GNB3 CD81 GNB2 GPR56 GNAQ GNB4 
3.2850258,11.057971,Cluster 0,P-TEFb.1 complex (human),CDK9 CCNT1 
4.6157517,11.371871,Cluster 0,P-TEFb.2 complex (human),CDK9 CCNT2 
4.1493444,11.837716,Cluster 0,"Ksr1-Mek-Braf complex, EGF induced (mouse)",MAP2K2 MAP2K1 KSR1 BRAF 
4.181051,10.993678,Cluster 0,TSC1-TSC2 complex (human),TSC2 TSC1 
4.1353703,11.189195,Cluster 0,p130Cas-ER-alpha-cSrc-kinase- PI3-kinase p85-subunit complex (human),SRC PIK3R1 ESR1 BCAR1 
4.0271235,10.470745,Cluster 0,PIAS3-SMAD3-P300 complex (human),SMAD3 EP300 PIAS3 
4.1110435,10.580517,Cluster 0,Sam68-p85 P13K-IRS-1-IR signaling complex (human),KHDRBS1 INSR IRS1 PIK3R1 
2.865982,11.462362,Cluster 0,Emerin architectural complex (human),LMNA ACTB NMI LMNB1 EMD SPTAN1 
3.7998123,11.217543,Cluster 0,Cdk5-c-Abl-Cables complex (mouse),CDK5 CABLES1 ABL1 
4.5866704,11.775407,Cluster 0,ITGA4-PXN-GIT1 complex (human),PXN ITGA4 GIT1 
4.186095,10.932879,Cluster 0,PLXNA3-RANBPM complex (human),PLXNA3 RANBP9 
4.1463346,11.808535,Cluster 0,KSR1-BRAF-MEK complex (human),MAP2K2 MAP2K1 KSR1 BRAF 
4.239853,11.80381,Cluster 0,KSR1-RAF1-MEK complex (human),MAP2K2 MAP2K1 KSR1 RAF1 
4.1592474,10.065325,Cluster 0,Multisubunit ACTR coactivator complex (human),CREBBP NCOA3 KAT2B EP300 
4.6451316,11.474257,Cluster 0,KSR1 homooligomer complex (human),KSR1 
4.1214833,11.116866,Cluster 0,SCRIB-LGL2 complex (human),SCRIB LLGL2 
4.002381,11.070614,Cluster 0,SCRIB-VANGL2 complex (human),VANGL2 SCRIB 
3.0295722,11.810355,Cluster 0,Mi-2/NuRD-MTA2 complex (human),MTA2 HDAC1 BCL6 MBD3 MTA3 
3.9465337,11.220149,Cluster 0,Scrib-beta-PIX-GIT1 complex (human),SCRIB ARHGEF7 GIT1 
4.1332793,11.058098,Cluster 0,SCRIB-APC complex (human),APC SCRIB 
4.189361,10.899681,Cluster 0,Scrib-APC-beta-catenin complex (mouse),APC CTNNB1 SCRIB 
3.9966514,9.781794,Cluster 0,SMAD3-SMAD4-cJUN complex (human),SMAD3 JUN SMAD4 
4.2269154,11.770436,Cluster 0,Foxo4-Srf-Myocd complex (mouse),MYOCD SRF FOXO4 
3.3029761,11.693751,Cluster 0,Polycomb repressive complex (human),PHC1 CBX4 RING1 BMI1 
4.0350947,11.374097,Cluster 0,MIRO2-Milton complex (human),RHOT2 TRAK1 
3.9500499,9.615743,Cluster 0,SMAD3-SMAD4-FOXO3-FOXG1 complex (human),SMAD3 SMAD4 FOXG1 FOXO3 
4.955764,11.537389,Cluster 0,POSH-MLK3 complex (human),MAP3K11 SH3RF1 
4.422913,10.909942,Cluster 0,Hip1R-cortactin complex (human),CTTN HIP1R 
4.55961,11.530799,Cluster 0,BMI1-HPH1-HPH2 complex (human),PHC1 PHC2 BMI1 
3.4773824,11.561321,Cluster 0,Rb-tal-1-E2A-Lmo2-Ldb1 complex (human),LMO2 RB1 LDB1 TAL1 TCF3 
4.1412587,11.085617,Cluster 0,AP1 adaptor complex (human),AP1G1 AP1G2 AP1S1 AP1S3 LOC653653 AP1B1 AP1M1 AP1M2 
3.8636796,9.789419,Cluster 0,SMAD3-SMAD4-CTCF protein-DNA complex (human),SMAD3 SMAD4 CTCF 
4.1056705,11.331861,Cluster 0,PINK1-MIRO2-Milton complex (human),PINK1 RHOT2 TRAK1 
4.1818857,11.00049,Cluster 0,PlexinA1-PlexinB1 complex (mouse),PLXNA1 PLXNB1 
4.2729726,11.575187,Cluster 0,Kif13a-AP1 complex (mouse),AP1G1 AP1G2 KIF13A AP1B1 AP1M1 
3.9081256,9.912426,Cluster 0,SMAD3-SMAD4-SP1 complex (human),SMAD3 SP1 SMAD4 
4.3128242,10.882292,Cluster 0,"CRMP-MICAL-PlexinA1 complex, induced by SEMA3A (human)",MICAL1 CRMP1 PLXNA1 
3.314382,7.63161,Cluster 1,Sycp1-Syce1-Syce2 complex (mouse),SYCE2 SYCE1 LOC100045404 
3.3857958,7.027749,Cluster 1,OCT1-OBF1-DNA-TLE1 complex (human),POU2F1 TLE1 POU2AF1 
3.3023677,7.343701,Cluster 1,OCT2-TLE4 complex (human),TLE4 POU2F2 
2.8353145,7.727935,Cluster 1,Apoptosome (human),APAF1 CYCS 
3.0149875,7.354097,Cluster 1,TRF1-TIN2 complex (human),ACD LOC646359 TINF2 POT1 
2.9520195,7.540084,Cluster 1,TDT-TDIF2-core-histone complex (human),H2AFY DNTTIP2 DNTT H2AFY2 
4.633642,6.661225,Cluster 1,TLE-Histone H3 complex (human),TLE4 TLE3 TLE2 TLE1 H3F3B HIST1H3H 
4.2732687,7.2749586,Cluster 1,"PS1-E-cadherin-catenin complex, brain (mouse)",LOC100044363 CDH1 CTNNB1 PSEN1 
3.4455156,8.005389,Cluster 1,"Ubiquitin E3 ligase (SPOP, DAXX, CUL3) (human)",DAXX CUL3 SPOP 
4.114022,7.339385,Cluster 1,PRL receptor (PRLR) dimer complex (human),PRLR 
3.7028935,7.7294235,Cluster 1,TERF1 homodimer complex (human),LOC646359 
3.7820797,9.050353,Cluster 1,RANBPM-Muskelin-TWA1-HSMpp8 complex (human),MKLN1 MPHOSPH8 RANBP9 C20ORF11 
3.3096256,6.929307,Cluster 1,OCT1-OBF1-DNA complex (human),POU2F1 POU2AF1 
3.4595907,6.816044,Cluster 1,FHL2-ACT complex (human),FHL2 FHL5 
4.2951803,9.576982,Cluster 1,"Phosphatidylinositol 3-kinase (PIK3CA, PIK3R1) (human)",PIK3R1 PIK3CA 
3.3515372,6.884148,Cluster 1,ACT-CREB complex (human),CREB1 FHL5 
3.0521944,8.722639,Cluster 1,Decapping complex (human),DDX6 DCP1A EDC3 EDC4 DCP2 
4.247788,7.317412,Cluster 1,SMAD3-HEF1-APC10-CDH1 complex (human),SMAD3 CDH1 NEDD9 ANAPC10 
4.663507,6.9149885,Cluster 1,GNAQ-GEFT-RHOA complex (human),RHOA GNAQ SLC26A10 
3.3771365,6.8568993,Cluster 1,ACT homodimer complex (human),FHL5 
4.2657766,9.580055,Cluster 1,"FOXO3-PCAF complex, oxidative stress stimulated (human)",KAT2B FOXO3 
4.1462274,7.339478,Cluster 1,IKK-alpha--ER-alpha-AIB1 complex (human),NCOA3 CHUK ESR1 
2.4889739,9.238749,Cluster 1,RICTOR-mTOR complex (human),MLST8 RICTOR MTOR 
4.573952,8.972655,Cluster 1,"Ubiquitin E3 ligase (H2AFY, SPOP, CUL3) (human)",CUL3 H2AFY SPOP 
3.619028,7.5313582,Cluster 1,RHOA-IP3R-TRPC1 complex (human),RHOA TRPC1 ITPR1 
4.573713,9.488112,Cluster 1,MALT1 oligomer complex (human),MALT1 
3.7181826,7.8562174,Cluster 1,BCL10 oligomer complex (human),LOC646626 
4.616631,9.484852,Cluster 1,BCL10-MALT1 complex (human),LOC646626 MALT1 
2.7602284,7.150454,Cluster 1,TRAF6 oligomer complex (human),TRAF6 
3.5505705,8.374761,Cluster 1,"Ubiquitin E3 ligase (BMI1, SPOP, CUL3) (human)",CUL3 SPOP BMI1 
4.107442,7.3169603,Cluster 1,Prolactin (PRL) - PRL receptor (PRLR) complex (human),PRLR PRL 
3.413858,7.942173,Cluster 1,"Cohesin complex, incomplete (Sycp1, Crest/Ss18I1, Rec8) (mouse)",SS18L1 REC8 LOC100045404 
1.7074876,7.7834344,Cluster 1,CCND2-CDK4 complex (human),CCND2 CDK4 
4.2419095,8.450443,Cluster 1,ETS2-FOS-JUN complex (human),JUN FOS ETS2 
4.016072,7.4272633,Cluster 1,ER-alpha-GRIP1-c-Jun complex (human),GRIP1 JUN ESR1 
3.5531225,9.058123,Cluster 1,RBP-Jkappa-SHARP complex (human),SPEN RBPJ 
3.3183906,6.9023075,Cluster 1,Rab11Fip2-Ap2a complex (mouse),RAB11FIP2 LOC100044229 AP2A1 
3.767337,9.014045,Cluster 1,ITCH-FAM/USP9x complex (human),USP9X ITCH 
4.103725,7.3795986,Cluster 1,ER-alpha-c-Jun complex (human),JUN ESR1 
2.1796784,6.799177,Cluster 1,"Respiratory chain complex I (incomplete intermediate ND1, ND2, ND3, CIA30 assembly), mitochondrial (human)",NDUFAF1 ND2 ND1 ND3 
2.5018942,9.175819,Cluster 1,P-TEFb-7SKRNA-HEXIM1 complex (human),CDK9 HEXIM1 CCNT1 
3.742026,7.722063,Cluster 1,Pallidin-Mu complex (mouse),PLDN MUTED 
4.563014,9.049208,Cluster 1,Rab27A-Melanophilin-MyosinVa complex (mouse),MLPH MYO5A RAB27A 
3.7261045,9.091831,Cluster 1,Ectodermin-SMAD4 complex (human),SMAD4 TRIM33 
4.1500163,7.2704206,Cluster 1,LLGL2-PAR-6B-PRKCI complex (human),PARD6B PRKCI LLGL2 
3.3146417,6.9117317,Cluster 1,Kif17-Lin10 complex (mouse),D230025D16RIK KIF17 
4.232483,8.458031,Cluster 1,ETS2-ERG complex (human),ERG ETS2 
4.8323154,9.086211,Cluster 1,"RICH1/AMOT polarity complex, Flag-Rich1 precipitated (human)",CD2AP MPP5 CAPZA2 SH3KBP1 CAPZB CAPZA1 INADL ARHGAP17 AMOT 
2.829287,7.2569785,Cluster 1,"Class C Vps complex (VPS11, VPS18, STX7) (human)",STX7 VPS11 VPS18 
4.853818,9.150388,Cluster 1,"SNARE complex (VAMP3, VAMP4, STX16) (human)",STX16 VAMP3 VAMP4 
5.1024475,8.697459,Cluster 1,"SNARE complex (VAMP3, STX6, VTI1A) (human)",STX6 VTI1A VAMP3 
4.652622,9.03911,Cluster 1,"SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b) (human)",STX16 VTI1B STX6 VTI1A VAMP4 
4.3703747,9.337979,Cluster 1,"TRIKA2 protein kinase complex (TAK1, TAB1, TAB2) (human)",TAB2 MAP3K7 TAB1 
3.8087602,9.332228,Cluster 1,SETDB1-containing HMTase complex (human),ATF7IP SETDB1 
4.511672,9.46128,Cluster 1,"Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10) (human)",TRAF6 UBE2V1 LOC646626 TAB2 MALT1 
4.6528735,9.5054865,Cluster 1,TRAF2-MALT1 complex (human),TRAF2 MALT1 
4.4586487,9.564891,Cluster 1,ATM-NBS1 complex (human),NBN ATM 
4.485064,9.495779,Cluster 1,TRAF6-MALT1 complex (human),TRAF6 MALT1 
3.1842408,7.0432916,Cluster 1,PAR3-PAR6-PALS1 complex (human),PARD6A PKHD1 MPP5 
2.7399716,8.803348,Cluster 1,CRSP-Mediator 2 complex (human),MED24 MED23 MED15 MED14 MED4 MED17 MED16 MED6 MED7 MED18 
4.032845,8.215877,Cluster 1,ERG-JUN-FOS DNA-protein complex (human),JUN FOS ERG 
2.7248516,8.037742,Cluster 1,CCND2-CDK6 complex (human),CDK6 CCND2 
2.2119057,6.7736917,Cluster 1,"Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial (human)",NDUFAF1 ND1 
