x,y,cluster,term,genes
7.3282228,-0.38498983,Cluster 0,Testis Male 20-29 Up,ANKRD31 ASZ1 BEND2 BPIFA2 BTBD18 C12ORF40 C18ORF63 C2ORF78 C5ORF47 CCDC172 CCDC73 CCNB3 CT55 CTAGE1 CTAGE9 CTCFL DAZL DCAF4L1 DCAF4L2 DCAF8L1 DDX4 DEFB119 DMRT1 DMRTB1 DMRTC2 DPPA5 ELSPBP1 ESX1 FBXO47 FMR1NB GAGE1 GOLGA8S HORMAD1 HSF5 IZUMO3 KDM4D KIAA1210 KIF4B MAEL MAGEA1 MAGEA10 MAGEA6 MAGEB1 MAGEB10 MAGEB3 MAGEB6 MAGEC1 MAGEC2 MAJIN MCMDC2 MEIOB MEIOC MORC1 NAA11 NLRP4 OTUD6A PIWIL1 PIWIL2 PRDM14 PRDM9 PRR23A PRR23C PSMA8 RAD21L1 RAD51AP2 RAD9B RBM44 RBM46 RBMXL2 RBMY1F RNF17 RSPH10B2 SLC25A31 SMC1B SPDYA SPDYE4 SPESP1 SPO11 STRA8 SYCP1 SYCP3 TAAR2 TAF1L TDRD1 TDRD15 TDRD5 TERB1 TERB2 TEX13C TEX13D TEX14 TKTL2 TOPAZ1 TPTE TRIM60 TRPC5OS TSPY1 TSPY2 TSPYL6 ZNF99
5.837691,-1.3622084,Cluster 0,Breast - Mammary Tissue Female 50-59 Up,ABCB5 ABCC11 ADGRD2 AFP ALX4 ANKRD30A ANO1 ARHGEF38 ATP13A5 AUTS2 CCL28 CITED4 CLDN8 CMTM7 CRACR2B CX3CL1 CYP4Z1 DEFB132 ELF3 ELF5 ETV3L GABRP GJC3 GSC HCAR1 IL17RD IL22RA2 INHBB IRX1 IRX2 IRX3 IRX5 KIT LAMC2 LMX1B MAML2 MMP7 MRGPRX3 MUCL1 NAALADL2 NFIB NFKBIZ NTN4 OVCH2 OXTR PI15 PLEKHS1 RUNX1 SAV1 SCGB1D2 SCGB2A1 SCGB2A2 SCUBE2 SERHL2 SFRP1 SLC28A3 SLC39A6 SPINK8 STAC2 TANK TBC1D9 TFAP2B TFAP2C TIGD2 TNN TRPS1 TSHZ2 UGT2B11 VGLL1 VTCN1 ZNF552
8.736126,-1.273366,Cluster 0,Vagina Female 40-49 Up,A2ML1 ADAMTSL5 ALOX12 BARX2 BDKRB2 CDKN2B CLCA2 CLDN17 CNFN CPA6 CRABP2 CRCT1 DIO3 DKK4 DSC2 DSG3 EDN2 EDN3 EHF EPHA1 ESR1 EVPLL EVX1 FABP5 FAM83A GJB2 GJB6 GOLGA6L9 GPR87 GRHL1 HCG22 HES2 HOXA13 HOXD10 HOXD11 HOXD12 HOXD13 HPGD IL18 ISL1 ISL2 IVL KLK10 KLK11 KLK12 KRT13 KRT6A KRT6C LANCL3 LCE3A LCE3D LCE3E LPAR6 MAB21L3 MALL MASP1 MAST4 MPZL2 NOD2 NUAK2 PGLYRP3 PGLYRP4 PI3 PLA2G4D PPL PRRG4 PRSS12 RAET1E RHCG RNF223 RPTN RSPO1 SALL3 SERPINB12 SERPINB13 SERPINB3 SERPINB4 SLC18A2 SMAGP SOX7 SPINK5 SPINK6 SPINK7 SPRR1A SPRR1B SPRR3 SULT1E1 SULT2B1 THSD4 TMPRSS11A TMPRSS11D TMPRSS11E TMPRSS11F TP53AIP1 TPRG1 TRIM16 TTC22 UPK1A WFDC12 ZNF185
7.312751,-1.5948368,Cluster 0,Colon - Transverse Male 60-69 Up,ACTG2 ADAMDEC1 CCL11 CDX1 CDX2 DPT ETHE1 FOXF1 GALR2 GLP2R GREM2 HAND1 HAND2 HOXA6 HOXB5 HOXB9 HTR3E JCHAIN LGALS4 MAB21L2 NKX2-3 NKX3-2 NOX1 NPY4R NTSR1 NXPE1 PDE9A PHOX2B PTGDR2 RXFP4 SH2D6 TRPM5 TSPAN11 UGT1A8 URAD VIP ZACN
6.9138985,-0.35116276,Cluster 0,Testis Male 30-39 Up,ACSM4 ANKRD31 ANKRD60 ARGFX ASZ1 BEND2 C12ORF40 C18ORF63 C19ORF84 CCDC172 CCDC73 CCNB3 CDC14C CRYGC DAZL DCAF12L1 DCAF4L1 DCAF4L2 DCAF8L1 DCAF8L2 DDX4 DDX43 DMRT1 DMRTB1 DMRTC2 DNAH8 DNAJC5G EPPIN ESX1 EXD1 FATE1 FBXO47 FOXR2 FSHR GSC2 HORMAD1 HORMAD2 HSF2BP KCNK13 KIAA1210 KIF4B LDHAL6B LRRC71 LUZP4 MAGEA10 MAGEA3 MAGEA6 MAGEB1 MAGEB2 MAGEB3 MAGEC1 MAGEC2 MAJIN MORC1 MOV10L1 MROH2B NLRP4 NUP210L PIWIL1 PIWIL2 POM121L2 PRDM14 PRND PRR23A RAD21L1 RAD51AP2 RAD9B RBM44 RBM46 RFPL4B RHOXF2 RNF17 SLC25A31 SMC1B SPATA22 SPO11 STK31 SYCP1 SYCP3 SYNGR4 TAF1L TAF7L TDRD1 TDRD15 TDRD5 TERB1 TERB2 TEX12 TEX14 TFDP3 TKTL1 TKTL2 TOPAZ1 TPTE TRIM60 TRPC5OS TSPYL6 TUBA3C ZNF728 ZNF99
7.2785482,1.5988655,Cluster 0,Whole Blood Male 30-39 Up,ABTB1 ADAM8 ADGRE3 ADGRG3 ALOX5 ALOX5AP AOAH AQP9 ARHGDIB ARL11 BIN2 BST1 C16ORF54 C19ORF38 C5AR2 CDA CEACAM3 CEACAM4 CFP CLEC4E CSF3R CYBA CYTH4 DOK3 DPEP2 EVI2B FCER1G FCGR2A FGD3 FGR FPR1 FRAT2 FUT7 GCA GLT1D1 GMIP GPR141 GPSM3 GRK6 HCK HRH2 ICAM3 IL17RA IL18RAP ITGAM JAML LAT2 LILRA1 LILRA2 LILRA5 LILRA6 LILRB2 LY6G6F MEFV MNDA MSRB1 MYD88 MYO1F NCF1 NCF2 NFAM1 NFE2 NLRC4 NLRP12 OSCAR P2RY13 PADI4 PGLYRP1 PLBD1 PRAM1 PSTPIP1 R3HDM4 RASGRP4 RGS19 RIN3 RPS6KA1 S1PR4 SELL SELPLG SIGLEC5 SIGLEC9 SIRPB1 SIRPB2 SLC12A9 SLC25A37 TBXAS1 TLR5 TLR8 TMEM71 TNFAIP8L2 TNFRSF10C TREML1 TREML4 TUBB1 TYROBP VAV1 VSIR VSTM1 XPO6 ZDHHC18
8.57456,-2.6920156,Cluster 0,Uterus Female 20-29 Up,ADAMTS19 AKAP13 ALDH1A2 ALX3 ATP2B4 AXIN2 BNC2 CAPN6 CDKL1 CHRDL2 CUX1 DCHS1 DPP6 EDNRA EMX2 ENPP1 EPHB4 ESR1 FBXL22 FRMD7 GAS1 GATA2 GJC1 GLB1L2 GNA14 GPR161 GUCY1A2 HOXA10 HOXA11 HOXD10 HOXD11 HOXD3 HOXD4 HOXD9 HUNK IGFBP5 IL17RD ISLR ISOC1 JAZF1 KCNE4 KCNG1 KCNMA1 KLHL13 LEFTY2 LINGO2 MAMDC2 MASP1 MATN2 MEIS3 MITF MMP26 MOXD1 MRGPRF MYADM OSR2 PAEP PBX1 PGR POMGNT2 PRLR PTGER3 PTK7 RAB23 RAD51B RAMP1 RAP2C RERG REV3L RSPO1 RSPO3 SCGB1D4 SCGB2A1 SERTM1 SLC24A3 SLC37A3 SLC7A3 SNCAIP SOX4 SPON2 SSC5D STK26 SULF2 SYTL4 TAB3 TBC1D1 TBL1X TCEAL4 TCF23 TMEM123 TMEM158 TMEM200A TMEM200B TNFAIP8L3 TRPC4 TSHZ3 WT1 XKR5 ZDHHC14 ZNF516
8.358137,-0.9349802,Cluster 0,Vagina Female 20-29 Up,A2ML1 ADAMTSL5 ADGRF1 ALOX12 ANXA8 BDKRB2 C16ORF74 CLCA2 CLIC3 CNFN CPA6 CRABP2 CRCT1 CROT DSC2 DSG3 EDN2 EDN3 EHF EMP1 EPHA1 ESR1 EVPLL EVX1 FABP5 FAM83A FGFBP1 GALNT5 GJB2 GJB6 GPR87 HCG22 HEPHL1 HES2 HOXA13 HOXD10 HOXD11 HOXD12 HOXD13 HOXD9 HPGD IL17A ISL1 ISL2 IVL KLK10 KLK11 KRT13 KRT6A LCE3A LCE3D LPAR5 MALL MASP1 MAST4 MPZL2 MUC22 NUAK2 PGLYRP3 PLA2G4D PPL PRDM1 PRLHR PRRG4 PRSS12 PRSS22 PRSS27 RAET1E RHCG RNF223 S100A7 S100A7A S100A8 SALL3 SERPINB13 SERPINB3 SERPINB4 SLC18A2 SMAGP SOX7 SPINK5 SPINK6 SPINK7 SPRR1B SRD5A3 SULT1E1 TACSTD2 TGFA THSD4 TMPRSS11A TMPRSS11D TMPRSS11E TMPRSS11F TP53AIP1 TP53I3 TPRG1 TRIM16 TTC22 UPK1A ZNF185
5.6416283,-1.1583011,Cluster 0,Breast - Mammary Tissue Female 20-29 Up,AACS ABCC11 ACLY ADGRD2 ALDH1A3 ALX4 ANKRD30A ANO1 APOL4 ARHGAP8 ARHGEF38 ATP13A5 AUTS2 BTN1A1 C6ORF15 CAPN6 CCL28 CITED4 CLDN8 CMTM7 CMTM8 CPSF4L CRACR2B CSN1S1 CSN2 CSN3 CX3CL1 CYP4Z1 DUSP23 DUSP4 ELF5 ETV3L FASN GABRP GSC HCAR1 HSD17B2 IL17RD IL22RA2 IRX1 IRX2 IRX5 KCNN4 KCTD14 KIT KRT19 KRT7 LALBA LAMC2 LHFPL2 LMX1B LOXL4 LTF MMP7 MTHFD2L MUCL1 NEURL3 NFATC2 NFIB NPFFR2 NPSR1 NTF4 NTN4 OBP2B OVCH2 OXTR PLEKHS1 PLPP2 POU5F1B PROM1 PYROXD2 RUNX1 SERINC2 SFRP1 SH3D21 SLC26A5 SLC28A3 SLC5A6 SPTSSA STAC2 STAT5A TFAP2B TFAP2C TIGD2 TMPRSS3 TRPS1 VGLL1 VTCN1 XDH ZNF552
7.51742,1.5089433,Cluster 0,Whole Blood Female 20-29 Up,ABTB1 ADAM8 ADGRE2 AGTRAP ALOX5 ALPL APOBEC3A AQP9 ARHGDIB ARL11 ARRB2 BIN2 C16ORF54 CD1B CD1E CEACAM4 CKLF CLEC4E CSF2RB CSF3R CXCR2 CYTH4 DNTT DOK3 DPEP2 EVI2B FCGR2A FCGR3B FGD3 FLOT2 FPR1 FRAT1 FRAT2 FUT7 GCA GLT1D1 GMFG GMIP GPR141 GPSM3 HCK HLA-C HRH2 ICAM3 IFITM2 IGSF6 IL10RB IL17RA IL18RAP IMPDH1 JAK3 LILRA2 LILRA5 LIMD2 LPAR2 MMP25 MSRB1 MXD3 MYD88 MYO1F NCF2 NCF4 NFAM1 NFE2 NLRC4 NLRP12 OLAH P2RY13 PLXNC1 PTAFR PTCRA PYGL R3HDM4 RAG1 RASGRP4 REM2 RGS19 S1PR4 SELL SELPLG SHKBP1 SIGLEC14 SIGLEC5 SIRPB1 SIRPB2 SLC22A4 SMAP2 SORL1 SPI1 TLR5 TLR8 TNFAIP8L2 TNFRSF10C TREM1 TREML2 TYROBP VAV1 XPO6 ZDHHC18 ZNF467
7.3306847,0.34196296,Cluster 0,Whole Blood Female 60-69 Up,ACAP1 ADAM8 ADGRE5 ADGRG3 ADIPOR1 ALAS2 AOAH APBB1IP APOBR ARHGAP45 ARRB2 BIN2 C1ORF162 C5AR1 CCL5 CD300A CD7 CDKN2D CEACAM21 CEACAM8 CSF3R CST7 CTSW CXCR1 CXCR4 CYTIP DHX34 EPB42 FBXO7 FCAR FCN1 FGD3 FKBP8 FMNL1 GATA1 GP9 GPSM3 GYPC GZMB HBA1 HBA2 HBB HBD HCST IFIT1B IFITM2 IL18RAP IL2RG ITGAM ITGAX ITGB2 KIR2DL1 KIR2DL4 LAPTM5 LCP1 LCP2 LILRB3 LRRC25 LSP1 MEFV MFSD2B MPP1 MXD1 MYO1F NCF2 NKG7 NLRP3 OR2W3 PADI4 PF4 PGLYRP1 PRAM1 PROK2 PTPRC R3HDM4 RAC2 RGL4 RHOG RIN3 SAMSN1 SELL SELPLG SIRPB1 SLC11A1 SLC25A37 SLC25A39 SLC2A3 SLC4A1 SMAP2 SPI1 SYTL3 THEMIS2 TLR2 TMEM71 TNFRSF1B TREM1 TRIM58 VSIR WAS XPO6
7.6453786,1.423257,Cluster 0,Whole Blood Male 40-49 Up,ADAM8 ADGRG3 ALOX5 ALPL APBB1IP APOBR ARHGDIB ARRB2 BIN2 C19ORF38 C1ORF162 CD300C CD300LF CDA CEACAM4 CFP COTL1 CSF3R CST7 CXCR1 CYBA CYTH4 DOK3 EFHD2 EVI2B FCER1G FCGR2A FCN1 FERMT3 FGD3 FGR FKBP8 FPR1 FRAT2 FUT7 GMFG GMIP GPSM3 GRK6 GYPC HBA2 HCK HCLS1 HK3 IFITM2 ITGB2 JAML LAPTM5 LILRA1 LILRA2 LILRA5 LILRA6 LILRB2 LILRB3 LIMD2 LRRC25 LSP1 LST1 LYL1 MPP1 MSRB1 MYO1F NCF2 NCF4 NFE2 NLRP12 OSCAR PLBD1 PRAM1 PSTPIP1 R3HDM4 RAC2 RASGRP4 RGS19 RHOG RIN3 RPS6KA1 S1PR4 SELL SELPLG SH3BGRL3 SHKBP1 SIGLEC5 SIGLEC9 SIRPB1 SLC12A9 SLC25A37 SPI1 STXBP2 TBXAS1 TNFAIP8L2 TNFRSF10C TYROBP VASP VAV1 VNN2 VSIR WAS XPO6 ZDHHC18
7.2705607,0.71450883,Cluster 0,Whole Blood Male 50-59 Up,ACAP1 ADAM8 ADGRE3 ADGRG3 ADIPOR1 AOAH APBB1IP APOBR ARHGAP45 ARHGAP9 ARRB2 BIN2 C5AR1 CD300A CD300C CD300LB CEACAM3 CFP COTL1 CSF3R CST7 CTSS CXCR1 CYBA CYTH4 CYTIP DHX34 DOK2 FCN1 FERMT3 FFAR2 FGD3 FGR FKBP8 FMNL1 FPR1 GATA1 GMIP GPSM3 GRK6 GYPC HBA1 HBA2 HBB HBD HBM HCK ICAM3 IL2RG ITGAM ITGAX ITGB2 LAPTM5 LCP1 LCP2 LILRA1 LILRA2 LILRB2 LILRB3 LIMD2 LRRC25 LSP1 MEFV MPP1 MYO1F NCF2 NCF4 NFE2 PADI4 PHOSPHO1 PIK3R5 PILRA PLBD1 PRAM1 PSTPIP1 R3HDM4 RAC2 RASGRP4 RELT RHOG RIN3 SELL SELPLG SH3BGRL3 SHKBP1 SIRPB1 SLC25A37 SLC25A39 SPI1 TAGAP TBC1D10C THEMIS2 TNFRSF1B TREM1 TYROBP VAV1 VSIR WAS XPO6 ZDHHC18
8.659902,-2.7476995,Cluster 0,Uterus Female 50-59 Up,ACSM3 ADAM33 ADAMTS19 ADAMTSL5 ALDH1A2 ALX3 AR ATP8B4 AXIN2 B3GLCT BCL9 BNC2 BTBD19 CAPN6 CCDC171 CDH24 CDKL1 CEP135 DCHS1 DET1 EMX2 ENPP1 EPHB4 ESR1 FREM1 FRMD7 GAS1 GATA2 GPR161 GUCY1A2 HOXA10 HOXA11 HOXA6 HOXD10 HOXD11 HOXD3 HOXD4 HOXD9 IL17RD ISLR ISOC1 KCNG1 KLHL13 LEFTY2 LINGO2 LONRF2 MAMDC2 MASP1 MATN1 MEIS1 MEIS2 MEIS3 MEX3A MITF MOXD1 NXNL2 OSR2 PAWR PBX1 PGR POMGNT2 PRLR PTGER3 PTK7 RAB11FIP2 RAD51B RAMP1 RAP2C RERG RPRM RSPO1 RXFP2 SERTM1 SLC24A3 SLC37A3 SLC7A3 SMO SNCAIP SPEF2 STK26 SULF2 SYTL4 TAB3 TBC1D1 TBL1X TCEAL1 TCEAL4 TCF23 TEX15 TMEM200A TMEM200B TNFAIP8L3 TRPC4 USP31 WT1 XKR5 ZBTB12 ZCCHC12 ZNF496 ZNF516
