x,y,cluster,term,genes
8.007663,-1.0702379,Cluster 0,Self-reported gout 20002 1466,SLC17A1 SFMBT1 CD160 IDH2 PRSS16 TMEM171 INHBC ARID1A OVOL1 NAP1L6 DPM3 NRG4 MLXIPL RFT1 CLNK SPARCL1 ABCG2 PNPLA3
9.215177,-0.3821246,Cluster 0,Consecutive night shifts during mixed shift periods 22644 raw,SLC16A1 EPHA7 KLHL29 TM4SF1 EDAR EEF1A2 COPRS CPEB2 CCS CNTN5 KIF20B
8.064488,-1.9586655,Cluster 0,Maximum heart rate during fitness test 6033 raw,APBB1IP RABEP1 KIAA1755 CACNA1C CCDC141
7.629358,-1.1034613,Cluster 0,Maximum frequency of taking cannabis 20454,PTPRU LMX1B WLS PABPC4L
7.3674903,-1.4714419,Cluster 0,Malignant neoplasm of testis C TESTIS,TKTL1 DMRT1 SPRY4 CLPTM1L
8.166569,-2.7263381,Cluster 0,Unsalted nuts intake 102440,HS3ST1 PRLR IPMK HTR1B PXDNL HTR1A TMC3 PJA2 GLUD2 MARCKS ANKRD66 CNTN5 PDCD1 CDKN3
7.4287853,-1.5342066,Cluster 0,Malignant neoplasm of testis C3 TESTIS,TKTL1 DMRT1 SPRY4 CLPTM1L
8.70237,-2.2076929,Cluster 0,Currently smoke manufactured cigarettes 3446 1,PTPRD GMDS SYF2 ACOT7
7.7580485,-1.940111,Cluster 0,Macular degeneration 6148 5,ARMS2 UBE3C HTRA1 HS2ST1
7.8801203,-2.4109857,Cluster 0,Decaffeinated coffee 100360,DUSP6 CYP2C9 NDUFA4 TBC1D12 NUP160
7.6754184,-2.5059524,Cluster 0,Low calorie drink intake 100160,PID1 AKAP1 LUZP2 MPI TMPRSS7 OR1J1 FASLG SETMAR CASP16 ZNFX1 DACH1 TSPAN5 ZNF208 MAP2K6
7.494437,-1.8160459,Cluster 0,Likelihood of resuming smoking 2936,LARP1 ZNF462 HVCN1 PIK3C3 C11ORF58
8.3415785,-2.7411444,Cluster 0,Length of menstrual cycle 3710,SMAD3 DOCK5 RHBDD1 FSHB IGF2
7.7739015,-2.1739776,Cluster 0,Duration screen displayed 4290 raw,NOP14 OTOR MAS1L CRYGS AKR1E2 SPHKAP STRADB TFPI2 GFRA2 ARAP2 CYS1 RALYL ADCYAP1 TMEM135 KIAA1239 CACNB4 MEX3B NFIB FRMD4A LRFN2 RUFY3 RGS7BP VGLL3 PSMG1
8.438126,-3.0120149,Cluster 0,ICD10 polycythaemia vera D45,SCN5A SLC17A2 LRRC16A ACTR3C JAK2
8.046444,-2.0479326,Cluster 0,ICD10 other non-toxic goitre E04,FOXA2 FGF7 SALL1 IGFBP5 FOXE1 QKI
8.1982155,-1.9238123,Cluster 0,ICD10 other disorders of urinary system N39,NUS1 ITIH5 OR10P1 TBX5
8.376976,-1.765298,Cluster 0,Hernia K11 HERNIA,MAP2K4 OR2B2 CDKN2C BTN3A1 EBF2 AIG1 WT1 LHX2 HAND2 CXORF36 VGLL2
7.6990247,-1.6360645,Cluster 0,Heart rate reached safety level during fitness test 6020 33,FUT10 GAD1 PTCHD4 TMTC1
7.5559855,-1.881295,Cluster 0,Fluid intelligence test pt4 4968,HS3ST3B1 DOCK4 PACRG ENPP1
7.899814,-2.5954463,Cluster 0,Fluid intelligence test pt7 5001,UVRAG SPANXN1 ADAMTS2 MID1IP1 ZNF804B PCDH15 CRK SERPINB8 IFI44
7.452152,-1.1385338,Cluster 0,Hearing difficulty/problems with background noise 2257,ZNF165 ZNF184 BTN2A1 OR2J1 PRRC2A TYR KLF7 AGO2 CYP1A2 PAFAH1B1 AHRR ZNF318 RPP21 PKN2 SLC26A5 ACTRT1 MUC22 CLRN2
7.3635397,-1.1484375,Cluster 0,Hearing difficulty/problems 2247 1,TUB MMAB MMP2 EYA4 ARID5B C20ORF194 ATP11B LMO7 HLA-B TYR GTF2H5 FARP1 PTK2 NPLOC4 KLF7 TMEM213 TBL2 SYNJ2 LMX1A ILDR1 AHRR ZNF318 SLC26A5 CLRN2
7.389516,-1.6098381,Cluster 0,Hearing aid user 3393,WRAP73 ARHGEF28 TMPRSS3 IGF1 EXOC6 NID2 SPTBN1
7.986051,-0.94831574,Cluster 0,Headache last month 6159 1,TGFB3 GPR12 PLEKHA1 PRSS16 IFT81 TGFBR2 C20ORF112 SLC9B2 NOA1 ZSCAN23 PLEKHM1 TARS2 SDCCAG8 ASTN2
8.673011,-1.6643813,Cluster 0,Hard cheese intake 102820,ABTB2 DNAJC1 UQCRFS1 MMAA
8.098123,-2.862472,Cluster 0,Had menopause 2724,HELQ TMEM150B ACSL1 FSHB INO80 FANCA PRRC2A TDRD3 RSL1D1 SLCO4A1 ZFP42 EFHC2 FRYL
7.417669,-0.7226839,Cluster 0,Glaucoma 6148 2,GPM6B DGKG ABCA1 LMX1B CDKN2B ANGPT1 ANKH TMCO1 AFAP1 SIX1
8.054354,-1.6489688,Cluster 0,Takes glucosamine 6179 2,EGR2 RERGL COL9A1 FN1 IGFL2
7.503815,-1.9494883,Cluster 0,Fractured/broken bones in last 5 years 2463,EYA1 KCND2 STARD3NL DBX1 NUP210 FGFRL1 TMEM135 FAM210A ERP27 ARHGDIB RSPO3 SOST MBL2
8.22889,-1.2569858,Cluster 0,Fractured arm 6151 6,VAPB RAPGEF2 INHBA
8.133756,-2.4462442,Cluster 0,Glasses/contacts for long-sightedness 6147 2,GJD2 ZCWPW2 SPSB2 OR52J3 LAMA2 CLEC16A
8.234047,-2.6830504,Cluster 0,General pain for 3+ months 2956,C9ORF92 C6ORF118 AGTR2 CBY1 CNTN5 CBLB
8.000842,-1.8853937,Cluster 0,General hospital episode 41231 1,SKIDA1 MACROD2 SLC16A7 LRRC8E SRSF6 ATP1B1
8.456327,-2.3338957,Cluster 0,Fully completed fitness test 6020 1,OR13H1 MAOB LYSMD4 SPATA6 ENOX2 NELL1 MAGEA8 DACH1 NOS1AP NFIB SLC39A10 ZIC1 KIF1B FAM19A5 SOS1
8.258313,-1.8406864,Cluster 0,Frequency of unusual or psychotic experiences in past year 20467,TMEFF2 HINT1 KIAA1841 GSX1 KLHL4 MALRD1 BACH1
8.080366,-2.480005,Cluster 0,Sweet pepper intake 104290,BRINP1 CPE BACH1
8.526642,-1.5058988,Cluster 0,Vitamin B12 intake 100013 raw,SEMA6B TRIM60 ITGA2 NRXN1 FBXO15 PPP2R5A TMEM121 C1ORF229 NKAIN2 KCNT2 BAI3 KATNAL1 MYC TACC1 YWHAH
8.048636,-1.240542,Cluster 0,Fizzy drink intake 100170,PTPRN2 JAG1 COL23A1 NFIA ARAP2 XRN2 AGBL1 SLC26A4 C8ORF34
7.854087,-1.2324531,Cluster 0,Stronger worrying (than other people) during period of worst anxiety 20542,SDK1 ASAH2 THRB SLC6A16 MC4R
8.021608,-2.4426575,Cluster 0,Soft cheese intake 102830,GABRA3 TRDN HS3ST1 TLE4 ZNF285 SCARA3 ZSCAN5D HSD3B1 AHNAK2 SORCS1 GRIN2D MID2 CDKAL1 TTC39B FOXP1 TMEM135 C7ORF65 LRRN1 CNTN5 ZNF512 ARHGEF9 MDGA2 CPM
7.775914,-2.9081566,Cluster 0,East co-ordinate of home location at assessment 20074 raw,ATE1 TCF7L2 STXBP5 CRYBA1 IRX4 PLEKHA7 ATP5G2 IL1F10 HS6ST3 MBOAT1 OGFRL1 PDE10A GJA3 NPHP3 CNTN5 DEPDC5 ZFPM2
8.225259,-1.163372,Cluster 0,Soya milk used 1418 4,FSHR PPP2R3A FATE1 NCK1
7.666968,-2.0531113,Cluster 0,ICD10 nonrheumatic aortic valve disorders I35,SLCO4C1 LY96 FGD1 CBLN2
8.063022,-2.185125,Cluster 0,ECG heart rate 5983 raw,RABEP1 GJA1 KIAA1755 SLC35F1 CCDC141 MYH6 MYH11
7.9069695,-1.2470702,Cluster 0,ICD10 gastric ulcer K25,KIF16B IFNGR2 RNF130 C14ORF37
7.507806,-2.6548262,Cluster 0,ICD10 fitting and adjustment of other devices Z46,ARNT2 ARHGAP42 LUZP2
8.208857,-1.3841949,Cluster 0,Ever depressed for a whole week 4598,ZNF165 COL25A1 CITED2 OR2H2
8.304861,-2.4828286,Cluster 0,Ever had hysterectomy 3591,FAM167A RAP2C FSHB ADRA1B
7.9978004,-1.9992216,Cluster 0,ICD10 female genital prolapse N81,DPP10 SALL1 RPS6KA1 FAT4 SBF2 GDF7 TBX5 WNT4
8.604777,-3.7475235,Cluster 0,Ever sought or received professional help for mental distress 20499,SVIL MAT2B OR14J1 FAM188B2 TMEM106B
8.032171,-2.6407886,Cluster 0,Ever used hormone-replacement therapy 2814,GTPBP1 TMEM150B MCM8 EIF4EBP1
8.468831,-2.1017084,Cluster 0,ICD10 calculus of kidney/ureter N20,DIAPH2 SLC10A7 RGS14 ALPL PDILT SKIV2L SLFN12L GNAZ
7.4891987,-2.2490072,Cluster 0,Takes ranitidine 6154 4,SYNCRIP NT5DC3 CDH13 GNPNAT1 RAB30
8.328335,-2.3034313,Cluster 0,ICD10 atrial fibrillation/flutter I48,MGEA5 ZFHX3 KCND3 GBF1 CAV1 TBX5 FBXO32 RPL3L NEURL1 SPATS2L C9ORF3 GNB4 FGF13
7.7035,-1.5387541,Cluster 0,ICD10 abnormalities of breathing R06,RGS3 WDR4 PKN2 PCDH19
7.842721,-1.5838196,Cluster 0,Felt hated by family member as a child 20487,CHST8 MYO5A FAM19A1 NCAM2
8.129248,-1.9537661,Cluster 0,Felt irritable or had angry outbursts in past month 20494,APBB1IP NPC2 SLC44A3
7.3225727,-2.1301343,Cluster 0,Husband/wife/partner in household 6141 1,PPP1R14A URI1 CCNE1 ARHGAP15
8.20154,-1.229994,Cluster 0,Final attempt correct 4294 1,ZNF430 RNF24 OR52N2 C20ORF26 ATOH8 GNGT1 MAGEA8 METTL15 TMEM2 CDH20 XRN2 C8ORF74 ISPD
7.942628,-1.637007,Cluster 0,Self-reported fracture wrist/colles fracture 20002 1637,GRIA3 CITED2 HSPA12A VRTN
7.856283,-1.6150576,Cluster 0,Takes iron 6179 5,ST6GALNAC3 CCDC13 MRPS35 MTRNR2L7
7.8323107,-2.2916107,Cluster 0,Carbohydrate intake 100005 raw,DPP10 C11ORF63 TENM3 POPDC2 C11ORF70 MRPL39 FOXK2 SDK1 MAF CNKSR2 ST7L C1D B3GALT1 GALNTL6 STT3B TACC2 LPHN3 DSC1 PATZ1
8.469867,-1.2866759,Cluster 0,Right OCT measurable 6070 1,NTMT1 ECHS1 VIP
8.470666,-1.7262683,Cluster 0,Other arthrosis M13 ARTHROSIS OTH,CREM DMD CDKN2AIPNL RBM46 KLHL1
8.452993,-2.8287253,Cluster 0,Any ICDMAIN event in hilmo or causes of death ICDMAIN ANY ENTRY,MLLT10 SKIDA1 NOC3L CENPC PCDH17
7.9337735,-1.4338735,Cluster 0,Any mental disorder KRA PSY ANYMENTAL,SLC15A1 COQ2 KIRREL3 NCAPG2
7.4641767,-1.3127692,Cluster 0,Rose wine intake 100630,UNC13C PLCL1 ENTPD1 IL4R BCHE AOC3 CACNA2D1 OSR1 C20ORF194 LARP4B THEMIS KLHL20 GNPDA2 DOK6 GTSCR1 ABI1 FANCD2 FAS ZNF438 SUCLG1 SIK1
7.9991217,-2.3767762,Cluster 0,Saturated fat intake 100006 raw,TENM3 ROR2 SERPINB8 ZNF521
8.323095,-2.9022548,Cluster 0,Self-injury as self harm 20553 5,ATP2A3 CNTN5 PDS5B CENPC
8.380697,-2.3738887,Cluster 0,Cardiac arrhytmias COPD co-morbidities CARDIAC ARRHYTM,ERRFI1 ZFHX3 WIPF1 GBF1 CAV1 PKD2L2 TTN TBX5 METTL11B FBXO32 RPL3L TMIGD2 SH3PXD2A NEURL1 SPATS2L SCN5A C9ORF3 KCNN3 CASQ2 PITX2 FGF13 MYH6 PPFIA4
7.488536,-0.751483,Cluster 0,Right intra-ocular pressure Goldmann-correlated 5255 raw,LYN MYBPC3 ANGPT2 ANGPT1 CAV2 MYOF TMCO1 AFAP1 LMO7 ST7L FER PEX5 FOLH1 COL5A1 BRE EFHC2 OR4C12 DPEP1 PDE7B EMID1 MOCS2
7.9761095,-1.8097851,Cluster 0,Avoided activities or situations because of previous stressful experience in past month 20495,SLC24A2 MAS1L CITED2 MFI2 ZFAT PLEKHA6 PPFIA2 TRIM26 AIPL1 HDAC9 ROBO2
8.303219,-2.014159,Cluster 0,Number of attempts 4291,KIAA1239 CPEB1 ABT1 ARRDC4 ST3GAL6 SLC39A8 OR12D3
7.8794346,-2.2890751,Cluster 0,Not formally detained 41215 0,GNG7 C17ORF59 ANXA10
7.8435893,-1.7364564,Cluster 0,Noninfectious colitis NAS COLITNONINFNAS,PSMD7 SEMG1 NFAM1 ENO4
7.8849077,-1.665237,Cluster 0,Beef intake 103020,DHRS12 WASF3 NAA60 NFE2L3
8.383824,-2.107042,Cluster 0,Weight manual entry 3160 raw,GRK4 APPBP2 CPE INPP5F UBE2E2 EVX1 RUNX1T1
8.229647,-1.8249211,Cluster 0,None of the above mouth/teeth dental problems 6149 100,CRHR1 SLC44A4 WNT10A IL10 NUFIP2 KCNH8 H2AFY PRDM1 TAP2 TAP1 HLA-B IQCJ-SCHIP1 EFNA3 GTF2IRD2 CCSER2 CENPP KIF20B CCR3
8.171069,-2.605326,Cluster 0,Been involved in combat or exposed to war-zone 20527,GABRA3 ZCCHC13 NDUFA4 ANXA10
7.8839307,-1.077509,Cluster 0,Belittlement by partner or ex-partner as an adult 20521,CSGALNACT1 DNAH5 ELMO1 OR2J2
7.8568883,-1.1109221,Cluster 0,Back pain in last month 6159 4,SLC38A2 SURF4 HTRA1 EFNB2 VAMP1 SPOCK2 SLITRK6 MARK4 SOX5 CHST3 C8ORF34 PABPC4L
7.4381585,-1.1318331,Cluster 0,No hearing difficulty/problems 2247 0,IRX2 TUB MMAB MMP2 EYA4 ARID5B C20ORF194 ATP11B LMO7 HLA-B TYR GTF2H5 FARP1 PTK2 NPLOC4 KLF7 TMEM213 GJB2 TBL2 LMX1A ILDR1 AHRR ZNF318 SLC26A5 CLRN2
8.21579,-2.6407166,Cluster 0,Workplace rarely/never very cold 22607 0,FOXD3 NEUROD6 LCA5 CENPC
7.651833,-2.0051248,Cluster 0,Physical violence by partner or ex-partner as an adult 20523,NDFIP1 CDH6 ALG8 SLC10A2 TGIF2LX FAM185A GRIK5 SP6 TDGF1 HERPUD2 QKI
8.207683,-2.7344818,Cluster 0,Reduce alcohol drunk doctor's advice 2664 2,NBAS SPANXN1 UBQLN2 NFIA CNTN5 MTRNR2L10 OSMR
7.441411,-1.9611875,Cluster 0,Recent worrying too much about different things 20520,HDAC4 SIX2 ZNF438 SLC25A37 PLCB1 CDK17
8.232836,-2.9824944,Cluster 0,Recent trouble concentrating on things 20508,NRSN1 AMOTL1 BBS9 FAM19A5
7.380783,-1.4570093,Cluster 0,Recent thoughts of suicide or self-harm 20513,GPX3 CBX7 SEMA6A RBFOX3 MTX2 XCL1 KCNIP4 XRCC4 SSTR1 HTR1A PDCD6IP JOSD1 SPSB4 AR GLUD2 TBL1XR1 ADAM18 MARCKS C13ORF45 PKHD1L1 CAMK1G
7.8157473,-2.1722202,Cluster 0,Recent feelings of depression 20510,NKAIN2 H3F3C FOXI2 MSANTD4
7.523477,-1.9177712,Cluster 0,Added milk to filtered coffee 100280,TMEM135 TJP1 RAP1GAP2 PCDH7
8.229816,-2.4930875,Cluster 0,Age asthma diagnosed by doctor 22147 raw,NYAP2 ZPBP2 THEM4 IKZF3
7.8040137,-1.4808635,Cluster 0,Receives blue badge 6146 3,GRIA3 C10ORF40 STXBP6 FAM98B FSIP1 LYST
7.420576,-0.88199824,Cluster 0,Right intra-ocular pressure corneal-compensated 5254 raw,DYNC2H1 TLE1 CRADD AFAP1 PLEKHA7 LMO7 CYP39A1 COPS4 MARCKS LRFN5 WDFY2 CDK13 EMID1
8.166874,-1.719814,Cluster 0,Rarely/never worked with paints/thinners/glues 22613 0,LRRC49 GUCY1A2 NLGN4X OXR1 ERCC6L2 KSR2 PCDH20 TRAPPC9 C1ORF147 DCBLD2 ARHGAP12 POLA1 FAM155A SMOC1 TUSC1 DYNLRB2
8.0456085,-1.3091997,Cluster 0,Rarely/never worked with asbestos 22612 0,DYNC2H1 GUCY1A3 AMY1C TRAPPC11 DICER1 VRK1 OTOP1 RPL17-C18ORF32 SFRP2 BRE RFX8 YEATS4 SLCO2A1 AMOTL1 CNTN5 ALG10B MPHOSPH6
7.474884,-2.432058,Cluster 0,Prostate cancer in siblings 20111 13,LUZP2 CD93 TWISTNB HNF1B
8.152062,-1.8835741,Cluster 0,Prospective memory result 20018,KIAA1239 CPEB1 ABT1 TACO1
8.114532,-2.3852644,Cluster 0,Previously smoked manufactured cigarettes 2877 1,CNKSR2 SYNCRIP C16ORF95 DCUN1D5 HMCN1 NR3C2 CHD2 POM121L12 HS6ST3 TDRD3
8.01991,-2.8170636,Cluster 0,Age started hormone-replacement therapy 3536 raw,RSL1D1 TMEM150B MCM8 ARHGAP6 PRRC2A
7.625946,-2.247381,Cluster 0,Age started smoking in current smokers 3436 raw,ATRNL1 P2RY11 TRIQK RRM1 ANKRD30B MIB1 NPEPL1 MAB21L1 CDH13 SIK3 C21ORF2 ACO1 ULBP2
8.937087,-1.8293356,Cluster 0,Age started smoking in former smokers 2867 raw,CCBE1 METTL15 GALNT16 GRK7 SYT8
7.546073,-1.0838172,Cluster 0,Age stroke diagnosed 4056 raw,ATRNL1 USP6NL TMEM51 COBL OLIG3 LMO7 CRIM1 OTOL1 TSN SPANXN3 GRM7 HES1 ZNF236
7.9361115,-2.7616987,Cluster 0,Age at menopause 3581 raw,TMEM150B GK ACSL1 FSHB ARID3A APTX NRBP1 MSL2 SLCO4A1 MSH6
8.342219,-2.3036833,Cluster 0,Self-reported atrial fibrillation 20002 1471,ZFHX3 KCND3 GBF1 CAV1 CLEC16A TNFSF13B METTL11B LRPPRC SH3PXD2A C9ORF3 KCNN3 PITX2 NKX2-5
7.9488044,-1.5535878,Cluster 0,Weight of food consumed 100001 raw, 
8.941076,-2.1759925,Cluster 0,Bleeding gums 6149 3,C14ORF2 NUF2 FTCDNL1 SORCS1
8.54714,-1.4666351,Cluster 0,Never had corneal graft surgery 5328 0,LINGO2 NSUN6 ANGPT1 PCDH9 NRG1 NAP1L3 KLHL4 DDHD1 TMEM43 SORCS1 MTAP KIAA1217 GLUD2 TBL1XR1 STIM2 MMP16 UBLCP1 GTSCR1 ZNF519 ABI1 ITGA11 C22ORF34 CNTN4 RGS7BP SUCLG1 ABCG2 SHANK2
8.113367,-2.011895,Cluster 0,Medication warfarin 20003 1140888266 20003 1140888266,ZFHX3 PRRX1 CBLB AMBRA1 ATP1B1 METTL11B OBP2B NHS KLKB1 PITX2 NKX2-5 SLC19A2
8.053793,-2.1945515,Cluster 0,More talkative than usual in irritable state 20548 1,CPNE9 PTH NSMCE2 TNNI3K CALN1
7.947849,-1.6444974,Cluster 0,Medication sodium warfarin 20003 1140910832,C17ORF99 DTX1 MTRNR2L8
7.4864235,-1.8288472,Cluster 0,Self-reported diverticular disease/diverticulitis 20002 1458,ENTPD7 SLC39A12 IGSF9B PHAX SREK1 ARHGAP15 ARHGAP26
8.548393,-1.996749,Cluster 0,Both eyes affected by hypermetropia 5832 3,FAM167A SORCS1 HCN1 ISL1 MORC1 MOB3B
8.58746,-1.98657,Cluster 0,Vitamin E intake 100025 raw,CNKSR2 EPHA7 ATP6V0D1 SYT1 COL12A1 RPS6KA3 FOXG1 CMTM1 SERPINB8 CLINT1 MYO1H
7.506156,-1.8598807,Cluster 0,C STROKE,COL5A1 DEFB112 PITX2 LMBR1
8.82104,-4.1151867,Cluster 0,Vitreous haemorrhage H7 VITRHAEMORR,OR14J1 ZSCAN31 FLOT1 TUBA3C
7.8667355,-1.5509197,Cluster 0,Never/rarely use spread 1428 0,SH3PXD2B CSDC2 MC4R UBE2E3
7.5425344,-1.3976527,Cluster 0,Never an alcohol drinker 20117 0,CD163L1 C18ORF42 PDYN
8.176315,-1.6122749,Cluster 0,Both eyes affected by myopia 5843 3,NRSN1 TBATA USP9X MAGEB18 NRG1 ZFC3H1 DNAH17-AS1 CBLB VAV1 C12ORF75 C2orf91 KRTAP19-8 SNCAIP LYPD6B
8.172526,-1.1953868,Cluster 0,Milk chocolate intake 102280,LINC01101 MKL1 DIO2 HS3ST5 AP5B1 KNCN LRP1B ALS2CR11 IFT43 PTPRD KIAA1456 AGO4 DOK6 LRFN2
7.879912,-1.9938861,Cluster 0,Cancer year/age first occurred 84 raw,EFNB2 CDCA7L CEACAM1 TRAF5 MTX3 TNFAIP8 CALN1 CTSC
8.232983,-1.9763013,Cluster 0,Self-reported eye/eyelid problem 20002 1242,SEPT9 SAP18 ING2 MICA NRDE2
8.062419,-2.3325014,Cluster 0,Calcium intake 100024 raw,DPP10 TENM3 KCNE4 CELF2 SDC4 ADCY2 SERPINB8 TMEM159 H1F0 B3GALT1 MDFIC SNTG2 GALNTL6 KRAS LPHN3 CKLF
10.6032915,-3.8346646,Cluster 1,Self-reported hayfever/allergic rhinitis 20002 1387,IL33 EYA2 RFTN2 SMARCE1 NSMCE2 MYO5B ZBTB12 HLA-G WDR36 LEMD2 TMEM232 TLR1 ID2 HLA-DRA CD247 UTRN IL18R1 IL7R GAGE1
10.590667,-3.878077,Cluster 1,Medication ventolin inhaler 20003 1140861998,SMAD3 IL33 PRRT1 GSDMB TSLP ZBTB10 HLA-B TLR1 ZPBP2 HLA-DQB1 MUC22
10.348217,-5.2266006,Cluster 1,ICD10 ankylosing spondylitis M45,BTNL2 MICA LCORL HLA-DRB1
9.686023,-5.674738,Cluster 1,Takes insulin 6177 3,TCF7L2 PTPN22 CPT1C C2 FMR1NB ZBTB9 TH ZKSCAN4 HLA-DQB1 PAM TRIM27 OR12D3 TRIM10 MICA IER3
9.254085,-4.670955,Cluster 1,Self-reported herditary/genetic haematological disorder 20002 1451,SLC17A1 HIST1H2BJ ZNF184 GPX6 HIST1H2BL BTN1A1 OR2J3 HLA-A LRRC16A NME7 ZSCAN31 RREB1 HIST1H2BC SLC19A2
10.465223,-4.856673,Cluster 1,Other serious medical condition/disability diagnosed by doctor 2473,DDR1 SLC44A4 HLA-B GNAI1 MICA CFB HLA-DQA1
9.67661,-5.6817517,Cluster 1,Started insulin within one year diagnosis of diabetes 2986,HIST1H2BN TCF7L2 MAS1L TNXB INS ZBTB9 HLA-DQB1 TRIM26 TRIM27 MICA IER3 MBL2
