x,y,cluster,term,genes
1.0385104,1.4807744,Cluster 0,tyrosine degradation,GSTZ1 HGD TAT HPD FAH 
1.626792,2.249438,Cluster 0,tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde,TDO2 AFMID KYNU HAAO KMO IDO1 IDO2 
0.07499081,3.4924874,Cluster 0,4-hydroxy-2-nonenal detoxification,GSTA5 GSTA4 GSTA3 GSTP1 GSTA1 
1.5857902,2.1792934,Cluster 0,tryptophan degradation,DHTKD1 TDO2 AFMID KYNU HAAO ACMSD KMO IDO1 IDO2 
-0.07891573,2.0957348,Cluster 0,triacylglycerol degradation,PNLIPRP2 PNLIPRP3 ABHD6 LIPC LIPG LIPF LIPE ABHD12 PNPLA4 MGLL PNPLA2 PNPLA3 PNLIP 
0.8670745,3.0984132,Cluster 0,thyroid hormone metabolism II (via conjugation and/or degradation),UGT2B11 SULT1A2 SULT1A1 DIO1 DIO2 UGT1A8 
0.7109451,2.8417015,Cluster 0,serotonin degradation,UGT2B11 SULT1A2 SULT1A1 ALDH3A2 ALDH2 MAOA ADH1B ADH6 
0.43394652,2.8934226,Cluster 0,the visual cycle I (vertebrates),RDH8 RPE65 DHRS3 DHRS4 RLBP1 RBP5 DHRS9 RBP3 RDH12 RBP4 RBP1 RDH11 RDH10 RBP2 RDH5 LRAT 
2.1166136,1.8679109,Cluster 0,superpathway of methionine degradation,BCKDHB BCKDHA AHCY GOT1 MUT SUOX MCEE MAT2B DBT PCCB MAT1A MAT2A PCCA CTH DLD CDO1 
1.4918209,1.5380441,Cluster 0,ketogenesis,HMGCL HMGCS2 BDH2 BDH1 ACAT1 
1.1582701,1.6135755,Cluster 0,superpathway of choline degradation to L-serine,ALDH7A1 DMGDH BHMT SHMT2 SARDH SHMT1 CHDH 
0.90589535,3.5978346,Cluster 0,sucrose degradation,TPI1 SI ALDOC GALM KHK ALDOB DAK ALDOA 
1.530204,2.3040268,Cluster 0,L-kynurenine degradation,DHTKD1 AADAT GOT2 HAAO ACMSD CCBL2 CCBL1 KMO TDO2 AFMID KYNU IDO1 IDO2 
1.000497,2.6244764,Cluster 0,stearate biosynthesis,ELOVL1 SLC27A2 ACSL3 ELOVL6 ACSL1 ACSL5 ACSL4 ACOT2 ACOT1 ACSBG2 ACSBG1 ACOT7 ACOT4 
1.9182807,2.7479994,Cluster 0,NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde,NMNAT2 NMNAT1 QPRT NMNAT3 NADSYN1 
1.7600831,2.4525967,Cluster 0,NAD de novo biosynthesis,NMNAT2 TDO2 NMNAT1 AFMID QPRT KYNU HAAO NMNAT3 KMO IDO1 NADSYN1 IDO2 
3.623501,5.020431,Cluster 1,purine nucleotides degradation,PNP NT5C1A NT5E GDA NT5C3A IMPDH1 IMPDH2 XDH ADA NT5C2 
2.5670931,5.1821604,Cluster 1,leukotriene biosynthesis,GGT5 ALOX5 DPEP2 DPEP1 LTA4H LTC4S 
1.835172,4.716924,Cluster 1,sphingomyelin metabolism/ceramide salvage,SMPD4 SMPD3 SAMD8 SGMS2 SGMS1 SMPD2 SMPD1 ENPP7 
3.116261,4.8367476,Cluster 1,mitochondrial L-carnitine shuttle,CPT1B CPT1A CPT2 CPT1C CRAT 
1.5380987,4.754994,Cluster 1,mucin core 1 and core 2 O-glycosylation,GALNT8 GALNT7 GALNT6 GALNT5 GALNT3 C1GALT1 GALNT2 GALNT1 WBSCR17 GALNTL6 B3GNT3 GALNT13 GALNT12 GALNT15 GALNT14 GALNT16 GCNT1 GALNT18 GALNT11 GALNT10 GCNT3 GCNT4 GCNT7 ST3GAL1 ST3GAL2 GALNT9 ST3GAL4 
3.8572128,5.0434175,Cluster 1,urate biosynthesis/inosine 5'-phosphate degradation,PNP NT5E IMPDH1 IMPDH2 XDH NT5C2 
2.5675046,4.0939403,Cluster 1,sphingosine and sphingosine-1-phosphate metabolism,ACER2 ACER1 ASAH2 SPHK2 SPHK1 ASAH1 SGPP2 PTGR1 SGPP1 
3.742127,4.969802,Cluster 1,pentose phosphate pathway,TKTL2 TKTL1 G6PD TALDO1 PGD DERA RBKS PFKM RPIA PFKL ALDOC ALDOB FBP1 ALDOA FBP2 TKT GPI PFKP H6PD PRPS2 PRPS1 RPE PGLS PGM3 PRPS1L1 PGM1 
2.4979546,5.439723,Cluster 1,phosphatidylcholine biosynthesis,PCYT1A PCYT1B CHKB CHPT1 CHKA CEPT1 
1.1251127,4.751863,Cluster 1,pyridoxal 5'-phosphate salvage,PHOSPHO2 PDXK PNPO ALPI PDXP 
1.8652922,4.883963,Cluster 1,triacylglycerol biosynthesis,DGAT2 MBOAT7 DGAT1 MBOAT2 MBOAT1 PPAP2A GPAM LPCAT4 PPAP2C PPAP2B LPCAT3 LPPR3 LPPR4 LPPR2 AGPAT6 AGPAT9 ABHD5 MOGAT3 MOGAT1 AGPAT1 AGPAT2 LCLAT1 AGPAT3 AGPAT4 AGPAT5 GPAT2 PPAPDC1A 
2.0470016,5.79224,Cluster 1,"superpathway of D-myo-inositol (1,4,5)-trisphosphate metabolism",INPP1 IPMK OCRL PTEN INPPL1 ITPKC MINPP1 INPP5D INPP5A IMPA1 INPP5B SYNJ2 IMPA2 IMPAD1 SYNJ1 ITPKA ITPKB INPP5F INPP5K INPP5J 
2.5908473,5.9929194,Cluster 1,superpathway of inositol phosphate compounds,PLCH1 IPMK ITPK1 OCRL ITPKC PIK3CB PIKFYVE PIK3CA ITPKA ITPKB PI4KB PI4KA PLCD1 PLCH2 PIK3C3 PLCD4 PI4K2B PLCD3 PI4K2A TMEM55B MTMR3 IPPK PIK3R5 PIK3R4 PIK3R3 INPPL1 PIK3R2 PIK3R6 PIP5KL1 PLCZ1 PIP4K2A PLCE1 PIP4K2B PIP4K2C IP6K2 IP6K1 IP6K3 SACM1L FIG4 MINPP1 PLCB4 PIK3R1 SYNJ2 SYNJ1 PLCB2 PLCB3 PLCB1 TMEM55A MTMR14 PTEN PIK3CD PIK3C2G PIK3C2B PIK3C2A PIK3CG INPP5D INPP5A PPIP5K1 INPP5B PPIP5K2 PIP5K1A INPP5K PIP5K1B PLCG1 PIP5K1C CDIPT PLCG2 INPP5J 
3.5946784,4.209104,Cluster 1,tetrapyrrole biosynthesis,ALAD ALAS2 HMBS ALAS1 UROS 
2.6980283,5.328564,Cluster 1,protein citrullination,PADI4 PADI3 PADI6 PADI2 PADI1 
2.5535476,4.602838,Cluster 1,spermine and spermidine degradation I,AOC3 SMOX PAOX SAT1 SAT2 
1.4548616,4.077495,Cluster 1,&gamma;-glutamyl cycle,GGCT GGT5 GCLC GSS GCLM CNDP2 OPLAH 
3.7673705,3.9919963,Cluster 1,heme biosynthesis,FECH ALAD ALAS2 HMBS ALAS1 UROD UROS CPOX PPOX 
1.5803331,5.508476,Cluster 1,inositol pyrophosphates biosynthesis,PPIP5K1 IPPK PPIP5K2 IPMK IP6K2 IP6K1 IP6K3 
3.104653,4.711063,Cluster 1,adenosine nucleotides degradation,PNP NT5C1A NT5E NT5C3A XDH ADA NT5C2 
3.1443856,5.3196836,Cluster 1,GDP-glucose biosynthesis II,HK1 PGM2 HK3 PGM1 HK2 GCK 
1.1233128,4.8748274,Cluster 1,GABA shunt,ALDH5A1 GLUD1 GLUD2 GAD2 GAD1 GLUL ABAT 
2.7035265,5.8624277,Cluster 1,D-myo-inositol-5-phosphate metabolism,TMEM55B MTMR3 PLCH1 MTMR14 PLCB4 PLCZ1 PIP4K2A PLCE1 PLCD1 PLCG1 PLCH2 PIP4K2C PLCG2 PLCD4 PLCB2 PLCB3 PLCB1 TMEM55A PLCD3 
1.8027729,5.6501937,Cluster 1,"D-myo-inositol (1,4,5)-trisphosphate degradation",INPP1 OCRL INPPL1 INPP5A IMPA1 INPP5B SYNJ2 IMPA2 IMPAD1 SYNJ1 INPP5F INPP5K INPP5J 
2.3593051,4.2721167,Cluster 1,chondroitin sulfate degradation (metazoa),SPAM1 GALNS ARSB HEXA HYAL1 HYAL4 HEXB 
2.3087165,5.869641,Cluster 1,"D-myo-inositol (1,4,5)-trisphosphate biosynthesis",PLCH1 PLCB4 PI4KB PI4KA PLCD1 PLCH2 PLCD4 PLCB2 PLCB3 PI4K2B PLCB1 PLCD3 PI4K2A PIP5KL1 PLCZ1 PIP4K2A PIP5K1A PLCE1 PIP4K2B PIP5K1B PLCG1 PIP5K1C PIP4K2C CDIPT PLCG2 
2.219042,5.8244715,Cluster 1,"D-myo-inositol (1,3,4)-trisphosphate biosynthesis",IPMK OCRL PTEN INPPL1 ITPKC MINPP1 INPP5D INPP5A INPP5B SYNJ2 SYNJ1 ITPKA ITPKB INPP5K INPP5J 
3.7263346,4.5998864,Cluster 1,D-galactose degradation V (Leloir pathway),GALT GALK1 GALE GALM PGM2 PGM1 
2.3850036,4.7982745,Cluster 1,dermatan sulfate degradation (metazoa),SPAM1 IDUA HEXA HYAL1 IDS HEXB 
2.6120372,4.943378,Cluster 1,C20 prostanoid biosynthesis,HPGDS PTGIS PTGES2 PTGES3 TBXAS1 PTGES PTGS1 PTGS2 PTGDS 
2.9732568,4.514282,Cluster 1,"fructose 2,6-bisphosphate synthesis/dephosphorylation",PFKFB3 PFKFB2 C12ORF5 PFKFB4 PFKFB1 
2.144074,5.94973,Cluster 1,1D-myo-inositol hexakisphosphate biosynthesis II (mammalian),IPPK IPMK ITPK1 OCRL INPPL1 ITPKC INPP5D INPP5A INPP5B SYNJ2 SYNJ1 ITPKA ITPKB INPP5K INPP5J 
3.9067566,4.4448776,Cluster 1,gluconeogenesis,G6PC MDH2 TPI1 PGAM1 PGAM2 ENO1 ENO2 BPGM ENO3 G6PC2 G6PC3 PC PGK2 GAPDHS PGK1 MDH1 ALDOC ALDOB FBP1 PCK1 ALDOA FBP2 GAPDH GPI 
2.6440296,4.5447907,Cluster 1,glutathione redox reactions I,GPX1 GPX3 GPX2 GSR GPX4 GPX7 
2.6662416,5.7327704,Cluster 1,3-phosphoinositide biosynthesis,SACM1L FIG4 PIK3CB PIK3R1 PIKFYVE PIK3CA PI4KB PI4KA PIK3C3 PI4K2B PI4K2A PIK3R5 PIK3R4 PIK3CD PIK3R3 PIK3C2G PIK3R2 PIK3C2B PIK3C2A PIK3R6 PIK3CG PIP5KL1 PIP5K1A PIP4K2B PIP5K1B PIP5K1C CDIPT 
2.7527716,5.753475,Cluster 1,3-phosphoinositide degradation,TMEM55B TPTE2 MTMR3 MTMR14 SACM1L OCRL PTEN INPPL1 INPP4B INPP5D INPP4A INPP5B SYNJ2 SYNJ1 INPP5E INPP5F INPP5K PMPCA INPP5J TMEM55A 
2.1014228,5.225699,Cluster 1,CDP-diacylglycerol biosynthesis,CDS2 AGPAT6 CDS1 AGPAT9 GK ABHD5 MBOAT7 MBOAT2 AGPAT1 AGPAT2 GK2 LCLAT1 AGPAT3 AGPAT4 AGPAT5 MBOAT1 GK5 GPAM LPCAT4 LPCAT3 GPAT2 
4.0299325,4.8202305,Cluster 1,glycolysis,TPI1 PKLR PGAM1 PGAM2 ENO1 ENO2 BPGM HK1 ENO3 HK3 HK2 GCK PKM PFKM PFKL PGK2 GAPDHS PGK1 ALDOC ALDOB ALDOA GAPDH GPI PFKP 
3.3512652,4.5159774,Cluster 1,glycogenolysis,G6PC G6PC3 AGL PYGB PYGL PYGM G6PC2 PGM2 PGM1 
5.947868,2.7704597,Cluster 2,CMP phosphorylation,NME7 CMPK2 NME3 NME4 NME5 NME6 NME1 CMPK1 
5.8880534,3.13957,Cluster 2,ubiquinol-10 biosynthesis,COQ5 COQ3 COQ2 PDSS2 PDSS1 COQ7 COQ6 
4.898791,3.2920709,Cluster 2,superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis,RRM2 DTYMK DUT CAD RRM1 NME3 NME4 CTPS2 NME5 NTPCR NME6 CTPS1 TYMS NME1 NME7 RRM2B CMPK2 UMPS CMPK1 
5.453243,3.6551383,Cluster 2,superpathway of pyrimidine deoxyribonucleoside salvage,DTYMK NME3 NME4 DCK NME5 NME6 TYMS NME1 NME7 TK1 CMPK2 TK2 CDA CMPK1 
5.0383005,3.4607062,Cluster 2,superpathway of pyrimidine ribonucleotides de novo biosynthesis,NME7 CAD CMPK2 NME3 NME4 CTPS2 NME5 NME6 CTPS1 UMPS NME1 CMPK1 
4.54383,3.7088037,Cluster 2,tRNA charging,YARS DARS WARS HARS2 RARS2 MARS2 SARS DARS2 WARS2 SARS2 KARS QARS LARS2 MARS PARS2 IARS GARS FARSB CARS2 TARS2 FARSA AARS CARS TARSL2 AARS2 VARS RARS TARS EPRS FARS2 YARS2 NARS2 LARS NARS HARS IARS2 EARS2 VARS2 
5.625719,3.0747225,Cluster 2,tRNA splicing,TSEN34 TSEN15 TRPT1 TSEN2 TSEN54 
4.5208306,4.435168,Cluster 2,GDP-mannose biosynthesis,MPI PMM2 PMM1 GMPPA GMPPB GPI 
5.959539,2.9744575,Cluster 2,superpathway of purine nucleotide salvage,RRM2 RRM1 ADSL NME3 NME4 NME5 NME6 ATP5F1 APRT NME1 NME7 IMPDH1 IMPDH2 RRM2B ADSSL1 HPRT1 ADA ATP5S AK1 ADK AK2 ATP5L ATP5A1 AK3 GMPS ATP5C1 AK5 ATP5I AK7 AK8 ATP5J2 ATP5D PNP GUK1 ATP5B ATP5L2 ATP5H ATP5E ADSS 
4.251327,3.5822723,Cluster 2,UDP-N-acetyl-D-galactosamine biosynthesis II,GNPDA1 GALE GNPDA2 HKDC1 GNPNAT1 PGM3 UAP1 GPI GCK 
5.0375786,3.0580719,Cluster 2,adenosine deoxyribonucleotides de novo biosynthesis,RRM2 NME7 RRM1 RRM2B NME3 NME4 NME5 NME6 NME1 
5.5443287,2.7773979,Cluster 2,UTP and CTP de novo biosynthesis,NME7 CMPK2 NME3 NME4 CTPS2 NME5 NME6 CTPS1 NME1 CMPK1 
6.116936,3.3257568,Cluster 2,dolichyl-diphosphooligosaccharide biosynthesis,DPM3 DPAGT1 ALG8 ALG5 ALG6 ALG3 ALG13 ALG1 DPM1 
5.8841476,2.6721013,Cluster 2,purine deoxyribonucleosides salvage,GUK1 DGUOK NME7 NME3 NME4 AK5 DCK NME5 NME6 NME1 
5.750461,3.2341325,Cluster 2,purine nucleotides de novo biosynthesis,PAICS RRM2 RRM1 ADSL NME3 NME4 NME5 NME6 ATP5F1 NME1 NME7 IMPDH1 IMPDH2 RRM2B ADSSL1 GART ATP5S PFAS AK1 AK2 ATP5L ATP5A1 AK3 GMPS ATP5C1 AK5 ATP5I AK7 AK8 ATP5J2 ATP5D GUK1 ATIC ATP5B ATP5L2 ATP5H ATP5E PPAT ADSS 
4.4892464,3.5836194,Cluster 2,coenzyme A biosynthesis,PANK3 PANK1 PANK2 PPCS PPCDC COASY 
4.0079994,3.3384836,Cluster 2,UDP-N-acetyl-D-glucosamine biosynthesis II,GFPT1 GFPT2 GNPNAT1 PGM3 UAP1 
4.9987173,3.9540765,Cluster 2,pyrimidine deoxyribonucleosides salvage,TK1 DCK TK2 TYMS CDA 
5.718656,2.7258902,Cluster 2,pyrimidine deoxyribonucleotide phosphorylation,DTYMK NME7 CMPK2 NME3 NME4 NME5 NME6 NME1 CMPK1 
5.3465614,3.2011168,Cluster 2,pyrimidine deoxyribonucleotides biosynthesis from CTP,RRM2 DTYMK RRM1 NME3 NME4 NME5 NTPCR NME6 TYMS NME1 DCTD NME7 RRM2B 
5.1490703,3.0803719,Cluster 2,pyrimidine deoxyribonucleotides de novo biosynthesis,RRM2 DTYMK DUT RRM1 NME3 NME4 NME5 NTPCR NME6 TYMS NME1 NME7 RRM2B 
5.2693624,3.2866833,Cluster 2,guanosine deoxyribonucleotides de novo biosynthesis,RRM2 NME7 RRM1 RRM2B NME3 NME4 NME5 NME6 NME1 
5.1100473,3.7131627,Cluster 2,guanosine nucleotides de novo biosynthesis,RRM2 RRM1 NME3 GMPS NME4 NME5 NME6 NME1 GUK1 NME7 IMPDH1 IMPDH2 RRM2B 
4.6417394,3.337664,Cluster 2,selenocysteine biosynthesis,SARS2 SEPHS1 SARS SEPHS2 PSTK SEPSECS 
4.8413877,3.0468955,Cluster 2,serine and glycine biosynthesis,SRR PSAT1 SHMT2 SHMT1 PHGDH VPS29 PSPH 
5.6577935,3.6023135,Cluster 2,guanosine ribonucleotides de novo biosynthesis,GUK1 NME7 IMPDH1 IMPDH2 NME3 GMPS NME4 NME5 NME6 NME1 
6.2245975,2.9502845,Cluster 2,adenosine ribonucleotides de novo biosynthesis,ATP5S ADSL AK1 AK2 ATP5L ATP5A1 AK3 ATP5C1 AK5 ATP5I AK7 ATP5F1 AK8 ATP5J2 ATP5D ATP5B ATP5L2 ATP5H ATP5E ADSSL1 ADSS 
4.4172983,4.0620213,Cluster 2,folate polyglutamylation,FPGS SHMT2 MTHFD1L SHMT1 MTHFD1 
4.25181,3.997455,Cluster 2,folate transformations,ALDH1L2 ALDH1L1 MTHFD2 MTHFD2L SHMT2 MTHFD1L SHMT1 MTHFD1 MTHFR MTR 
3.003156,3.0488007,Cluster 3,BMP Signalling Pathway,SKI ZFYVE16 BMP2 SMAD4 UBE2D3 UBE2D1 ACVR2A BMPR1B 
3.1061141,2.2576652,Cluster 3,mevalonate pathway,MVK IDI1 IDI2 PMVK HMGCS2 HMGCS1 ACAT1 HMGCR MVD ACAT2 
1.2035347,4.5281305,Cluster 3,terminal O-glycans residues modification,B4GALT3 B4GALT1 FUT9 ST6GAL2 B4GALT2 ST8SIA2 ST6GAL1 GCNT2 GCNT3 B3GNT1 ST3GAL3 
3.7465913,2.4705205,Cluster 3,"cholesterol biosynthesis II (via 24,25-dihydrolanosterol)",CYP51A1 LSS HSD17B7 DHCR24 MSMO1 TM7SF2 SQLE EBP NSDHL SC5D LBR DHCR7 FDFT1 
3.860928,2.5666218,Cluster 3,cholesterol biosynthesis I,CYP51A1 LSS HSD17B7 DHCR24 MSMO1 TM7SF2 SQLE EBP NSDHL SC5D LBR DHCR7 FDFT1 
3.278274,2.3496027,Cluster 3,superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate),FDPS MVK IDI1 IDI2 PMVK HMGCS2 HMGCS1 GGPS1 ACAT1 HMGCR MVD ACAT2 
3.6025846,2.4887881,Cluster 3,superpathway of cholesterol biosynthesis,FDPS HMGCS2 CYP51A1 HMGCS1 GGPS1 LSS DHCR24 SQLE MVD DHCR7 MVK IDI1 IDI2 ACAT1 HMGCR HSD17B7 MSMO1 TM7SF2 ACAT2 EBP NSDHL PMVK SC5D LBR FDFT1 
3.7623982,2.436272,Cluster 3,cholesterol biosynthesis III (via desmosterol),CYP51A1 LSS HSD17B7 DHCR24 MSMO1 TM7SF2 SQLE EBP NSDHL SC5D LBR DHCR7 FDFT1 
3.5281806,2.8543396,Cluster 3,zymosterol biosynthesis,NSDHL CYP51A1 LBR HSD17B7 MSMO1 TM7SF2 
