x,y,cluster,term,genes
12.053338,3.523941,Cluster 0,PMC6678780 F4,FBXW9 USP24 KLHL3 ILF3 WDR33 MYL5 MZF1 KAT6B EXOC7 PHIP BRWD1 ANKRD36C ANKRD36 CHD9 CHD8 BMI1 DCAF8 MED12 ZMYM3 BABAM1 MIS18BP1 BCL7A RBBP4 RNF19A ZFP521 PCNT NKTR SIAH1 SMARCC1 ZFP219 COMMD3 SIAH1A ASXL1 MLLT11 DDB1 ZNF219 ANAPC1 SNRNP200 EZH2 SMARCD1 MDC1 NUMA1 PKD2 MYL6B UBL5 SCMH1 SETD2 ZNF521 ARID2 
12.530815,2.602248,Cluster 0,PMC7502316 F3,CCT4 CCT3 CCT6A ACE TCP1 PRSS37 PRSS3 CCT7 TRY5 TRY4 ACR 
12.618017,2.9940908,Cluster 0,PMC5527897 F5,UGCG ST8SIA1 B3GALT4 B4GALNT1 ST3GAL1 ST6GALNAC6 
12.452345,4.3805223,Cluster 0,PMC4550785 F3,PRR5 ELF3 PRR7 SOS2 PRR9 
12.565012,2.717716,Cluster 0,PMC6676540 F7,EBF1 EBF2 MAPK6 HK3 ARR3 
10.084044,3.373328,Cluster 0,PMC5553784 F3,CCR1 TLE4 ACTN3 ABCC6 DKK2 TLR2 MYH2 PPIA SCO2 PPIF CYCS BMAL1 ABCC1 PPIE NFE2L3 ATF3 SDC4 CHD7 HECW1 CASC3 HIRA TANK IRF2BPL DBP TIAL1 BCL2L11 WNT11 SOCS1 BOC CHAC1 NLRP3 MYH10 HMGN1 EED MRPS21 RPL35A TIRAP SELE KLF5 PBX1 NR4A3 CLDN7 MAFF PER2 SYNJ2 TNNT2 HECW2 TXNIP RPS21 RPS20 SLC27A4 ZFPM2 CREB5 TJP3 HDAC5 CEBPD RPE TWIST2 CREM FGF1 GATA3 ACTC1 BARX2 HDAC9 THBS2 ICAM1 RND1 CIART MMP25 UBB SOX9 NEO1 EPHB2 SKP2 MAPK4 
12.019761,3.4694197,Cluster 0,PMC6668488 F7,BET1 FABP5 NDUFAF5 ADAM10 ATP6V1H ARFGAP3 
12.994298,3.1966455,Cluster 0,PMC5571864 F1,TPH2 AANAT TPH1 DDC NAT2 ASMT NAT1 
12.76584,2.9163954,Cluster 0,PMC2824905 F2,FUS CADM2 SLC35A1 CRADD EIF2AK4 RPL13A NUTF2 RAB30 CLK3 NUP98 CEACAM7 ITGA11 PLCH2 THRSP CNTN5 SLU7 PIGH SIGLEC9 COPS8 SNRPB PSMD11 SF3B3 NDUFB9 B4GALT2 GSK3A IFITM3 NDUFB8 PRCC YTHDC1 NDUFB11 HNRNPU SIGLECE NDUFB1 PHYHIP PCSK5 EFTUD2 NXF1 KRTCAP2 SNRPD3 SNRPD2 NUP43 CWC22 TGS1 PRSS8 MPZL1 RPS5 PSMD2 SF3B1 RPS15A AQR PPARA LSM2 NUTF2-PS2 ADAT1 IQSEC1 BACE1 COPZ1 PRPF8 PFKL RAB10 EPRS1 XIAP STAC3 FBXL2 EIF3H PRPF31 ESAM EIF3F RPS20 EIF3B PIGT AHCY MOCS3 NUP107 CALCOCO2 COPB2 COPB1 FHOD3 PPAN EPRS RPS16 SART1 SAMM50 PSMB3 RAVER1 B3GALT2 SRP54 SRP54A DMD SRP54B ABCD1 SCYL3 RPS14 RBM34 
12.01364,2.9927783,Cluster 0,PMC7415260 F4,SNAP25 RAB3A STMN1 VAMP2 ADAP1 SYN3 SYN2 STX1A SYN1 
12.117975,2.9197237,Cluster 0,PMC4027966 F3,GNG2 UTP18 ATP6AP2 TPMT KCNMA1 ITPA FRMD4B NME1 
12.336449,4.857888,Cluster 0,PMC6231613 F3,JAG1 SLC38A1 XBP1 SLC26A2 TRP53 SLC4A2 CNOT11 KIF23 PRR9 MTOR CST5 ELF4 CST10 ELMO3 RICTOR POLG FADS2 TP53 
11.663305,4.336566,Cluster 0,PMC7925916 F2,HAL HAT1 AK1 DLD CBL 
11.568736,4.0719,Cluster 0,PMC7092451 F6,DDX5 PIK3R5 ACTG1 HCLS1 FN1 SOS2 EZR 
12.299658,3.3044715,Cluster 0,PMC7648118 F2,RAPSN LRP4 MUSK UTRN GABPA 
11.375522,4.742337,Cluster 0,PMC4533861 F7,AR ERBB2 CX3CR1 HBEGF CX3CL1 
13.080334,2.9417293,Cluster 0,PMC7567953 F1,SPHK2 SPHK1 S1PR2 SPNS2 S1PR1 S1PR4 S1PR3 S1PR5 
11.874002,3.8991435,Cluster 0,PMC6240607 F4,RET DUSP6 WNT11 GDNF SPRY1 GFRA1 ETV4 ETV5 
11.578745,4.161595,Cluster 0,PMC6664293 F4,PDGFRB AGTR1A TACR1 TACR2 CCK GRIN2D ITPKB LTB4R2 CAMK4 AGTR1 PPID CHRM3 SLC25A4 CHRM2 ADCY1 CALML3 HTR2A ADRA1D PRKX ADRA1B ADCY7 PPP3CA PPP3CB HRH2 CCKAR ERBB3 PLCE1 TRPC1 CD38 TAC3 TAC2 TAC1 PRKCG PRKCB ATP2B1 GNAL P2RX6 CCKBR P2RX2 P2RX1 VDAC3 VDAC2 VDAC1 SLC25A6 PLCB3 PLCB1 MYLK2 RYR2 CAMK2D MYLK3 TOMM40 PTGER1 PDE1C PDE1A CACNA1E ATP2A2 CACNA1D HTR6 GRPR SLC8A2 GRM1 SLC8A3 HTR4 GNA14 PPP3R1 PHKG2 CACNA1S NOS1 NOS2 PRKACB PRKACA 
12.242879,3.8388195,Cluster 0,PMC5561723 F2,ZFP217 SMAD3 UPF1 CBX4 ITPK1 TBCD GNG12 ARHGAP25 TSHR SAFB PER3 SKI ZAP70 HNRNPF ZNF217 RARA CD247 NFE2L2 EXOC2 CD44 TRIO PTGDR2 RALA RARG PTAFR NEDD9 LPP BRCA2 GATA3 ENO3 ADCY9 ETS2 SMG6 RPTOR ARHGDIA LDHB ARRB1 RCC2 CCR9 
12.16949,2.8048947,Cluster 0,PMC6986441 F5,GABRQ NSF GABARAP SLC32A1 GABRA4 UBQLN1 ALDH9A1 DNM1 ABAT GPHN 
11.818252,3.5844028,Cluster 0,PMC7926383 F6,KLK1B22 KLK1B11 KLK1B21 CCBE1 KLK1B27 KLK1B16 KLK1 KLK1B26 FURIN FLT4 KLK1B24 VEGFC KLK3 KLK1B9 KLK1B8 ADAMTS3 KLK1B5 KLK1B4 KLK1B1 KLK1B3 
11.973813,3.502727,Cluster 0,PMC4149467 F6,MUC2 DLL1 LCT ATOH1 FABP1 
12.624174,3.187644,Cluster 0,PMC7391667 F3,YTHDF1 YTHDF2 ELF3 METTL14 YTHDF3 YTHDC1 YTHDC2 MGA 
12.279785,2.908411,Cluster 0,PMC2816169 F6,PROKR1 RCAN1 RCAN2 RCAN3 PROK1 
12.159792,2.6777456,Cluster 0,PMC4539294 F2,SST NPR1 GRP NPPB ITCH 
11.93649,3.641292,Cluster 0,PMC7916550 F5,H6PD RRM2 GINS1 CDKN2B NIP7 TUFT1 PAPLN EPS15L1 TIMM10 TGFBR2 LOXL2 GRHPR SGCG RBP5 PIKFYVE CENPK MC5R NMRK2 ZC3H12B COL10A1 SLIRP DZIP1 CPEB3 
12.345206,2.8954797,Cluster 0,PMC5555159 S24,PIGC PIGF PIGA PIGL MAP7 PIGN PIGM PIGH PIGG 
11.263439,2.53995,Cluster 0,PMC7821223 F4,HSPH1 APP DNAJA1 DNAJB1 BAG3 HSF1 HSPA8 DNAJA4 CRYAB HSPB1 
13.859938,12.546255,Cluster 0,PMC5527897 F2,SLC35A3 ALG9 ALG8 ALG6 ALG3 ALG13 ALG1 ALG2 ALG12 ALG11 ALG10 MGAT2 MGAT3 ALG10B 
12.677607,3.3931873,Cluster 0,PMC2856676 F1,TOE1 PRR5 PRR7 AGL PRR3 MSI1 CIB1 PRR9 EHD1 EFS ELF3 COP1 ELF4 ID1 RFT1 CRY2 CRY1 MAF1 
12.666763,2.9734437,Cluster 0,PMC7602704 F1,FTO IMPDH1 TPMT MOCOS AOX1 ITPA GMPS XDH 
11.916546,3.4718373,Cluster 0,PMC3789264 F6,ZFP358 ANXA6 MSTO1 TMEM131 H1-3 H1-6 HMGN5 ARMCX2 H1F3 SCRN1 EP300 VIM H1F6 ZNF358 PSME3IP1 ATPAF1 SLC26A6 
12.426074,2.7724059,Cluster 0,PMC4444189 F6,NDUFB7 COX4I2 NDUFS5 NDUFS4 COX6A2 NDUFV1 
12.504846,3.7871122,Cluster 0,PMC6697777 F7,GRK2 NPS CYP2J6 CASR PIP PLP2 CYP2J2 
12.488258,3.3109262,Cluster 0,PMC6605468 F5,MEIS1 RARB DRD1 RARA FGF3 ASCL1 
9.905784,3.4604304,Cluster 0,PMC6172368 F3,GINS2 CCL22 CARD9 WNT5B RAB33A IRF4 CD209 CLEC4A TLR7 CDK14 S100A9 FCER2 S100A8 FCGR1BP FGL2 AQP9 CCNH SLA GLRX TYMS CH25H SOCS1 EPS15 CD209E FZD2 PRKCH NFE2 JAG1 DTNA WFS1 GADD45A CYBB DHRS4 SOD2 CYP27A1 CCNA2 MYD88 SNTB1 ALDH1A2 PPARG FCER2A PFKP PFKFB3 CLEC4A2 CDKN1A NPL CD1E CD1C CD1B CD1A IGF2BP2 LTA4H CD14 CCL17 
11.695476,2.2726634,Cluster 0,PMC3527701 F2,ATE1 UBR5 UBR4 UBR2 UBR1 CP NTAN1 
11.735693,3.6979082,Cluster 0,PMC7961974 AF8,LFNG CREBBP APELA NCSTN NUMB 
12.99861,4.126675,Cluster 0,PMC5691655 F1,TDP2 POLK SMC6 POLL SMC5 POLH 
11.52161,4.6205707,Cluster 0,PMC7689098 F9,KLF9 RAP1A KLF13 CALM3 PRKACA RAF1 ADCY6 
11.584732,4.505582,Cluster 0,PMC3261702 F4,RCVRN PRKCD ACTN4 MAP2K1 ACTN2 TUBB ACTN1 PRKCB TUBB2A TUBA4A AR MYH1 RP2 GAP43 MYL1 RGS9BP RAB13 PRKD1 SAG KRAS ARF6 ARF4 RALB RALA CAMK2A TUBB1 ARL1 PDC ART3 GRK1 TUBA1C TUBA1B TUBB5 TUBB3 PDE6D RHO RAC2 GC MYH10 RGS9 SPTAN1 IDH3A CNGA1 
12.192208,2.625056,Cluster 0,PMC6176931 F3,USP8 INPP5E NDEL1 RAB8A CPLANE2 MARK4 TTBK2 EHD1 KCTD17 
11.997623,2.9780846,Cluster 0,PMC6458165 F1,PTPRE OSM CTSE ADD2 NFKBID ACR 
12.69792,3.2194178,Cluster 0,PMC3786590 F3,KISS1 ARC FSHR GNRHR KISS1R 
14.701538,13.909157,Cluster 0,PMC3786590 F1,DHH FGF9 FST SRY RSPO1 SOX9 SF1 
12.49894,3.4241645,Cluster 0,PMC7789255 F2,NANOS2 RARG CRABP2 RXRA CYP26B1 KIT ALDH1A1 RBP4 RDH10 FSHR LRAT STRA6 STRA8 
12.300167,2.8541255,Cluster 0,PMC4449286 F5,GIGYF1 GIGYF2 GRB10 ZFP598 TNRC6B ZNF598 RBM12 
11.405731,4.768145,Cluster 0,PMC7953519 F7,MAPK11 MAP3K1 MAK MAPK3 SOX9 MAPK1 
12.083997,3.3759851,Cluster 0,PMC5683310 F2,SPINK5 ZNF750 ECM1 MYOM2 FLG KDM1A HDAC1 CDSN CTBP2 HOMER3 CTBP1 MYOG PPL MYBPH KLF5 KLF4 MYL4 PPARG RBBP8 PKP1 ZFP750 RCOR1 
11.846602,2.9352357,Cluster 0,PMC4450280 F4,PSMD13 PSMD7 PSMB5 PSMD12 KCNQ1 PSMD6 PSMC2 PSMD3 PSMC3 PSMD1 
11.780728,2.5207853,Cluster 0,PMC4451058 F2,DUOX2 PGP NOD2 ADO CFTR 
12.573693,3.022883,Cluster 0,PMC7309569 F3,ALG1L2 ALG9 ALG3 ALG1 ALG2 ALG12 ALG11 AIG1 
11.523862,3.3519936,Cluster 0,PMC2902148 F1,NRP1 NRP2 PIGF VEGFC VEGFB 
12.56813,2.6285665,Cluster 0,PMC4443295 F4,SON GIPR CASR FFAR4 SCTR FFAR2 RAMP1 GIP 
12.23691,2.8122897,Cluster 0,PMC2903433 F4,WNK1 CHM WNK3 WNK4 OSR1 VAMP3 
12.887445,3.0707977,Cluster 0,PMC3259218 F1,DCTD SLC28A1 RRM2 RRM1 RRM2B DCK SLC28A2 SLC29A1 CDA 
12.3407345,2.915048,Cluster 0,PMC7567487 F2,NRP2 CD63 LAMP1 TFRC GP2 
12.381113,3.3268578,Cluster 0,PMC4430931 F1,NANOS2 RET GDNF BCL6B LHX1 ID4 GFRA1 FGF2 ETV5 FOXO1 
11.22728,2.5307941,Cluster 0,PMC3794211 F2,APP TBP FUS REST HTT LRRK2 ADAM10 SNCA 
11.951194,2.6205587,Cluster 0,PMC5707529 F2,TRIM50 BST2 SLFN11 MARCHF8 SERINC3 SAMHD1 HMX2 SERINC5 
12.874088,3.2260716,Cluster 0,PMC4437509 F6,PER3 PER2 PER1 CRY2 CRY1 CLOCK 
12.854626,3.2079117,Cluster 0,PMC4437509 F7,PER3 PER2 PER1 CRY2 CRY1 CLOCK 
11.699348,3.8168087,Cluster 0,PMC2909379 F3,LEF1 CDX4 CDX2 HOXC13 HOXB8 
12.212433,2.7487388,Cluster 0,PMC3523822 F1,DPH1 DPH2 DPH3 DPH5 DPH6 DPH7 
11.89618,4.0069113,Cluster 0,PMC2908764 F3,KIT SEMA3B SEMA3F ROBO1 ROBO2 
12.342092,2.6920292,Cluster 0,PMC3792350 F1,PEX19 PEX6 PEX1 PEX3 DNM1 
12.583194,2.7651217,Cluster 0,PMC8054134 F2,OAT PYCRL PYCR1 PYCR2 SLC6A20A PYCR3 SLC6A20 
12.703973,2.8267007,Cluster 0,PMC7560826 F1,OAT PYCRL PYCR1 PYCR2 PYCR3 PRODH 
11.658778,2.2804947,Cluster 0,PMC7693799 F5,CSTA CSTA2 CSTA1 ALB TNC GAST CP ADA CSTDC4 
11.439379,3.8531592,Cluster 0,PMC6172067 F5,NTRK2 SPI1 FASL VIM FASLG CD36 ITK VEGFA 
11.994833,3.2469022,Cluster 0,PMC4055761 F3,LRRC47 SPAG7 GTF2H1 ELP4 HELZ MED6 PRRC2B UBE2W NUP50 KRT18 MTF1 POLR3E MED21 SLMAP MDM4 DDX3X MTMR3 RNASEL BTG1 RNF14 MEAF6 FHOD1 UHRF1 DDX20 DUSP16 RNF114 EXOSC8 MECOM PPP2R1B KAT5 MED10 EPC1 PNO1 SMN1 SMN2 CCNL2 
