x,y,cluster,term,genes
8.552565,3.032953,Cluster 0,Human astrovirus 6 nonstructural protein,APP YWHAG SRC YWHAE STAT1 YWHAB STAT3 BRCA1 ESR1 YWHAZ NR4A1 AR YWHAQ VHL PPARG ATM RARA GRB2 YWHAH 
9.837261,2.4499803,Cluster 0,Papiine alphaherpesvirus 2 ribonucleotide reductase subunit 2 (gene: UL40),RRM2 STAT1 HSPA5 STAT3 HSPA8 MSN CDX1 HSPA4 RAD23A YWHAZ DUX4L2 DUX4L3 DUX4L4 RRM2B DUX4L5 ALB DUX4L6 DUX4L7 ATM DUX4L9 GRB2 SF3A1 EZR ARGFX APP YWHAG SRC YWHAE YWHAB CTNNB1 CUL1 BRCA1 TUBA1A DUX4 SOX2 UBC EP300 YWHAQ UBD FTH1 SFN YWHAH 
8.774221,2.5818017,Cluster 0,Human astrovirus 8 putative serine protease (gene: ORF1a),APP YWHAG SRC YWHAE STAT1 YWHAB STAT3 BRCA1 ESR1 YWHAZ NR3C1 NR4A1 AR BAG3 YWHAQ VHL PPARG ATM RARA SFN GRB2 YWHAH 
9.145174,4.1427975,Cluster 0,Human astrovirus BF34 ORF1a,APP YWHAG SRC YWHAE STAT1 YWHAB STAT3 CTNNB1 FN1 BRCA1 ESR1 YWHAZ BAG3 CD8A YWHAQ ATM SFN GRB2 YWHAH 
9.279446,2.8801837,Cluster 0,Coxsackievirus A1 3C,YWHAG SRC YWHAE STAT1 YWHAB STAT3 BRCA1 YWHAZ XPO1 CUL4B CD8A EP300 YWHAQ ATM SFN GRB2 YWHAH 
9.82243,4.322751,Cluster 0,Coxsackievirus A1 2C,STAT1 STAT3 FN1 TAP2 RAD23B TERF1 TERF2 YWHAZ ANK2 PSMC4 KATNAL1 ATM PSMC1 GRB2 OSBPL1A YWHAG NOTCH4 SRC VCP YWHAE YWHAB ILK SPG7 BRCA1 UBC FIGNL1 YWHAQ TK1 SFN YWHAH 
9.117876,2.5816708,Cluster 0,Human astrovirus BF34 ORF1ab,STAT1 ITGA4 CSNK2A1 STAT3 CMA1 FN1 ESR1 YWHAZ RBL1 RBL2 CD8A ATM GRB2 APP YWHAG RB1 SRC YWHAE YWHAB CTNNB1 BRCA1 YWHAQ PRSS8 SFN YWHAH 
9.345554,2.0269787,Cluster 0,Coxsackievirus A1 VP4,YWHAG SRC PFAS YWHAE STAT1 YWHAB STAT3 RAD23B VCAM1 YWHAZ EGFR UBC YWHAQ UBD ATM SFN GRB2 SQSTM1 YWHAH NMT1 
11.430026,0.6438936,Cluster 0,Human betaherpesvirus 5 membrane protein US15 (gene: US15),APP RB1 SRC YWHAE STAT1 YWHAB STAT3 CUL3 HSPA4 BRCA1 ESR1 YWHAZ RBL1 RBL2 BAG3 EP300 YWHAQ VHL GRB2 
10.563771,3.3927128,Cluster 0,Mayaro virus capsid protein,YWHAG SRC YWHAE STAT1 YWHAB CSNK2A1 F10 STAT3 CTNNB1 LILRB1 HSPA4 BRCA1 YWHAZ BAG3 YWHAQ CDK2 ATM SFN GRB2 TRIB3 YWHAH 
10.762014,4.1691546,Cluster 0,Cowpox virus CPXV088 protein (gene: CPXV088 CDS),YWHAG SRC YWHAE STAT1 YWHAB CSNK2A1 STAT3 BRCA1 ELAVL1 ESR1 YWHAZ YWHAQ CDK2 ATM SFN GRB2 YWHAH 
9.410681,1.4261677,Cluster 0,West Nile virus SPU116/89 nucleocapsid protein,ANXA2 CDKN2A MSN RFXANK ANXA11 TAP1 ESR1 YWHAZ NFKB1 HIST2H2BE GRIN3A ASB8 GRB2 BIRC2 APP YWHAG SRC NOTCH2 YWHAE VARS YWHAB ILK CTNNB1 CUL3 CUL1 ING2 BAG3 SNX1 EP300 YWHAQ ANXA7 ANKRD52 SFN YWHAH 
9.593383,2.4851503,Cluster 0,Human betaherpesvirus 5 envelope glycoprotein UL33 (gene: UL33),STAT1 STAT3 CASK HSPA4 OR2L2 ESR1 YWHAZ OR51T1 HGS PIK3R1 CD8A ATM GRB2 EZR OR13C3 OR6C3 OR7C2 APP YWHAG SRC YWHAE VARS YWHAB CTNNB1 OR5AR1 OR1E1 CUL3 BRCA1 ADRB2 OR4Q3 OR1F12 OR1S2 UBC BAG3 EP300 OR2AG2 YWHAQ UBD PSMD1 SFN OR5AP2 CCR5 YWHAH PLS3 
10.101581,3.2598584,Cluster 0,Human papillomavirus type 18 E2 protein (gene: E2),BRD4 HSP90AA1 STAT1 CSNK2A1 STAT3 FN1 YWHAZ RBL1 RBL2 ARHGEF4 CDK2 ATM GRB2 TRIB3 PCNA YWHAG RB1 SRC GSK3B YWHAE YWHAB CTNNB1 LRRK2 BAG3 YWHAQ SFN YWHAH 
10.0601845,1.9921789,Cluster 0,West Nile virus SA381/00 non-structural protein 3,COL28A1 STAT1 CSNK2A1 STAT3 TFPI2 AMBP APLP2 FN1 RAD23B YWHAZ SPINT2 SPINT1 COL6A3 COL7A1 ATM GRB2 SQSTM1 APP YWHAG SRC DDX3X WFDC8 VCP YWHAE YWHAB WFIKKN2 WFIKKN1 PAPLN SPINT4 ARRB2 BRCA1 SPINT3 AP2A1 ELAVL1 TFPI UBC SUMO2 EP300 YWHAQ UBD EPPIN SFN YWHAH 
9.461679,1.7496674,Cluster 0,Cowpox virus CPXV167 protein (gene: CPXV167 CDS),ABCC5 STAT1 ABCC8 STAT3 TAP2 TAP1 MSH2 YWHAZ ABCB11 ATM GRB2 CFTR ABCB4 YWHAG SRC ABCB1 VCP YWHAE YWHAB ABCB8 ABCB5 BRCA1 PSMD4 YWHAQ TK1 SFN YWHAH 
9.553584,4.069018,Cluster 0,Human betacoronavirus 2c Jordan-N3/2012 N protein (gene: N),YWHAG SRC YWHAE STAT1 YWHAB CSNK2A1 STAT3 FN1 YWHAZ TUBA1A CD8A YWHAQ ATM SFN GRB2 TRIB3 EZR YWHAH 
9.623182,3.9407296,Cluster 0,Human betacoronavirus 2c England-Qatar/2012 N protein,YWHAG SRC GSK3B VCP YWHAE STAT1 YWHAB CSNK2A1 STAT3 FN1 YWHAZ TUBA1A CD8A YWHAQ ATM SFN GRB2 EZR YWHAH 
9.642202,3.4235637,Cluster 0,Human papillomavirus type 96 E2,BRD4 HSP90AA1 STAT1 CSNK2A1 STAT3 MSN FN1 ESR1 YWHAZ ARHGEF4 CDK2 ATM GRB2 TRIB3 EZR BRDT APP YWHAG SRC GSK3B YWHAE YWHAB CTNNB1 LRRK2 BRCA1 EGFR BAG3 YWHAQ SFN YWHAH 
9.413567,1.4355972,Cluster 0,West Nile virus SA93/01 nucleocapsid protein,ANXA2 CDKN2A MSN RFXANK ANXA11 TAP1 ESR1 YWHAZ NFKB1 HIST2H2BE GRIN3A ASB8 GRB2 BIRC2 APP YWHAG SRC NOTCH2 YWHAE VARS YWHAB ILK CTNNB1 CUL3 CUL1 ING2 BAG3 SNX1 EP300 YWHAQ ANXA7 ANKRD52 SFN YWHAH 
10.051641,1.994546,Cluster 0,West Nile virus SA93/01 non-structural protein 3,COL28A1 STAT1 CSNK2A1 STAT3 TFPI2 AMBP APLP2 FN1 RAD23B YWHAZ SPINT2 SPINT1 COL6A3 COL7A1 ATM GRB2 SQSTM1 APP YWHAG SRC DDX3X WFDC8 VCP YWHAE YWHAB WFIKKN2 WFIKKN1 PAPLN SPINT4 ARRB2 BRCA1 SPINT3 AP2A1 ELAVL1 TFPI UBC SUMO2 EP300 YWHAQ UBD EPPIN SFN YWHAH 
9.584233,4.0076036,Cluster 0,Human betacoronavirus 2c EMC/2012 N protein (gene: N),YWHAG SRC YWHAE STAT1 YWHAB ITGA4 CSNK2A1 STAT3 FN1 ELAVL1 YWHAZ TUBA1A YWHAQ ATM SFN GRB2 TRIB3 EZR YWHAH 
10.133893,3.1581907,Cluster 0,Mayaro virus excised_polyprotein 1..746,STAT1 ITGA4 CSNK2A1 STAT3 LILRB1 FN1 RAD23B HSPA4 TERF1 TERF2 YWHAZ ARHGEF4 CDK2 ATM GRB2 TRIB3 YWHAG SRC GSK3B YWHAE YWHAB CTNNB1 BRCA1 EGFR BAG3 EP300 YWHAQ SFN YWHAH 
10.963172,-0.047448944,Cluster 0,Human betaherpesvirus 5 interleukin-10 (gene: UL111A),NPM1 STAT1 IFNGR1 HSPA5 STAT3 HSPA8 IL10RA FN1 HSPA4 RBL1 RBL2 LRRN4CL ATM PKN3 GRB2 APP RB1 SRC CNTF TNXB CTNNB1 CUL3 CUL1 IGF1R IL27RA UBC BAG3 EP300 SPTAN1 
9.100183,4.0469184,Cluster 0,Coxsackievirus A12 VP4 protein,YWHAG SRC GSK3B YWHAE YWHAB CSNK2A1 YWHAZ EGFR UBC EP300 YWHAQ UBD CDK2 ATM SFN B2M SQSTM1 YWHAH NMT1 
11.417189,0.46776563,Cluster 0,Human papillomavirus type 92 E2,BRD4 HSP90AA1 STAT1 ITGA4 CSNK2A1 STAT3 FN1 ESR1 YWHAZ ENAH SRPK2 DIAPH1 RBL1 RBL2 CD8A ARHGEF4 CDK2 ATM GRB2 EVL TRIB3 EZR MDM2 YWHAG RB1 SRC PFAS GSK3B YWHAE YWHAB LRRK2 BRCA1 FASLG BAG3 EP300 YWHAQ SFN WASF1 YWHAH 
9.028422,3.3996253,Cluster 0,Human adenovirus 17 pVI,APP YWHAG SRC YWHAE VARS STAT1 YWHAB MT-CO1 STAT3 CTNNB1 RAD23B HSPA4 YWHAZ UBC BAG3 YWHAQ UBD ATM SFN GRB2 YWHAH MDM2 
9.286283,1.766162,Cluster 0,Orf virus ORF108 DNA packaging protein/ATPase,STAT1 ABCC8 ITGA4 STAT3 MSN LILRB1 FN1 TAP2 RAD23B HSPA4 TAP1 YWHAZ ATM GRB2 EZR CFTR APP YWHAG SRC VCP YWHAE YWHAB TARS UBC SUMO2 SUMO1 YWHAQ UBD TK1 SFN YWHAH PLS3 
9.34014,2.8178377,Cluster 0,Coxsackievirus A22 3c,YWHAG SRC YWHAE STAT1 YWHAB STAT3 BRCA1 YWHAZ XPO1 CUL4B BAG3 CD8A EP300 YWHAQ ATM SFN GRB2 YWHAH 
9.615082,4.0335016,Cluster 0,Middle East respiratory syndrome-related coronavirus nucleoprotein (gene: N),YWHAG SRC YWHAE STAT1 YWHAB ITGA4 CSNK2A1 STAT3 FN1 ELAVL1 YWHAZ TUBA1A YWHAQ ATM SFN GRB2 TRIB3 EZR YWHAH 
9.734561,3.9449513,Cluster 0,Coxsackievirus A22 vp4,YWHAG SRC PFAS YWHAE STAT1 YWHAB CMAS STAT3 RAD23B SRP14 VCAM1 YWHAZ UBC SUMO1 YWHAQ UBD ATM SFN GRB2 SQSTM1 YWHAH NMT1 
8.763233,3.078509,Cluster 0,Human alphaherpesvirus 1 helicase-primase helicase subunit (gene: UL5),ABCG8 ABCC5 STAT1 ABCC8 CBX5 STAT3 TAP2 TAP1 YWHAZ ABCB11 ARHGEF4 ATM GRB2 ABCG4 ABCC1 GAPDH TP53 CFTR ABCB4 YWHAG SRC ABCB1 VCP YWHAE YWHAB ABCB8 BRCA1 ELAVL1 UBC YWHAQ SFN YWHAH 
9.251161,2.4550872,Cluster 0,Orf virus ORF127 IL-10-like protein,STAT1 STAT3 IL10RA FN1 RAD23B HSPA4 YWHAZ IL22RA2 FNDC1 ATM GRB2 EZR CALM1 APP YWHAG SRC YWHAE YWHAB PXN CUL3 BRCA1 IGF1R UBC BAG3 SUMO1 EP300 IL20RA YWHAQ UBD EPHB1 SFN YWHAH 
8.851116,2.3809364,Cluster 0,Venezuelan equine encephalitis virus core protein (gene: 26S mRNA),YWHAG SRC YWHAE STAT1 YWHAB ITGA4 STAT3 CTNNB1 CUL3 LILRB1 BRCA1 AP2A1 VCAM1 YWHAZ YWHAQ SFN GRB2 YWHAH TP53 
9.141831,3.3104975,Cluster 0,Human adenovirus 16 peripentonal hexon associated protein IIIa precursor (gene: L1),APP YWHAG SRC YWHAE STAT1 YWHAB STAT3 CTNNB1 HSPA4 BRCA1 ESR1 YWHAZ UBC BAG3 EP300 YWHAQ ATM SFN TRIM28 GRB2 YWHAH 
9.311021,1.7486442,Cluster 0,Vaccinia virus Ankara inactive superoxide dismutase-like protein in core,STAT1 STAT3 MSN LILRB1 FN1 VCAM1 SOD3 YWHAZ SOD1 CCS ATM GRB2 EZR TP53 APP YWHAG SRC YWHAE YWHAB CUL3 CUL1 TARS ELAVL1 BAG3 EP300 PSMD4 YWHAQ SFN B2M YWHAH 
9.098673,3.3332486,Cluster 0,Vaccinia virus Ankara Toll/IL1-receptor signalling interference protein A46,APP YWHAG SRC YWHAE STAT1 YWHAB STAT3 BRCA1 YWHAZ BAG3 EP300 YWHAQ ATM SFN TRIM28 GRB2 YWHAH 
9.470031,3.7411425,Cluster 0,Mengo virus 1B,APP YWHAG NPM1 SRC YWHAE STAT1 YWHAB STAT3 FN1 YWHAZ EP300 YWHAQ GRB2 
10.006193,2.949333,Cluster 0,Vesicular stomatitis Indiana virus polymerase (L protein),YWHAG NDUFA9 NPM1 RB1 SRC YWHAE STAT1 YWHAB ITGA4 STAT3 BRCA1 AP2A1 ESR1 YWHAZ RBL1 BAG3 CD8A YWHAQ VHL ATM SFN GRB2 YWHAH MDM2 
10.55372,4.7969165,Cluster 0,Human adenovirus 16 protein VI precursor (gene: L3),YWHAG NPM1 SRC YWHAE STAT1 YWHAB ITGA4 HSPA5 STAT3 CTNNB1 HSPA8 HSPA4 YWHAZ BAG3 YWHAQ ATM SFN GRB2 YWHAH 
9.967096,4.9012074,Cluster 0,Coxsackievirus A18 2A protein,YWHAG NPM1 SRC YWHAE STAT1 YWHAB HSPA5 STAT3 LILRB1 BRCA1 YWHAZ BAG3 SUMO2 CD8A YWHAQ SFN GRB2 YWHAH 
10.002074,3.1958256,Cluster 0,Human alphaherpesvirus 2 ribonucleotide reductase subunit 2 (gene: UL40),APP YWHAG SRC RRM2 YWHAE STAT1 YWHAB STAT3 CTNNB1 CUL3 HSPA4 BRCA1 ESR1 YWHAZ QKI BAG3 RRM2B EP300 YWHAQ ATM SFN TRIM28 GRB2 YWHAH 
8.962295,2.1579304,Cluster 0,Vaccinia virus Toll/IL-receptor-like protein (gene: A52R),SMAD3 APP YWHAG SRC YWHAE STAT1 YWHAB HSPA5 STAT3 YWHAZ BBC3 BAG3 EP300 YWHAQ BAK1 GRB2 YWHAH 
10.738217,4.149605,Cluster 0,Human astrovirus 2 capsid protein precursor,APP YWHAG NPM1 SRC GSK3B YWHAE STAT1 YWHAB ITGA4 CSNK2A1 STAT3 BRCA1 ESR1 YWHAZ YWHAQ CDK2 SFN GRB2 TRIB3 YWHAH 
9.240317,2.2968316,Cluster 0,Human astrovirus 1 Beijing/293/2007/CHN nonstructural protein,STAT1 STAT3 FN1 ESR1 YWHAZ AR PPARG ATM RARA GRB2 TP53 APP YWHAG SRC YWHAE YWHAB HTRA4 HTRA3 BRCA1 ELAVL1 NR3C1 NR4A1 BAG3 SUMO2 YWHAQ VHL SFN YWHAH 
10.061828,2.0008397,Cluster 0,West Nile virus H442 non-structural protein 3,COL28A1 STAT1 CSNK2A1 STAT3 TFPI2 AMBP APLP2 FN1 RAD23B YWHAZ SPINT2 SPINT1 COL6A3 COL7A1 ATM GRB2 SQSTM1 APP YWHAG SRC DDX3X WFDC8 VCP YWHAE YWHAB WFIKKN2 WFIKKN1 PAPLN SPINT4 ARRB2 BRCA1 SPINT3 AP2A1 ELAVL1 TFPI UBC SUMO2 EP300 YWHAQ UBD EPPIN SFN YWHAH 
9.011326,2.5478623,Cluster 0,Human astrovirus 1 Beijing/291/2007/CHN nonstructural protein,NPM1 STAT1 STAT3 ESR1 YWHAZ AR PPARG ATM RARA GRB2 TRIB3 APP YWHAG SRC GSK3B YWHAE YWHAB HTRA4 HTRA3 BRCA1 NR3C1 NR4A1 YWHAQ VHL SFN YWHAH 
9.27208,2.6623483,Cluster 0,Human astrovirus 1 Beijing/176/2006/CHN nonstructural protein,STAT1 CSNK2A1 STAT3 FN1 ESR1 YWHAZ AR PPARG ATM RARA GRB2 APP YWHAG SRC YWHAE YWHAB BRCA1 ELAVL1 NR3C1 NR4A1 SUMO2 YWHAQ VHL SFN YWHAH 
9.310538,2.5785785,Cluster 0,Human astrovirus 1 Beijing/128/2005/CHN nonstructural protein,STAT1 CSNK2A1 STAT3 FN1 ESR1 YWHAZ AR PPARG ATM RARA GRB2 APP YWHAG SRC YWHAE YWHAB HTRA4 HTRA3 BRCA1 ELAVL1 NR3C1 NR4A1 SUMO2 YWHAQ VHL SFN YWHAH 
9.427356,1.397297,Cluster 0,West Nile virus H442 nucleocapsid protein,ANXA2 CDKN2A MSN RFXANK ANXA11 TAP1 ESR1 YWHAZ NFKB1 HIST2H2BE GRIN3A ASB8 GRB2 BIRC2 APP YWHAG SRC NOTCH2 YWHAE VARS YWHAB ILK CTNNB1 CUL3 CUL1 ING2 BAG3 SNX1 EP300 YWHAQ ANXA7 ANKRD52 SFN YWHAH 
9.527574,3.381476,Cluster 0,Human alphaherpesvirus 3 DNA polymerase processivity subunit (gene: ORF16),YWHAG SRC YWHAE STAT3 CTNNB1 FN1 ESR1 YWHAZ SRPK2 UBC YWHAQ SFN GRB2 EZR 
9.648324,2.9618278,Cluster 0,Human adenovirus 12 protein VI,APP YWHAG SRC YWHAE VARS STAT1 YWHAB HSPA5 STAT3 CTNNB1 HSPA8 CUL1 HSPA4 YWHAZ UBC BAG3 EP300 YWHAQ ATM SFN GRB2 YWHAH 
10.563832,4.806384,Cluster 0,Human adenovirus 14 protein VI (gene: L3),YWHAG NPM1 SRC YWHAE STAT1 YWHAB ITGA4 HSPA5 STAT3 CTNNB1 HSPA8 HSPA4 YWHAZ BAG3 YWHAQ ATM SFN GRB2 YWHAH 
9.886544,4.9141517,Cluster 0,Orf virus ORF099 Holliday junction resolvase,YWHAG SRC YWHAE STAT1 YWHAB CSNK2A1 STAT3 CTNNB1 ACOT13 HSPA4 BRCA1 YWHAZ BAG3 CD8A YWHAQ SFN GRB2 YWHAH 
10.207627,2.9789743,Cluster 0,Human alphaherpesvirus 2 nuclear protein UL3 (gene: UL3),STAT1 ITGA4 CSNK2A1 STAT3 MSN FN1 ESR1 YWHAZ ARHGEF4 CDK2 GRB2 TRIB3 EZR YWHAG SRC PFAS GSK3B YWHAE YWHAB CTNNB1 ELAVL1 EGFR BAG3 YWHAQ SFN YWHAH 
10.308681,2.2639005,Cluster 0,WU Polyomavirus Small T antigen,APP YWHAE STAT1 CTNNB1 COPB1 FN1 RAD23B HSPA4 ESR1 YWHAZ UBC BAG3 PPP2R1B EP300 YWHAQ GRB2 
8.618586,2.7969768,Cluster 0,Melaka orthoreovirus sigma C,MAP3K3 CSNK1A1 STAT1 NEK5 GSR ITGA4 RIPK3 CHUK STAT3 RAD23B YWHAZ DCLK2 ERN2 SBK1 WEE2 SBK2 PIK3CA ARHGEF4 CDK2 ATM CDK1 GRB2 PNCK APP YWHAG SRC GSK3B YWHAE YWHAB TESK2 ARRB2 EGFR STK3 UBC CTSL EP300 IRAK1 YWHAQ UBD PBK MAP3K9 SFN JAK1 YWHAH PSKH1 MAPK4 
9.537554,2.1787195,Cluster 0,Human alphaherpesvirus 3 ribonucleotide reductase subunit 2 (gene: ORF18),RRM2 STAT1 ITGA4 HSPA5 STAT3 MSN SGTA HSPA4 ESR1 YWHAZ RRM2B ATM GRB2 FTL EZR APP YWHAG SRC FTHL17 YWHAE YWHAB CTNNB1 CUL3 BRCA1 SPTA1 UBC BAG3 EP300 YWHAQ UBD FTH1 PSMD1 ABL1 SFN YWHAH TNNI1 
11.242009,3.582506,Cluster 0,Human adenovirus 17 DNA polymerase,TBP STAT1 STAT3 FN1 TERF1 VCAM1 TERF2 ESR1 YWHAZ TUBB4B PKM RBL1 RBL2 ARHGEF4 ATM PSME3 GRB2 EZR APP YWHAG RB1 SRC YWHAE YWHAB BRCA1 TARS ELAVL1 TUBA1A UBC BAG3 SUMO2 EP300 YWHAQ IL12B SFN YWHAH 
11.6363125,0.69837725,Cluster 0,Human betaherpesvirus 5 DNA polymerase processivity subunit (gene: UL44),PCNA GSK3B ITGA4 CSNK2A1 CTNNB1 FN1 ATM AP2A1 GRB2 RAD9A 
8.604751,3.5155473,Cluster 0,"Marburg virus - Musoke, Kenya, 1980 vp35 (gene: vp35)",YWHAG SRC YWHAE STAT1 YWHAB STAT3 CTNNB1 BRCA1 AP2A1 ESR1 YWHAZ EP300 YWHAQ ATM SFN GRB2 YWHAH 
9.083177,4.121713,Cluster 0,Human parainfluenza virus 1 strain Washington/1964 Y1 protein (gene: Y1),APP YWHAG SRC GSK3B YWHAE STAT1 YWHAB CSNK2A1 STAT3 YWHAZ BAG3 YWHAQ CDK2 ATM SFN GRB2 TRIB3 YWHAH 
9.108184,3.4111786,Cluster 0,Human betaherpesvirus 7 envelope glycoprotein UL33 (gene: U12),APP YWHAG SRC YWHAE VARS STAT1 YWHAB STAT3 CTNNB1 CUL3 CUL1 PIK3R3 HSPA4 ADRB2 ESR1 YWHAZ BAG3 EP300 YWHAQ ATM SFN GRB2 YWHAH 
8.717106,3.4276097,Cluster 0,Human betaherpesvirus 7 envelope protein UL78 (gene: U51),STAT1 STAT3 HSPA4 ESR1 YWHAZ RBL1 RBL2 ARHGEF4 ATM GRB2 APP YWHAG RB1 SRC YWHAE VARS YWHAB CTNNB1 BRCA1 UBC BAG3 EP300 YWHAQ SFN YWHAH 
9.009863,1.9883103,Cluster 0,Louping ill virus envelope protein,FKBPL ITGA4 HSPA8 MSN LILRB1 FN1 LILRB2 RAD23B HSPA4 VCAM1 RAB33A RAB33B RHOB RAB31 CD4 RAB36 ARHGEF4 ATM SQSTM1 PLEC RAB7A APP RAB1A YWHAG RAB1B RAB5C PSMD12 YWHAE YWHAB RPL13 BRCA1 ELAVL1 DNAJC27 EGFR GRK2 NRAS RAB21 RHOT2 RAB26 RAB25 YWHAQ B2M RAB6B YWHAH RAB6A STAT1 STAT3 RAB27A ESR1 YWHAZ RAB11A RAB11B CDC42 CD8A PSME2 PSME3 KRAS GRB2 RAB5A RAB5B EZR ARF6 RAB3C SRC RAB3A PFAS KIR3DS1 VCP RAB3B VARS HSP90AB1 CTNNB1 RAB22A RAB41 UBC SUMO2 UBD RAC1 HRAS SFN RAB4A RAB8B 
10.331894,2.2279387,Cluster 0,Cowpox virus CPXV076 protein (gene: CPXV076 CDS),ARL11 TTC13 HSPA5 MSN FN1 TAP2 RAD23B HSPA4 UPK1A MTSS1 TNFRSF21 ALB CDK2 ATM GAS7 APP YWHAG YWHAE YWHAB RPL13 GRK2 ATP5B YWHAQ PSMD1 ARFIP2 YWHAH XCR1 MPP5 STAT1 ST13 DST STAT3 GFER ESR1 YWHAZ TAF1 TTC6 GRB2 RAB5A EZR ARF6 DYNC1H1 ST13P4 SRC VARS ARL6 CTNNB1 CUL3 ARL2 ARL1 EEF2K ARL13A UBC BAG3 SUMO2 SIN3A EP300 UBD SFN TRIM28 
9.405457,1.4068767,Cluster 0,West Nile virus lineage 2 anchored capsid protein C (gene: flavivirus polyprotein),ANXA2 CDKN2A MSN RFXANK ANXA11 NR0B2 TAP1 ESR1 YWHAZ NFKB1 TTC9B HIST2H2BE GRIN3A NCOR1 CDK2 ASB8 GRB2 BIRC2 BIRC3 APP YWHAG SRC GSK3B NOTCH2 YWHAE YWHAB ILK CTNNB1 CUL3 CUL1 ING2 ACTB BAG3 SNX1 CWC22 EP300 YWHAQ ANXA7 MAEL ANKRD52 SFN GIT2 YWHAH 
10.727683,3.1415665,Cluster 0,Human TMEV-like cardiovirus protein 2B*,NPM1 STAT1 CSNK2A1 STAT3 FN1 VCAM1 ESR1 SIRT1 YWHAZ CD8A CDK2 ATM GRB2 SQSTM1 TRIB3 APP YWHAG SRC PFAS GSK3B YWHAE YWHAB BRCA1 ELAVL1 ICAM1 UBC BAG3 SUMO2 EP300 YWHAQ FLNA SFN YWHAH CD55 
9.284249,3.8192215,Cluster 0,Human TMEV-like cardiovirus capsid protein VP2,APP YWHAG NPM1 SRC YWHAE STAT1 YWHAB STAT3 FN1 VCAM1 YWHAZ YWHAQ ATM SFN TRIM28 GRB2 YWHAH 
9.445362,1.4751624,Cluster 0,West Nile virus lineage 2 capsid protein C (gene: flavivirus polyprotein),ANXA2 CDKN2A H3F3C HSPA5 H3F3A HSPA8 MSN ANXA11 TAP1 ESR1 YWHAZ NFKB1 HIST2H2BE GRIN3A HIST1H4A CDK2 GRB2 APP YWHAG SRC YWHAE YWHAB ILK CTNNB1 CUL3 CUL1 ING2 RABGGTA BAG3 SNX1 EP300 YWHAQ ANXA7 ANKRD52 SFN YWHAH SNX6 
