x,y,cluster,term,genes
2.598701,3.146677,Cluster 0,Carboxylic Acid Catabolic Process (GO:0046395),ACOT8 ALDH6A1 AMDHD2 BCKDHA BCKDHB BCKDK DBT ECHS1 FMO1 GNPDA1 GNPDA2 HIBCH IVD LDHD MCCC1 MCCC2 MPST NAGK NPL PON1 PON3 PPM1K RENBP SLC25A44 TSTD1
0.75874627,2.9216878,Cluster 0,Sensory Perception of Light Stimulus (GO:0050953),ADGRV1 AOC2 ARR3 ATF6 ATXN7 BBS2 BEST1 CABP1 CABP2 CABP4 CACNA1F CDH23 CHRNB2 CLRN1 CNGB1 COL11A1 COL18A1 COL1A1 COL2A1 CRYBA1 CRYBA2 CRYBA4 CRYBB1 CRYBB2 CRYBB3 CRYBG3 CRYGA CRYGB CRYGC CRYGD CRYGN CRYGS CRYZ DHRS3 DNAJC19 DRAM2 EFEMP1 EML2 EYA3 EYA4 FSCN2 GNAT1 GNAT2 GPR143 GPR179 GRM8 GUCA1ANB-GUCA1A GUCA1B GUCA1C GUCY2F IMPG2 KCNK9 KIFC3 KRT12 LOC102724652 LUM MED12 MYO7A MYO9A NECTIN4 NUDT19 NXNL2 OAT OPA3 PAX2 PAX6 PCDH15 PDE6C PITPNA POU4F3 POU6F2 PRPH2 RABGGTA RABGGTB RAX RBP3 RD3 RDH10 RDH12 RGS16 ROM1 RPE65 RPGR RSC1A1 SFRP5 SIX3 SIX6 SLC24A1 SLC4A10 TH TRPM1 TULP1 TULP2 TYR USH1C USH1G USH2A VAX2 WFS1 WHRN ZIC2
0.64188546,3.3489046,Cluster 0,Sensory Perception of Chemical Stimulus (GO:0007606),BBS4 BEST2 C5AR1 CALHM3 CD36 CNGB1 DRD2 GFY GNAL GNAS ITPR3 MKKS NXNL2 OBP2A OBP2B OMP OR10A3 OR10A5 OR10J1 OR10J5 OR1C1 OR1D2 OR1D4 OR1D5 OR1E1 OR1E2 OR1Q1 OR2D2 OR2M4 OR2S2 OR3A2 OR4D1 OR51B4 OR51B5 OR51B6 OR51I1 OR51I2 OR51M1 OR51V1 OR52A1 OR52A5 OR52D1 OR5AC2 OR5AK2 OR5AN1 OR5AP2 OR5B12 OR5B17 OR5B2 OR5B21 OR5B3 OR5D13 OR5D14 OR5D16 OR5D18 OR5D3P OR5F1 OR5I1 OR5L1 OR5L2 OR5M1 OR5M10 OR5M3 OR5M8 OR5M9 OR5T1 OR5T2 OR5T3 OR6A2 OR6C2 OR6C3 OR7A5 OR8A1 OR8B12 OR8B2 OR8B3 OR8B4 OR8B8 OR8D1 OR8D2 OR8D4 OR8G1 OR8G3 OR8G5 OR8H1 OR8H2 OR8H3 OR8I2 OR9G4 OR9I1 OR9Q1 OR9Q2 RIC8B SLC24A4 SYT10 TAAR5 TAAR6 TAAR9 UBR3 UGT2A1
0.8034715,2.157297,Cluster 0,Sensory Perception of Bitter Taste (GO:0050913),BPNT1 CA6 CALHM1 CST1 CST2 CST4 GNAT2 LPO PIGR RTP1 RTP2 RTP3 RTP4 RTP5 TAS2R1 TAS2R10 TAS2R13 TAS2R14 TAS2R16 TAS2R19 TAS2R3 TAS2R30 TAS2R31 TAS2R38 TAS2R39 TAS2R4 TAS2R40 TAS2R41 TAS2R42 TAS2R43 TAS2R45 TAS2R46 TAS2R5 TAS2R50 TAS2R60 TAS2R7 TAS2R8 TAS2R9
0.5372344,3.6623921,Cluster 0,Sensory Perception (GO:0007600),ADORA2A ALOXE3 BBS4 C5AR1 CCL2 CCR2 CDH23 CHRFAM7A CHRNA4 CHRNB2 CLRN1 GNAL GNAS GPNMB KCNA2 KCNK4 MMP12 MRGPRX2 MYO7A NIPSNAP1 NTSR2 OBP2A OPRK1 OPRL1 OPRM1 OR10J1 OR1D4 OR1E2 OR3A2 P2RX4 P2RX7 PCDH15 PDYN PENK PNOC PRDM12 PROK2 PTGES RETREG1 SCN10A SCN11A SCN9A TMC7 TMEM150C TRPA1 TRPV2 TTC8 UGT2A1 USH1C USH1G USH2A WHRN
0.70357347,1.0270262,Cluster 0,Selenocysteine Incorporation (GO:0001514),EEFSEC SARS1 SECISBP2 SELENOT SEPSECS TRNAU1AP
1.0601983,3.349371,Cluster 0,Calcium Import Into the Mitochondrion (GO:0036444),HSPA9 ITPR1 MAIP1 MCU MCUB MCUR1 MICU1 MICU2 MICU3 SLC25A23 SMDT1 VDAC1
1.4276826,2.0582893,Cluster 0,Negative Regulation of Ferroptosis (GO:0110076),FTH1 GPX4 HMOX1 NFE2L2 NQO1 SC5D SLC7A11 SQSTM1
0.73428047,2.5529377,Cluster 0,cAMP-mediated Signaling (GO:0019933),CGAS PDE10A PDE11A PDE1A PDE1B PDE1C PDE2A PDE3A PDE3B PDE4A PDE4B PDE4C PDE4D PDE5A PDE6A PDE6B PDE6C PDE7A PDE7B PDE8A PDE8B PDE9A RAPGEF2 TMPRSS4
0.7962263,3.651899,Cluster 0,cAMP Biosynthetic Process (GO:0006171),ADCY10 ADCY2 ADCY4 ADCY5 ADCY6 ADCY7 ADCY8 ADCY9
2.6275349,2.6246765,Cluster 0,Binding of Sperm to Zona Pellucida (GO:0007339),ADAM2 ADAM32 CRISP1 FETUB LOC112694756 LY6K PCSK4 PRSS37 PRSS55 SPACA4 SPAM1 TEX101 UBAP2L VDAC2 ZAN ZP2 ZP3 ZP4 ZPBP ZPBP2
1.7042578,3.2025974,Cluster 0,Biogenic Amine Biosynthetic Process (GO:0042401),AIFM2 ASMT DBH HECA MOXD1 PAH PEMT SAT2 SLC38A1 SMOX
1.5148407,2.9439452,Cluster 0,Biogenic Amine Catabolic Process (GO:0042402),CHDH COMT DMGDH HNMT PAOX SLC44A1 SMOX TOMT
-0.89745367,1.4753044,Cluster 0,Regulation of Basement Membrane Organization (GO:0110011),LAMA2 LAMB1 LAMC1 LMNB2 NID1
-0.3156551,0.9545304,Cluster 0,Biomineral Tissue Development (GO:0031214),AMELX CEMP1 COL1A1 DDR2 FAM20A FAM20C MEPE OC90 OTOL1 TSPEAR
0.31442732,1.7662199,Cluster 0,Bleb Assembly (GO:0032060),EMP1 EMP2 EMP3 MYLK P2RX7 PXMP2
2.533337,2.6513922,Cluster 0,Regulation of Calcium Import Into the Mitochondrion (GO:0110097),MCUB PSEN2 SPG7 UCP2 VDAC1
0.14059699,0.35384995,Cluster 0,Bone Resorption (GO:0045453),ACP5 GPR55 IL7 PTK2B PTRH2 RAB3D SRC ZNF675
-0.09093597,0.9166242,Cluster 0,Negative Regulation of Reproductive Process (GO:2000242),ARHGDIB ASTL CALR DUSP12 EPPIN GJA1 IGF1 NKX3-1 NODAL NPPC PAEP SEMG1 SPINK13 SULF1 TIMP1 WEE2 ZP3 ZP4
0.56417453,1.5432199,Cluster 0,Bradykinin Catabolic Process (GO:0010815),CTSH ECE1 IDE MMP12 XPNPEP1
2.453967,3.3065133,Cluster 0,Branched-Chain Amino Acid Metabolic Process (GO:0009081),BCAT1 BCAT2 BCKDHA BCKDHB BCKDK DBT ECHS1 HIBCH IVD LDHD MCCC1 MCCC2 PCCA PCCB PPM1K SLC25A44
2.2789936,3.0371737,Cluster 0,Small Molecule Catabolic Process (GO:0044282),ADH7 ENTPD4 ENTPD7 SOAT1 URAD
2.07657,2.9547179,Cluster 0,Small Molecule Biosynthetic Process (GO:0044283),ACSS3 HMGCL HMGCLL1 HMGCS2 KDM3A PPY PRPS1L1 SIRT6
-0.31837592,1.19547,Cluster 0,Skin Morphogenesis (GO:0043589),AHDC1 CDSN COL1A1 COL1A2 ERRFI1 ITGA6 ITGB4 VPS33B
-0.3290713,0.6804075,Cluster 0,Skin Development (GO:0043588),ABCB6 ACER1 ADAM9 AHDC1 AKR1C3 ANXA1 ASAH1 ASCL4 ASPRV1 ATP7A BCR CASP3 CDSN CERS3 CLIC4 COL1A1 COL1A2 COL3A1 COL5A1 COL5A2 COL5A3 CSTA DACT2 DHCR24 DLL1 DSPP EPHA2 EREG ERRFI1 EVPL FLG GATA6 GRHL2 ITGA3 ITGA6 ITGB4 IVL JAG1 KRT10 KRT16 KRT9 LORICRIN MBD4 OPN3 PDGFA PIP5K1A PKD1 POU2F3 PPP3CA RIPK4 RYR1 S100A7 SCEL SLC2A10 SPRR1A SPRR1B SPRR2B SPRR2F SPRR2G SPRR3 ST14 TGM1 TGM3 TXNIP UGCG VPS33B WNT10A WNT16 WNT5A
0.8973649,3.6010454,Cluster 0,cAMP Metabolic Process (GO:0046058),ADCY10 ADCY2 ADCY4 ADCY5 ADCY6 ADCY7 ADCY8 ADCY9 EPHA2 PDE4A PTHLH PTRH2
1.0442606,2.5356774,Cluster 0,Secondary Metabolite Biosynthetic Process (GO:0044550),CITED1 CYP1A2 OCA2 PARD3 TRPC1 TYR TYRP1
0.89383525,0.9941328,Cluster 0,Ribosome-Associated Ubiquitin-Dependent Protein Catabolic Process (GO:1990116),ASCC3 LTN1 NEMF RNF10 TRIP4 ZNF598
0.5176531,2.9460511,Cluster 0,Regulation of Digestive System Process (GO:0044058),FGF10 KCNQ1 NEUROD1 OPRK1 SCO2 SGK1
0.6932496,1.2634066,Cluster 0,Cellular Response to UV-A (GO:0071492),MMP1 MMP12 MMP2 MMP3 MMP9 OPN1SW OPN3 OPN5 PPID TIMP1
0.88307995,0.4913955,Cluster 0,Regulation of Hormone Biosynthetic Process (GO:0046885),EGR1 FFAR3 HIF1A MIA3 STC2
0.42472935,3.9946203,Cluster 0,Response to Purine-Containing Compound (GO:0014074),ADA ADORA1 ADORA2A ASPH CITED1 CREB1 DGKQ DUOX1 DUOX2 ENPP1 GDNF KCNJ11 NDUFS4 NT5E P2RX4 P2RX7 P2RY1 P2RY6 RYR1 RYR2 STAT1 TLR7 TRPC3 TRPM2 VGF
-0.10884318,1.7625437,Cluster 0,Multi-Pass Transmembrane Protein Insertion Into ER Membrane (GO:0160063),NCLN NOMO1 NOMO2 NOMO3 RAB5IF TMCO1 TMEM147 WDR83OS
0.027828354,1.4181525,Cluster 0,Multi-Ciliated Epithelial Cell Differentiation (GO:1903251),CCNO CEP152 CEP63 DEUP1 E2F4 MCIDAS NFIB PLK4
-0.664235,0.8238101,Cluster 0,Response to Platelet-Derived Growth Factor (GO:0036119),DDX18 FER HAS2 HDAC1 MARS1 MTSS2 PDGFB SPAM1 SYAP1
1.1918848,2.023481,Cluster 0,Cellular Response to Angiotensin (GO:1904385),AGTR1 AGXT AHCYL1 CA2 CAMK2A CAV1 NFKB1 PRKCD RELA SLC26A6 SLC30A10 SRC
0.6389765,3.0712173,Cluster 0,Cellular Response to cAMP (GO:0071320),AHR AKAP6 AKAP7 AKAP9 AQP8 AQP9 CFTR CRHBP CRTC1 CRTC2 CRTC3 DMTN EZR HCN1 HCN2 HCN3 HCN4 IGFBP5 INPP5K KCNE1 KCNQ1 MINDY4 PDE2A PDE4D PRKD2 RAP1A RAP1B RAPGEF1 RAPGEF2 RAPGEF3 SLC26A3 SLC26A6 SLC5A5 WT1 ZFP36L1
1.4467709,3.3026125,Cluster 0,Monosaccharide Transmembrane Transport (GO:0015749),SLC2A10 SLC2A11 SLC2A12 SLC2A6 SLC2A7 SLC2A8 SLC2A9 SLC45A3 SLC50A1 SLC5A1 SLC5A10 SLC5A2 SLC5A3 SLC5A9
-1.0886403,1.2640505,Cluster 0,Regulation of Integrin-Mediated Signaling Pathway (GO:2001044),CD63 EMP2 FLNA ITGB1BP1 LAMA1 LAMA2 LAMB1 LAMC1 LIMS1 LIMS2 LMNB2 LOXL3 NID1 PGAP1 PHACTR4 PRKD1 SLC2A10 TIMP1
0.65128696,1.1786245,Cluster 0,Modulation by Symbiont of Entry Into Host (GO:0052372),CXCL8 EXOC2 EXOC7 FUCA2 HS3ST5 NECTIN2 TRIM25 TRIM38 TRIM5 TRIM62
2.2389345,2.5763443,Cluster 0,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),AIFM1 ATP23 ATP5F1D ATPAF1 ATPAF2 BCS1L CEP89 CHCHD4 CHCHD7 COA1 COA3 COA5 COA6 COA8 COX14 COX16 COX17 COX18 COX19 COX20 COX7A1 COX7A2 COX7A2L DMAC1 DMAC2 ECSIT FASTKD3 FMC1-LUC7L2 FOXRED1 FXN HIGD1A HIGD1B HIGD1C HIGD2A HIGD2B LYRM2 LYRM7 MIURF NDUFA13 NDUFA6 NDUFAF1 NDUFAF2 NDUFAF3 NDUFAF4 NDUFAF5 NDUFAF6 NDUFAF7 NDUFAF8 NDUFB2 NDUFB3 NDUFC2 NDUFS1 NDUFS2 NDUFS3 NDUFS4 NDUFS5 NDUFS7 NDUFS8 NUBPL OMA1 OXA1L PET100 PET117 RAB5IF SAMM50 SCO1 SCO2 SDHAF1 SDHAF2 SDHAF3 SDHAF4 SLC25A33 SMIM20 STMP1 SURF1 TIMM21 TMEM126A TMEM126B TMEM186 TMEM223 TMEM242 TMEM70 TTC19 UQCC1 UQCC2 UQCC3 UQCC4 UQCC5 UQCC6 UQCRFS1
0.8352447,3.367896,Cluster 0,Response to Magnesium Ion (GO:0032026),D2HGDH FBP1 KCNA1 RYR3 SLC41A1 SLFN14 SNCA THBS1
1.9610748,2.3376226,Cluster 0,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551),FXN LYRM7 SLC25A33 STMP1 TTC19 UQCC1 UQCC2 UQCC3 UQCC4 UQCC5 UQCC6 UQCRFS1
2.2171316,2.6719155,Cluster 0,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),BCS1L COA1 DMAC1 DMAC2 ECSIT FOXRED1 LYRM2 MIURF NDUFA13 NDUFA6 NDUFAF1 NDUFAF2 NDUFAF3 NDUFAF4 NDUFAF5 NDUFAF6 NDUFAF7 NDUFAF8 NDUFB2 NDUFB3 NDUFC2 NDUFS1 NDUFS2 NDUFS3 NDUFS4 NDUFS5 NDUFS7 NDUFS8 NUBPL OXA1L TIMM21 TMEM126A TMEM126B TMEM186 TMEM70
0.6745246,3.6872237,Cluster 0,Cellular Response to ATP (GO:0071318),HSP90B1 P2RX3 P2RX4 P2RX7 P2RY1 P2RY12 P2RY2 P2RY4 PDXP PPAN-P2RY11 RYR3 SSH1 TAF1 TRPV1
1.1529819,1.3371894,Cluster 0,Regulation of Hemoglobin Biosynthetic Process (GO:0046984),EIF2AK1 KLF4 LDB2 PRMT1 SLC25A37 SLC6A9
1.3576258,2.7288647,Cluster 0,Regulation of Heme Biosynthetic Process (GO:0070453),ABCB7 SLC6A9 SRRD TMEM14A TMEM14B TMEM14C
0.13261054,1.4956118,Cluster 0,Myoblast Fusion (GO:0007520),ADAMTS15 ADAMTS5 ADGRB3 CACNA1H CD81 CD9 DOCK1 DOCK2 DOCK5 ERVFRD-1 ERVW-1 ITGB1 KCNH1 MYMK MYMX NANOS1 PTGFRN
1.0387323,2.7123456,Cluster 0,Regulation of Enamel Mineralization (GO:0070173),CFTR ENAM MMP25 ODAPH SLC4A2
-0.8499013,1.1948338,Cluster 0,Regulation of Endothelial Cell Differentiation (GO:0045601),ATOH8 BTG1 CEACAM1 DSG2 NOTCH4 TMEM100 VEZF1 ZEB1
0.447174,1.6572577,Cluster 0,Regulation of Entry of Bacterium Into Host Cell (GO:2000535),CXCL8 EXOC2 EXOC7 FUCA2 ITGAV KRT6A
-0.08532868,1.237996,Cluster 0,Negative Regulation of Catalytic Activity (GO:0043086),ATP5IF1 CAMK2A CAND1 CCAR2 DLC1 GZMA IFIT1 MT3 NES NOSIP NOTCH1 NT5DC2 OXA1L PARP9 PHPT1 PLN PPP1R12A PRDX5 SERPINA5 SERPINB3 SLN TIMP1 TMBIM1 TMLHE TP53
1.5916864,3.2281845,Cluster 0,Catecholamine Catabolic Process (GO:0042424),DBH MAOA MAOB MOXD1 SULT1A1 SULT1A3 TOMT
-0.021296455,0.69798493,Cluster 0,Regulation of Epidermis Development (GO:0045682),KLF7 KRT10 KRT2 MAFF MAFG NME2 SGPP1 TMEM79
0.0003260434,1.626983,Cluster 0,Retinal Rod Cell Development (GO:0046548),MAPRE2 NRL RORB RPGRIP1 RPGRIP1L SAMD11 SAMD7
-0.28271008,0.9640107,Cluster 0,Negative Regulation of Trophoblast Cell Migration (GO:1901164),ARHGDIB CALR GJA1 NODAL TIMP1
0.6055086,3.5008824,Cluster 0,Negative Regulation of Calcium-Mediated Signaling (GO:0050849),FKBP1B ITPR1 PLEK SLA2 SLC24A4
0.16124216,0.83984196,Cluster 0,Response to Vitamin (GO:0033273),AQP3 BGLAP CDKN2D CXXC1 CYP24A1 CYP27B1 HLCS KYNU
0.67819375,2.9785132,Cluster 0,- Reg of Adenylate Cyclase-Activating GPCR Sgnlng Pway (GO:0106072),ATP2B4 CRTC3 MGRN1 MRAP MRAP2 PDE2A PDE3A PDE3B PDE4B PDE4D
1.3577129,1.99043,Cluster 0,Regulation of Ferroptosis (GO:0110075),DHCR7 FTH1 GPX4 HMOX1 NFE2L2 NQO1 SC5D SLC39A7 SLC7A11 SQSTM1 TMEM164
2.6063843,2.6780744,Cluster 0,Regulation of Fertilization (GO:0080154),CFAP69 FAM170B INTS13 LHFPL2 PLCB1 PRDM9 PRSS37 RNASE10
-0.5130149,1.2395434,Cluster 0,Cell-Cell Adhesion Mediated by Integrin (GO:0033631),ITGA4 ITGB1 NPNT PLPP3 VCAM1
0.37436077,1.711097,Cluster 0,Negative Regulation of Golgi to Plasma Membrane Protein Transport (GO:0042997),CSK LYPLA1 LYPLAL1 PKDCC RSC1A1
0.055196397,1.186404,Cluster 0,Cellular Component Disassembly (GO:0022411),ADAM15 ADAM8 ADAMTS15 ADAMTS4 ADAMTS5 CMA1 CTSG CTSK CTSS CTSV DYRK3 ELANE ENG EXOC8 FLOT1 FURIN GSN KIF9 KLK4 KLK5 KLK6 LAMC1 MMP1 MMP10 MMP11 MMP12 MMP13 MMP14 MMP15 MMP19 MMP2 MMP3 MMP7 MMP8 MMP9 NCAPG NOXO1 PLAAT1 PLAAT3 PLG PRSS2 PRSS58 RSPH6A SH3PXD2B SMAD7 TMPRSS6 TOX4 TPSAB1 WASHC1
0.8735253,3.076654,Cluster 0,Retina Homeostasis (GO:0001895),ATP1B2 BBS4 CCDC66 CDH15 CNGB1 CRB2 POC1B RPE65 SLC28A2 SOD1 TULP1 WHRN
0.34568372,0.800343,Cluster 0,Response to Lithium Ion (GO:0010226),CDKN1B FZR1 IMPA2 SLC13A2 SLC13A5
1.0984386,0.58375424,Cluster 0,snoRNA Localization (GO:0048254),NOP58 PIH1D1 PRPF31 ZNHIT3 ZNHIT6
-0.7295827,1.3489664,Cluster 0,Basement Membrane Organization (GO:0071711),COL4A1 CTSS FLRT2 HMCN1 HPN NID1 NID2 NTN4 PXDN RAMP2
0.70655406,1.5966074,Cluster 0,Peptide Catabolic Process (GO:0043171),ACE ADAMTS13 ANPEP CPA4 CPQ CTSH ENPEP ERAP1 ERAP2 IDE LNPEP LTA4H LVRN NAALADL1 NPEPPS TRHDE
2.699773,2.7047164,Cluster 0,"Pentose-Phosphate Shunt, Non-Oxidative Branch (GO:0009052)",RPEL1 RPIA SHPK TALDO1 TKT
1.477025,2.936301,Cluster 0,Ammonium Homeostasis (GO:0097272),OTC RHAG RHBG RHCE RHCG RHD
-0.412293,1.4265925,Cluster 0,Paracellular Transport (GO:0160184),CLDN15 CLDN16 CLDN17 CLDN19 CLDN2 CLDN4
2.0787652,3.0656557,Cluster 0,Pantothenate Metabolic Process (GO:0015939),PANK2 PANK4 SLC25A16 SLC25A42 VNN1 VNN2
1.6499224,2.557173,Cluster 0,Oxygen Transport (GO:0015671),HBA1 HBB HBD HBE1 HBG1 HBG2 HBZ IPCEF1 MB NGB
-0.8228845,1.3745828,Cluster 0,Regulation of ERBB Signaling Pathway (GO:1901184),CEACAM1 FER IFI6 LGMN MVB12A MVB12B PTPN12 PTPN18 RBPJ RHBDF1 RHBDF2 SH3TC2 WDR54
2.1420531,3.826134,Cluster 0,Ornithine Metabolic Process (GO:0006591),ARG2 ASL OTC SLC25A2 TINAGL1
2.0157876,2.7906773,Cluster 0,Synaptonemal Complex Organization (GO:0070193),C1ORF146 HORMAD1 P3H4 SHOC1 STAG3 SYCE1 SYCE2 SYCE3 SYCP1 SYCP2 TEX11 TEX12 TEX15 TRIP13
