x,y,cluster,term,genes
6.165165,6.475323,Cluster 0,BEPRIDIL,KCNQ1 ATP1A1 EHMT2 TNNC1 CALM1 SCN5A IDH1 CACNA1A
6.9005156,6.853161,Cluster 0,CALCITRIOL,MYC IL2 VDR PHEX GDF15 TG PLAU BTF3P11 CYP24A1 GMNN AR
7.012281,6.6121626,Cluster 0,REPAGLINIDE,AR ABCC8 KCNJ11 TCF7L2 IGF2BP2 CYP3A4 NOS1AP SLC30A8 KCNQ1 NR1I2 NEUROD1
6.51601,6.0374203,Cluster 0,PAMIDRONATE,CASR CD86 FDPS TNFRSF11B SPP1 MMP2 COL1A1 CYP2C8
7.3400984,7.1746554,Cluster 0,TRILOSTANE,HSD3B2 NFE2L2 AR PTH HSD3B1
5.512063,6.1549187,Cluster 0,IUPHAR.LIGAND:56,ALDH1A1 A2M ABCB7 ABL1 A12M4 A12M3 HTR2C AOC1 ABL2 ALDH2 A1BG ABCD1
5.974816,7.0174546,Cluster 0,CLOFARABINE,POLE POLA1 POLD4 FLT3 RRM2 RRM2B RRM1 POLD2 POLA2 POLE2 POLD1 POLD3 POLE3 PRIM2 AR
6.9543552,6.9156165,Cluster 0,ABIRATERONE,APC TP53 CYP17A1 AR SRD5A3 SRD5A2 SRD5A1
6.0915403,6.5747056,Cluster 0,NITROGLYCERIN,GUCY1A2 GUCY1B1 HRAS GUCY1A1 HIF1A NPR1 MAPK3 GSTM1
6.036858,6.5737557,Cluster 0,IUPHAR.LIGAND:2644,BCKDHB NR2E1 BCHE BCL2L2 NR2C2 BCHEL1
6.9683404,6.8108835,Cluster 0,BORTEZOMIB,PSMC2 PSME1 PSMD14 PSMB6 PSMD8 PSMB9 PSMB4 PSMB7 PSME2P2 PSMD5 TP53 PSMD4 GATA2 PSMD10 PSMD2 PSMD1 PSMB5 PSMB2 PSMC6 PSMB1 PSMA4 PSMA7 PSMD7 PSMD12 PSMC1 PSMD6 PSMD11 PSMB8 PSME3 PSMD10P3 PSMC3 PSMA1 PSMA8 PRSS1 NFE2L2 PSMA2 PSMD3 SEM1 PSMD13 AR FGFR3 PSMA5 PMAIP1 PSMB11 PSMC5 PSMA3 PSMB10 PSMB3 PSMA6 F12 BDNF BCL2L2 DDIT3 F2 HSPA4 PRSS3 FLT3 PLAT CTSB PSMC4 ADRM1 PRSS2 CTSL PLG CAPN1 XIAP PIPSL NFKB1 PSMF1 PSMD10P1 PSMD4P1 PSMC1P1 PSME2 PSMD9 PSME4 PSMC3IP PSMD10P2 BCL2 B2M PIK3CA PRB2
6.205156,6.421743,Cluster 0,VARENICLINE,CHRNB4 CHRNA3 CHRNA4 CHRNB2 CHRNA7
6.0707946,6.4391956,Cluster 0,SEMAGACESTAT,APH1A NCSTN PSEN1 PSENEN APH1B PSEN2 GYG1
8.763942,5.2666273,Cluster 0,FELBAMATE,GRIN3A GRIN2D GRIN2B GRIN2C GRIN2A GRIN1 GRIN3B CYP2C19 CYP2C9 CYP2D6 CYP1A2 CYP3A4
6.1776667,6.3229227,Cluster 0,MARIMASTAT,ADAM17 ADAM10 MMP9 MMP3 MMP2 MMP1 MMP7
7.336725,7.013756,Cluster 0,BARDOXOLONE_METHYL,IKBKB NFE2L2 PPARG KEAP1 AKT1 AR
6.0209026,6.374429,Cluster 0,IPH_2101,KIR2DS1 KIR2DS2 KIR2DL1 KIR2DL3 KIR2DL2
5.720438,5.5865273,Cluster 0,DIGITOXIN,AR NR3C1 GMNN SMAD3 STAT3 NFE2L2 ATAD5 IDH1 TOP2B ATP1A1 FXYD2 ATP1A2 ATP1A3 ATP1B1 ATP1B2 ATP1A4 ATP1B3
6.65939,5.5580983,Cluster 0,ROFECOXIB,BIRC5 HSPB1 IL10 PTGS2 ALDH1A1
5.5473113,6.155954,Cluster 0,IUPHAR.LIGAND:52,A2MP1 A12M4 ABCB7 ALDH2 ABCD1 AOC1 ALDH1A1 A2M HTR2C ABL2 A1BG
6.042482,7.0041747,Cluster 0,HYDROXYUREA,RRM1 BLM EIF4E DNTT CYP3A4 PTH DNMT1 HRAS DUSP1 ABL1 CP RRM2 RRM2B
6.0887117,6.168015,Cluster 0,DINOPROSTONE,PTGER4 PTGER3 PTGER1 TSHR PTGER2
6.499641,6.1803975,Cluster 0,DENILEUKIN_DIFTITOX,IL12RB1 IL12RB2 IL2RB IL2RA IL2RG EEF2
5.8227487,6.5353293,Cluster 0,BMS_582949,AHSA1 MAPK13 MAPK14 MAPK11 MAPK12
6.4167533,6.5927944,Cluster 0,LUSUTROMBOPAG,PROS1 F2 SERPINC1 PROC F5
6.215023,6.5874186,Cluster 0,TEZAMPANEL,GRIA2 GRIA3 GRIA1 GRIK1 GRIA4 GRIK4 GRIK5 GRIK2 GRIK3
6.913369,6.9852605,Cluster 0,TANESPIMYCIN,AR MTOR HIF1A HSP90AA1 HSP90AB1 GMNN HSP90AA2P
5.9944816,6.7925086,Cluster 0,IUPHAR.LIGAND:1052,TNFRSF17 ABCD2 TRPM8 ADH4 ATP5ME ATRX
5.5200534,6.1861134,Cluster 0,IUPHAR.LIGAND:50,A12M2 A1BG A12M3 ABCD1 CD8B A2MP1 A12M1
6.132809,6.2878556,Cluster 0,TOSEDOSTAT,XPNPEP2 RNPEP RNPEPL1 AOPEP METAP2 DNPEP LNPEP LAP3 ANPEP XPNPEP3 METAP1D NPEPPS ERAP1 ERAP2 ENPEP LVRN METAP1 NPEPL1
5.7333636,5.601976,Cluster 0,DIGOXIN,RORC CYP2D6 ATP1A1 IDH1 RGS4 NR3C1 ATP1A4 ATP1B1 ATP1B2 CYP2C9 CCN2 TSHB ATP1B3 VIP CST3 TAC1 FXYD2 ATP1A2 ABCB1 AR ATP1A3 STAT3 PAX8 GMNN TNF CYP2C19 CYP3A4 NFE2L2 CYP1A2
6.5225773,6.7178035,Cluster 0,AMG900,AURKA AURKB MYC AURKC CCNE1
6.354478,6.0680146,Cluster 0,LEVOSIMENDAN,PDE3B TNNC1 PDE3A TNNT2 TNNI3 KCNJ11
6.997598,5.7495384,Cluster 0,TACROLIMUS,FKBP1A CYP2D6 SPP1 ABCG2 UGT1A4 IL18 GPT CCL17 HSD11B1 SUMO4 LEP CYP3A IL2 ZSCAN25 NOD2 CYP2C8 FMO3 KCNJ11 KCNQ1 CAPN10 CYP3A7
5.834613,6.4498568,Cluster 0,CEP_1347,RPS6KA1 MAP4K4 RPS6KA6 MAP3K11 MAP3K9 MAP3K10 MAP3K12 MAP3K13
6.6735086,6.026195,Cluster 0,MYCOPHENOLIC_ACID,BIRC5 SMN1 IL18 IMPDH2 IMPDH1 UGT1A10 AR HSD17B10 SNCA PPARG SMN2 CES2 HPRT1 UGT1A7 NFATC1 CYP3A4 CYP3A5 SLCO1B3 CES1
5.69848,5.588167,Cluster 0,DESLANOSIDE,ATP1A4 FXYD2 ATP1A3 ATP1B2 ATP1B3 ATP1A1 ATP1B1 AR
5.4906235,6.1654377,Cluster 0,IUPHAR.LIGAND:14,A1BG A2MP1 A12M2 A12M1 A2M A12M3 HTR2C A12M4
6.0794373,7.041994,Cluster 0,MOTEXAFIN_GADOLINIUM,RRM1 RRM2B RRM2 TXNRD2 TXNRD1 TXNRD3
6.077988,6.484781,Cluster 0,COLLAGENASE_CLOSTRIDIUM_HISTOLYTICUM,COL5A1 COL4A1 COL28A1 COL11A2 COL1A1 COL3A1 COL4A2 COL11A1 COL1A2 COL6A6 COL4A3 COL24A1 COL6A2 COL6A5 COL18A1 COL15A1 COL5A2 COL27A1 COL6A1 COL2A1 COL6A3 COL4A5 COL5A3 COL4A6
5.6695156,6.606359,Cluster 0,MT_3724,RPL35 RPS10 RPL15 RPS20 RPL5 RPL10 RPL34 RPSA RPS19 RPS15 RPS6 RPS2 RPS3 RPS18 RPL38 RPLP1 RPL36 FAU RPS27A RPL10A RPL19 RPL13A RPL7 RPL9P8 RPL6 RPL9 RPL26 RPS14 RPS29 RPS5 RPS12 RPS17 RPS11 RPS3A RPS15A RPS4Y1 RPS8 RPL29 RPL37A RPS13 MS4A1 RPS7 RPL30 RPS28 RPS23 RPL41 RPLP0 RPL37 RPL7A RPS16 RPS24 RPL17 RPL18A RPL14 RPL22 RPL23A RPL18 RPL27A RPL24 RPL21 RPS4X RPS26 RPS27 RPS9 RPL3 RPL9P7 RPL36A RPL35A RPL11 RPL32 RPL31 RPS25 RPS21 RPL12 RPL13 RPL4 RPL23 RPL8 RPL27 RPL39
5.6925755,6.616143,Cluster 0,ATALUREN,RPS7 RPL21 RPS20 RPL9P8 RPL6 RPL4 RPL27A RPL35 RPL36A RPL23 RPL26 RPL12 RPS4X RPS11 RPS4Y1 RPS8 RPS27 RPS10 RPS25 RPS23 RPL3 RPS16 RPL10A RPL17 RPS15 RPS15A RPS21 RPL9 RPL13 RPL14 RPL32 RPL31 RPL27 RPL8 RPL29 RPS18 RPS3 RPS6 RPS17 RPS13 RPL11 RPL13A RPL18 FAU RPL18A RPL23A RPS28 RPL15 RPL37 RPL39 RPL36 RPL37A AR RPL34 RPS2 RPS14 RPS19 RPL38 RPL28 RPL22 RPLP0 RPL24 RPS5 RPS27A RPS3A RPL10 RPS12 RPSA RPL19 RPS29 RPL7 RPL5 RPL7A RPS24 RPS26 RPL9P7 RPL35A RPL41 RPLP1 RPL30
6.6254225,5.821215,Cluster 0,ENOXIMONE,PDE3B PDE3A EHMT2 DRD1 ATAD5
5.677239,5.6309943,Cluster 0,ISTAROXIME,ATP1B3 ATP1A2 ATP1B1 ATP1A1 ATP2A2 ATP1A3 ATP1A4 FXYD2
6.2680697,5.93116,Cluster 0,GALLAMINE_TRIETHIODIDE,CHRNB1 CHRND CHRNE CHRNG CHRNA2 KDM4A EHMT2
6.8439226,6.899907,Cluster 0,CHLOROXINE,AR HSP90AA1 EHMT2 KDM4E TP53 ATAD5 GMNN HTT OPRK1
6.198427,6.4366975,Cluster 0,FLUNARIZINE,HRH1 CACNA1G CALM1 CACNA1I CACNA1H GMNN ATAD5 EHMT2
6.0092063,6.2667885,Cluster 0,ARI_3037MO,DGAT2 HCAR2 HCAR3 NNMT QPRT
6.893797,6.9861994,Cluster 0,ESTRADIOL_BENZOATE,ATM SST GMNN GAL BDNF NPY PRL AR CAMK4
6.0808473,6.3413258,Cluster 0,IUPHAR.LIGAND:2434,ATP2A2 ATP5BL2 ATP2B2 ATP4A TRPV6 ATP2A3 PKD2L1 TRPV4 ATP2B1 TRPM8
6.3524165,6.384626,Cluster 0,IUPHAR.LIGAND:707,C4BPAP2 C5AR1 MPPED2 MYRF ARG1 DAGLA ATP3 ATP4B ATP5F1AP2 C1QBP OSGIN2 C4A C2 C5 C8A ARF5 C4B ATP5F1A C4BPA ACP5 PKD2L1 GJB1 ITPR1 ARF6 C3 C8B C4BPB CAPN5 RYR2 C7 C1QC C3AR1 C8G RYR3 BCAT2 ATP2B1 C1S C1R ARG2
6.4459763,6.0139203,Cluster 0,LAROPIPRANT,PTGER2 PTGDR PTGDR2 PTGFR HMGCR PTGIR TBXA2R
6.682021,6.1704326,Cluster 0,LENALIDOMIDE,CRBN RBX1 TNFSF11 CUL4A VEGFB VEGFC TNF VEGFA
6.4825053,6.280956,Cluster 0,UROKINASE,PLG SERPINE1 PLAU SERPINB2 PLAT
7.0420947,7.333167,Cluster 0,OUABAIN,ATP1A1 ATAD5 SMAD3 KLF5 STAT3 AR IDH1 NFE2L2
6.803538,6.599335,Cluster 0,DIBUCAINE,KDM4E GMNN CYP1A2 SCN10A MYO9B SCN5A
8.713641,5.245865,Cluster 0,CNS_5161,GRIN2C GRIN3B GRIN1 GRIN2A GRIN2B GRIN2D GRIN3A
6.369416,6.00239,Cluster 0,DALFAMPRIDINE,KCNA10 KCNH5 KCNC4 KCNA7 KCNS1 KCNS2 KCNH3 KCNC1 KCNB2 KCNG2 KCNG1 KCNH6 KCNA3 KCNA2 KCNC3 KCNH4 KCNH7 KCNQ3 KCNS3 KCNA5 KCNG3 KCNC2 KCNG4 KCNA4 KCNQ5 KCNQ4 KCNV2 KCNH8 KCNH1 KCNB1 KCNA6 KCNA1 KCNQ1 KCNH2 KCND2 KCNV1 KCND3 KCND1 KCNF1 CYP2D6
5.50539,6.153619,Cluster 0,IUPHAR.LIGAND:91,A12M3 A1BG ABR ABO ACAA1 A12M4
6.384017,6.267293,Cluster 0,HYDROCHLOROTHIAZIDE,SLC12A3 SERPINE1 PTGS1 RAD52 VASP CSMD1 PDE3A ACE FBXL17 YEATS4 SLC25A31 GNB3 HMGCS2 AGTR1 PRKAG2 REN CSK GPR83 LUC7L2 ALDH1A2 ANKFN1 CDCA3 GRK5 SCNN1G TET2 PLCE1 NOS3 ADO USP5 NUCB2 TCF7L2 AGT DIAPH3 CARINH NELFCD LRRC15 PRKCA SLIT1 NELL1 TTC6 UGGT2 HSD3B1 ILKAP BEST3
6.7364464,6.7777247,Cluster 0,GANETESPIB,HSP90AA1 HSP90AA2P HSP90AB1 UGT1A MYC ALK
5.695072,5.59696,Cluster 0,ACETYLDIGITOXIN,ATP1B3 ATP1B1 ATP1A1 ATP1A3 ATP1A2 FXYD2 ATP1A4 ATP1B2
5.649508,6.61137,Cluster 0,DORLIMOMAB_ARITOX,RPL11 RPS17 RPL35A RPS9 RPS6 RPL8 RPS28 RPL34 RPL30 RPL37A RPS14 RPL18 RPS2 RPS5 RPSA RPL18A RPL24 RPL13A RPL9P7 RPL9 RPL13 RPL36A RPS20 RPL5 RPLP0 RPS24 RPS16 RPS3 RPS15A RPS27A RPS21 RPL37 RPL41 RPL32 RPS10 FAU RPL10A RPL26 RPS7 RPS15 RPS4X RPS29 RPL7 RPL28 RPL27A RPS27 RPS12 RPL3 RPL21 RPL14 RPL19 RPLP1 RPL22 RPS4Y1 RPL29 RPS25 RPL4 RPL17 RPS26 RPL23 RPL6 RPS19 RPL7A RPL12 RPL23A RPS3A RPS13 RPS23 RPL15 RPL9P8 RPL31 RPL35 RPL39 RPL38 RPL36 RPS11 RPL27 RPL10 RPS18
8.410572,5.400706,Cluster 0,DEXTROMETHORPHAN,ABCB1 SIGMAR1 CYP3A4 GRIN3A CYP3A ERCC6 CYP2D6
6.020156,6.3946824,Cluster 0,EPTIFIBATIDE,ITGB3 ITGA2B FGB FGA FGG
6.1881595,7.10199,Cluster 0,CILENGITIDE,ITGAV ITGB3 ITGB5 ITGA5 BCL2
7.0144157,6.8807793,Cluster 0,CARFILZOMIB,PSMC2 PSMD4 PSMC5 PSMB3 PSMC3 PSMC4 PSME3 PSMA4 PSMD3 PSMD7 ADRM1 PSMD6 PSMA1 PSMD14 PSMD11 PSMD5 PSMD13 PSMD4P1 PSMC3IP PSMD9 PSMD10P3 PSMD10 PSME2P2 PSMF1 PSMB1 PSMD12 PSMC6 PSMB8 PSMB7 PSMD1 PSMB5 PSMD2 PSMB11 PSMD10P2 PSMC1P1 PSMA2 PSME2 PSMA3 PSMC1 PSMB4 PSMA7 PSMB2 PSMA6 PSMB9 PSMA5 PSMD8 SEM1 PSMB6 PSMA8 PIPSL PSMB10 PSME4 PSME1 PSMD10P1 NFE2L2 AR
5.892062,6.157842,Cluster 0,IUPHAR.LIGAND:1713,ITPR1 APC RYR3 ACTN2 ATP1A3 APBB2 DAGLA RYR2 ATP4B APCS ATP1B1 ATP1A4 APEH ATP1B3P1
5.979285,6.8265476,Cluster 0,DABIGATRAN,F2 NQO2 HYOU1 HNMT ADK HNRNPC
6.3356676,6.068275,Cluster 0,ZOLEDRONATE,PLAU GGPS1 FDPS PPCDC CYP2C8 TNFRSF11B TNFRSF11A COL1A1 MMP2
2.6756754,7.6371894,Cluster 1,PI_88,FGFR1 HPSE FGFR2 FLT1 FLT4 TFPI
2.6962461,7.988594,Cluster 1,AZD4547,FGFR2 AKT1 AKT3 FGFR1 FGFR3 HRAS
3.7975633,6.928131,Cluster 1,BOSUTINIB,SRC ABL1 BRCA2 BCR HCK LYN BRAF
2.7065513,6.9011054,Cluster 1,BMS_690514,EGFR KDR ERBB2 FLT4 ERBB4 FLT1
3.031777,6.505704,Cluster 1,JNJ_26483327,FLT4 FYN ERBB4 EGFR YES1 LYN LCK ERBB2 SRC
3.0185387,7.338991,Cluster 1,SORAFENIB_TOSYLATE,VEGFC RAF1 FLT3 NTSR1 PAX8 BRAF VEGFB FLT1 KDR VEGFA FLT4 PDGFRA GMNN PDGFRB KIT RET AR NFE2L2 MC4R ATXN2
2.8410645,6.1393185,Cluster 1,ALISERTIB,PIM3 SLK KDR PTK2 RET CSNK2A1 TNK2 PRKACA BLK PLK4 LTK NTRK2 YES1 FLT1 ROS1 LIMK1 ERBB2 AURKB SRPK1 RPS6KA3 KRAS SRC GRK5 PDPK1 CLK4 CDK8 BTK LRRK2 FER ERBB4 FGFR3 AURKA FRK LCK BRSK1 EGFR NTRK3 EPHA2 FGFR1 NTRK1 CCNE1 MYC
3.2139657,7.2391024,Cluster 1,SUNITINIB,HIF1A FLT1 CA9 PDGFRA MKI67 RET VHL FLT3 KIT FGFR2 TP53 KDR FGFR1 PTEN PTPRB EWSR1 HMOX1 NOS3 PDGFB YES1 PBRM1 KDM5C PTPN12 VEGFC BAP1 PDGFRB FLT4 PDGFC PDGFA PDGFD CSF1R IL4R POR VEGFA NR1I3 NR1I2 CXCL8 CYP3A4 SLC22A5
2.760026,7.3397255,Cluster 1,X_82,PDGFRB FLT1 KDR PDGFRA FLT4
3.1382487,6.883768,Cluster 1,PAZOPANIB,KIT KDR PDGFRB FLT1 FLT4 MTOR PDGFRA AR MAP4K4 FYN TAOK1 AURKB PTK2 NEK2 LIMK1 FGFR1 EWSR1 HDAC2 FGFR2 LCK ALK MET PPARD ABL1 LTK YES1 MAPK8 CDK7 AURKA IGF1R TNK2 CSF1R MAPK9 RET TP53 FGFR3 HLA-B UGT1A1 PBRM1 NRAS VHL NR1I2 CYP3A4 HFE HIF1A SCGB3A1 VEGFA CYP2C8 CXCL8
3.9805837,6.9402156,Cluster 1,AS703569,ABL1 BTK KIT AURKB AURKA AKT1 FLT3 LYN
4.781071,6.8258843,Cluster 1,RUXOLITINIB,IL7R SH2B3 JAK2 PLAUR JAK1 BRAF JAK3 CSF3R FLT3 TP53 VHL CRLF2
4.765289,6.8100715,Cluster 1,AZD1480,JAK2 JAK1 CSF3R RET FLT3
2.9659781,6.426461,Cluster 1,VANDETANIB,GMNN LTK TYRO3 AXL PDGFRB LCK MAP4K4 FYN ACVR1 KDR ALK FLT1 PDGFRA AURKB LRRK2 MAP2K2 MAP4K5 BTK YES1 MAP2K1 RET ROCK2 FGFR1 HTT ABL1 MAPK14 EGFR FLT4 EPHA1 EPHB1 TEK EPHA3 EPHA5 EPHA8 EPHB4 EPHA2 ERBB2 SRC KRAS EPHA10 PTK6 ERBB4 EPHA6 EPHA7 EPHB3 EPHB6 ERBB3 EPHB2 EPHA4 PTEN ATM APC IDH1
2.8808417,6.4894614,Cluster 1,AZD_1152_HQPA,ERBB4 LCK MAP4K4 CSNK1D FLT3 PDGFRB EGFR CHEK2 BLK MAP4K2 FLT1 FLT4 MAP4K5 LYN KDR MST1R AURKB BTK PAK1 AURKA PDGFRA
3.1057558,7.27691,Cluster 1,TANDUTINIB,FLT4 ITK NTRK3 PDGFRB FLT3 KIT CSF1R PDGFRA ACVR1
2.8616393,6.4468274,Cluster 1,DORAMAPIMOD,YES1 NTRK2 PDGFRB MAPK14 CDK8 NTRK3 MAPK9 MAP4K4 TYRO3 FLT4 LYN LCK MAPK10 PRKD2 MAPK12 KDR MAPK13 EGFR
3.1048715,6.348725,Cluster 1,DASATINIB,NF1 ABL1 EPHA2 BRAF DDR2 KIT CSF3R IDH1 PDGFRA IDH2 HRAS APC BCR TET2 ARID1A PIK3CA FGFR3 SRC LCK FYN PDGFRB YES1 CRKL ABL2 STAT5B TEC DYRK3 LYN MAP4K5 MAPK14 KDR BTK PLK4 JAK2 MAP3K20 SLK SMAD3 CSF1R LIMK1 ACVR1 MAP2K2 PPARD GMNN FES TAOK1 IRAK4 ERBB2 SYK CDC42BPA AR BLK TNK2 PTK6 MAP3K10 MAP2K1 MINK1 FGR FRK SRMS AXL PKN2 ERBB4 AURKB HCK SIK2 FGFR1 ESR1 BRCA2 KRAS ABCB1
2.6453364,7.512659,Cluster 1,LUCITANIB,FGF3 FGF4 FGFR1 PIK3CA KDR FLT1 FGFR2 FLT4
2.850695,7.228703,Cluster 1,VATALANIB,STK3 FRK PDGFRB PTPRB PDGFRA KDR KIT CSF1R FLT1 AR NFE2L2 RPS6KB1 FLT4 EGFR
2.6464674,5.7185187,Cluster 1,RG_1530,PDGFRB FLT4 FLT3 AURKA KDR FGFR2 FLT1 FGFR1 CDK5 FER ROS1 STK17A CAMK1D MELK STK3 LRRK2 MST1R GRK5 IRAK4 LIMK1 LYN PLK4 IRAK1 BTK PLK3 TYK2 CDK1 ALK TSSK2 LCK ERBB4 FYN MAP2K2 CSNK2A1 CSF1R PDGFRA PAK4 LTK FGFR3 SRC SYK BRSK1 SRPK1 ACVR1 INSR PTK2 PAK1 MAPK14 ITK BLK MAP4K2 JAK2 NTRK3 PRKAA1 CLK4 SLK EGFR MKNK2 DYRK1B MAPK9 PRKCD CHEK2 GSK3A TAOK1 KIT CHEK1 TNK2 EPHA2 GSK3B CDK7 PHKG2 SGK2 PKN2 MAPK1 CLK2 NTRK1 JAK3 PDPK1 MAP2K1 NTRK2 CDK2 RPS6KA3 PLK1 FRK PRKCG RET
3.2877634,7.1963105,Cluster 1,AXITINIB,UGT1A9 UGT1A8 UGT1A10 KDR FLT1 HIF1A ABCG2 UGT1A7 OR2B11 KIT FLT4 PDGFRB YES1 PDGFB TP53 VHL ABL1 CD274 BRAF
3.0511475,7.1640596,Cluster 1,REGORAFENIB,ARAF RAF1 RET KIT FLT4 PDGFRB YES1 BRAF KDR TEK FLT1 FGFR2 KRAS FGFR1 NTRK1 DDR2 MAPK11 ABL1 EPHA2 FRK PDGFRA ZHX2 NRAS PTEN FGFR3 MAP2K1 PIK3CA VHL
2.9386504,6.3630004,Cluster 1,SORAFENIB,RAF1 FLT3 PTEN KRAS PDGFRB CBL FGFR3 IDH2 ARAF KIT EGFR NRAS BRAF KDR PDGFRA CTNNB1 VEGFA PIK3CA FGFR1 NF1 JAK1 RET JAK3 VHL TP53 FLT4 CSF1R MAP2K1 CDK8 SLK HIPK2 MAP4K5 MINK1 AURKA LYN CAMK2B MAP3K20 MKNK2 EPHA2 FLT1 LIMK1 DYRK3 SRPK1 AXL NTRK1 AURKB PTPN6 BLK GMNN TAOK1 IRAK1 HIPK4 NTRK2 PLK4 NTRK3 YES1 RPS6KB1 ABL1 MAPK14 ARID1A ZHX2 HMOX1 FGF3 SLC22A1 MAPK11 PRKCE HIF1A CYP2C9 MAPK7 MAPK4 MAPK10 ABCG2 TNF MAPK1 ADAMTS18 CYP2C8 MAPK9 MAPK3 CYP3A4 MAPK12 MAPK8 MAPK6 MAPK13 ABCC2 ABCB1 WWOX MAP2K6 CYP2B6 CDH13 SLCO1B1 SLC15A2 UGT1A9 NR1I2
2.6486964,7.688491,Cluster 1,BRIVANIB,FGFR1 KDR FLT4 FGFR4 FGFR3 FLT1 FGFR2 FGFR1OP2 CEP43 FGFR3P1 FGFRL1
