x,y,cluster,term,genes
2.6813443,9.161472,Cluster 0,Natural Killer Cell Intestine Mouse,FCER1G GZMA GZMB GZMM IL2RB IRF8 NCR1 NKG7 PRF1 TYROBP
2.749988,8.954837,Cluster 0,KLRF+ Natural Killer Cell Bile Duct Human,CD69 CD8A CD8B GZMA GZMB GZMH GZMK IFNG KLRF1 TIGIT
2.5087795,9.204391,Cluster 0,Natural Killer T(NKT) Cell Venous Blood Human,CD3D CD3E KLRD1 NCR3 NKG7
2.677425,8.737657,Cluster 0,Central Memory T Cell Undefined Human,CD27 CD28 EOMES IL7R SELL TBX21
2.4915178,9.148661,Cluster 0,Natural Killer T(NKT) Cell Kidney Human,CD3E CD8A GNLY IL7R NKG7
2.6319156,8.763173,Cluster 0,Central Memory T Cell Peripheral Blood Human,CD27 CD3D CD4 CD8A FAS GZMA IL7R S100A4 SELL
2.5833414,8.801421,Cluster 0,Central Memory T Cell Blood Human,CD27 CD4 CD8A IL7R PASK SELL
2.6173663,8.780634,Cluster 0,Memory T Cell Blood Human,CCR7 CD3D CD4 CD44 CD8A EOMES IL7R KLRB1 RUNX2 SELL
2.7397306,8.748443,Cluster 0,Naive CD4+ T Cell Blood Human,CD27 CD28 CD3E CD4 LEF1 S1PR1 SELL TCF7
2.3970459,8.921458,Cluster 0,CD4 T Cell Lung Human,CD3E CD3G CD40LG CD8A CD8B
2.4231412,9.013574,Cluster 0,Memory T Cell Skin Human,CD28 CD3E CXCR6 ENTPD1 ITGAE KLRB1 SELL
2.6663735,9.115158,Cluster 0,CD8 T Cell Stomach Human,APBA2 ARHGAP8 CAMLG CD8A CD8B CDKN2AIP DNAJB1 FLT3LG GADD45A GZMM HAUS3 KAT6A KLF9 LEPROTL1 LIME1 NR5A1 PF4 PPP1R2 PRF1 PRR5 RBM3 SLC16A7 SRSF7 TBCC THUMPD1 TLE5 TMC6 TMEM259 TSC22D3 VAMP2 ZEB1 ZFP36L2 ZNF22 ZNF609 ZNF91
2.7231407,8.855662,Cluster 0,CD8+ T Cell Bile Duct Human,CD69 CD8A CD8B GZMA GZMB GZMH GZMK IFNG IL10RA LAG3 LAIR2 MKI67 TOP2A
2.342399,8.846947,Cluster 0,CD8+ T Cell Brain Human,CD160 CD3D CD3E CD3G CD8A CD8B PTPRC
2.4096625,8.940576,Cluster 0,Eosinophil Peritoneal Cavity Mouse,CD5 CD8A CD8B PTPRC THY1
2.556326,9.123335,Cluster 0,CD8+ T Cell Epithelium Human,GNLY GZMB ITGA1 ITGAE PRF1
2.732565,9.054022,Cluster 0,CD8+ T Cell Intestine Mouse,BCL6 CD27 CX3CR1 GZMA GZMB ID2 KLRG1 TCF7 ZEB2
2.4894216,8.822052,Cluster 0,CD8+ T Cell Kidney Human,CCR4 CD38 CD3D CD3E CD69 CD8A CTLA4 ENTPD1 GZMK IFNG IL7R ITGAE KLRG1 MKI67 NCOR2 PDCD1 TOX
2.5541809,8.885765,Cluster 0,CD8+ T Cell Lung Human,AMIGO1 AQP3 ATP8B2 BEX5 CCL5 CD3D CD3E CD4 CD69 CD8A CD8B CXCR6 DVL3 EPHX2 FASLG GPRASP1 GZMA GZMK HEMGN IL7R ITGA1 ITGAE JAML LRRN3 MGP NR3C2 PPP1R13B SMAGP STRN4 TCEA3 TIRAP ZNF540
2.4358914,8.982927,Cluster 0,CD8+ T Cell Lymph Human,CXCR5 ENTPD1 GZMB ITGAE PDCD1 PRF1
2.663909,8.900777,Cluster 0,Foxp3+ Regulatory T Cell Bile Duct Human,CD4 CD40LG CD69 CTLA4 FOXP3 GZMA GZMH GZMK IFNG IL2RA LAIR2 TIGIT TNFRSF18
2.6773715,9.086349,Cluster 0,CD8+ T Cell Nasal Polyp Human,CD96 GZMA GZMB GZMH NCR3 ZNF683
2.3101542,8.765772,Cluster 0,CD8+ T Cell Peripheral Blood Human,CCR7 CD3D CD3E CD3G CD4 CD8A CD8B FCGR3A FGFBP2 GZMK HAVCR2 HLA-DRA LAG3 NKG7 PDCD1 PTPRC SELL TCF7
2.5299082,8.877242,Cluster 0,CD8+ T Cell Spleen Human,CD3E CD4 CD8A CD8B IL32 IL7R KLRD1 NCOR2
2.6399271,8.943856,Cluster 0,CD8+ T Cell Stomach Human,CD3E CD8A CD8B GZMA GZMB GZMK IFNG PRF1 PTPRC TNFSF11
2.5799146,9.114563,Cluster 0,CD8+ T Cell Thymus Mouse,CXCR6 ENG ITGAE NKG7 PRF1 RUNX3
2.3907022,8.906172,Cluster 0,CD8+ T Cell Undefined Human,CD2 CD27 CD28 CD3D CD3E CD5 CD7 CD8A CD8B ENTPD1 GZMA IL2RA IL7R ITGB3 KLRB1 NKG7 SELL
2.4246569,8.82854,Cluster 0,CD8+ T Cell Undefined Mouse,CD3E CD8A CD8B EOMES GZMK IL2RB MKI67 NFE2L2 PDCD1 SELL SOD1 TCF7
2.73619,8.895096,Cluster 0,GZMB+ T Cell Bile Duct Human,CD69 CD8A CD8B GZMA GZMB GZMH GZMK IFNG IL10RA LAG3 LAIR2
2.7131016,9.108892,Cluster 0,CD8+ Recently Activated Effector Memory Or Effector T Cell (CTL) Blood Human,CD4 CD8A CD8B CX3CR1 EOMES FCGR3A FGFBP2 GZMH KLRG1 PRF1 S1PR1 S1PR5 TBX21
2.3785334,8.94088,Cluster 0,CD8 T Cell Lung Human,CD3E CD3G CD40LG CD8A CD8B
2.4694915,8.936946,Cluster 0,T Cell Blood Mouse,CD4 CD8A ITGAE PDCD1 SELL
2.7108896,8.900034,Cluster 0,Naive CD4+ T Cell Bile Duct Human,CD40LG CD69 GZMA GZMK IL9R
2.2772396,8.933988,Cluster 0,CD4-CD28- T Cell Peripheral Blood Human,BCL2 FAS IL2RA ITGB2 TNFRSF8
2.571645,8.775966,Cluster 0,CD4+ T Cell Blood Human,CCR6 CCR7 CD27 CD3D CD3E CD4 CD79A CDKN2A CDR2 EEIG1 EGFR EN1 ERAP1 ERAP2 FOXO3 IDH1 IKZF2 IL10 IL32 IL7R IRF7 IRF8 IRF9 KLRB1 LRRN3 LTB MEIS2 OAS1 OAS2 PTGDR2 PTPRC RNF43 SELL SOHLH2 STAT2 TNFSF13 TRIM21 ZFP36 ZFP36L1 ZNRF3
2.3788538,8.85078,Cluster 0,CD4+ T Cell Brain Human,ASCC2 CBLL1 CD3D CD3E CD3G CD4 CD6 CDH3 CEBPG COG5 CUL2 DAG1 DLD DOCK7 DUS4L FNDC3A FOXD1 GDF9 GLRX GNPDA1 HAVCR1 HOXA3 HOXA5 IL7R INAVA PRXL2A PTPRC
2.5378242,8.820962,Cluster 0,CD4+ T Cell Kidney Human,CD4 CD69 IL7R ITGAE KLRG1
2.5720954,8.64247,Cluster 0,CD4+ T Cell Liver Human,CD3D CD4 IL7R LTB TIRAP TNFRSF4
2.3414943,8.850673,Cluster 0,CD4+ T Cell Lung Human,CD3D CD3E CD4 CD8A FOXP3 IL2RA IL7R
2.6977544,8.913626,Cluster 0,IL7R T Helper Cell Bile Duct Human,CD40LG CD69 GZMA GZMH GZMK IFNG
2.6670554,9.173076,Cluster 0,Homeostatic Chondrocyte Articular Cartilage Human,ARID4A ARL6IP1 ARRDC3 ATF3 BRD2 CDKN2AIP CHMP1B CKS2 CLK1 CSRNP1 DDIT3 DNAJB4 EIF4A3 FIBIN H2AX HES1 HEXIM1 ID1 ID3 IER2 IER5 ING1 INTS6 ISM1 JUN KLF10 KLF2 KMT2E MASTL MCL1 MCM2 MT1E MYLIP NASP NFKBIA NR4A1 NR4A2 NUFIP2 NXF1 OSR2 PCF11 PER1 PLK2 PNRC1 PPP1R10 PPP1R15A RASD1 RBBP6 RGS16 RGS2 RHOB RSRC2 RSRP1 SGK1 SLC20A1 SLC40A1 SNAI1 TENT5C TIPARP TOB1 TRA2A TRA2B TSC22D2 TSPYL2 WSB1 WWP2 ZFP36 ZFP36L1 ZFP36L2 ZNF395
2.4167693,8.832485,Cluster 0,CD4+ T Cell Peripheral Blood Human,ACTG1 CCR7 CD27 CD28 CD3D CD3E CD3G CD4 CD40LG CD44 CTLA4 FOXP3 IL12RB1 IL2RA IL4R IL7R LTB MYO1G PFN1 PTPRC RORA S100A10 S100A11 S100A4 SELL SLC2A1 STAT4 STAT6 TCF7 TNFAIP3 TUBB2A
2.5488732,8.771935,Cluster 0,CD4+ T Cell Skin Human,AFF3 ANXA7 BCL2 CCDC66 CD3E CD4 CD69 ERAP1 ERAP2 FYCO1 GIPR GJB2 HERC5 IFIH1 IL23R ITGAX LEKR1 LNPEP METTL1 RASGRP1 STAT3 SYTL2 UBLCP1 ZNF816
2.503397,8.831086,Cluster 0,CD4+ T Cell Spleen Human,CD3E CD4 CD8A IL32 IL7R NCOR2
2.5005293,8.814339,Cluster 0,CD4+ T Cell Stomach Human,CD2 CD3D CD3E CD3G CD4 CD40LG EIF3E FYB1 GIMAP7 IL7R LDHB LEF1 LTB NBEAL1 NCOR2 NOSIP PTPRC RPL30 RPL34 RPL7 RPL9 RPS3A RPS6 TCF7
1.5933326,9.368324,Cluster 0,Hematopoietic Cell Transformed Artery Human,CD44 CD53 FCER1G HCST ITGA2B NKG7 PPP1R9B PTPRC TYROBP UCP2
2.3486447,8.818168,Cluster 0,CD4+ T Cell Undefined Human,CD2 CD27 CD28 CD3D CD3E CD4 CD40LG CD5 CD69 CD7 CTLA4 FOXP3 IL2RA IL7R PDCD1 SELP TNFRSF4 TNFRSF9
2.6883519,9.126663,Cluster 0,Cytotoxic CD8+ T Cell Blood Human,FGFBP2 GNLY GZMA GZMB GZMH KLRG1 NKG7
2.6956868,8.763839,Cluster 0,CD4+ Central Memory Like T (Tcm-like) Cell Peripheral Blood Human,CD27 CD28 CD3E CD4 SELL TCF7
2.592685,9.025008,Cluster 0,CD4+ Cytotoxic T1 Cell Peripheral Blood Human,CCL4 CD27 CD28 CD3E CD4 GZMB NKG7 PRF1
2.6317708,8.993438,Cluster 0,CD4+ Cytotoxic T2 Cell Peripheral Blood Human,CD27 CD28 CD3E CD4 GZMB NKG7
2.7027693,9.124859,Cluster 0,CD4+ Recently Activated Effector Memory Or Effector T Cell (CTL) Blood Human,CD4 CTSW CX3CR1 GNLY GZMH KLRG1 NKG7 PRF1 S1PR1 S1PR5 TBX21
2.2968051,8.921675,Cluster 0,CD4-CD28+ T Cell Peripheral Blood Human,BCL2 FAS IL2RA ITGB2 TNFRSF8
2.7260113,8.886268,Cluster 0,CD40LG+ T Helper Cell Bile Duct Human,CD40LG CD69 GZMA GZMH GZMK IFNG
2.3677204,8.884109,Cluster 0,T Cell Bone Marrow Human,CAMK4 CCR7 CD2 CD247 CD27 CD28 CD3D CD3G CD4 CD7 CD8A CD8B GZMA GZMK GZMM IL7R LCK NCOR2 NELL2 ORC3 RCAN3 TRA TRABD2A TRAT1
2.5981922,8.657502,Cluster 0,Effector Memory T Cell Spleen Human,CD52 IL7R LTB TIMP1 TNFRSF4
2.3644848,8.847101,Cluster 0,T Cell Brain Human,CCR2 CCR4 CCR7 CD160 CD2 CD247 CD274 CD28 CD3D CD3E CD3G CD4 CD5 CD52 CD69 CD7 CD79A CD8A CTLA4 CXCR3 CXCR5 FAS FOXP3 GZMA GZMK HAVCR2 ICOS IL2RA IL2RG IL32 IL7R LAG3 MRPS12 NCOR2 PDCD1 PECAM1 PTPRC RPL28 RPS15A RUNX3 SLC4A1
2.1755548,8.870004,Cluster 0,Regulatory T(Treg) Cell Pancreas Mouse,CD3E FOXP3 GATA3 IL2RA IL5 IL7R RORA
2.6559422,9.005206,Cluster 0,Effector CD4+ T Cell Blood Human,GZMA GZMK IFNG KLRB1 PRF1
2.5972142,9.154845,Cluster 0,Effector CD4+ T Cell Peripheral Blood Human,CD3E CD4 GNLY GZMB PRDM1 PRF1 SELL
2.6988704,9.099919,Cluster 0,Effector CD8 T Cell Blood Human,CX3CR1 FGFBP2 GZMA GZMB GZMH GZMK NKG7 ZEB2
2.6331768,9.167742,Cluster 0,Effector CD8+ T Cell Blood Human,CX3CR1 GPR183 GZMB PRF1 S100A4
2.5809155,9.127285,Cluster 0,Effector CD8+ T Cell Peripheral Blood Human,CD3E CD8A GNLY GZMB PRDM1 PRF1
2.6918411,9.16051,Cluster 0,Effector CD8+ Memory T (Tem) Cell Peripheral Blood Human,ADGRG1 ADRB2 AGTPBP1 AHNAK ARHGAP25 ARL4C BIN2 CAPN2 CASP8 CD300A CEP78 CX3CR1 DSTN EFHD2 EMP3 FCGR3A FCGR3B FCRL6 FGFBP2 FGR FLNA FUT11 GAB3 GK5 GLUL GNLY GZMB GZMH ITGAM KCNAB2 KLRD1 KLRF1 LGALS1 LILRB1 LITAF LLGL2 LPCAT1 MBL2 MTSS1 MYO1F MYO1G OSBPL5 PATL2 PIK3R5 PLEK PLEKHG3 PRKCB PRSS23 PXN RAP1B RAP1GAP2 RAP2B RASSF1 RGS19 RNF166 S1PR5 SAMD3 SH3BP5 SLC2A1 SLCO4C1 SPON2 SRPK2 STK10 SYNE1 TAGLN2 TBX21 TGFBR3 TM4SF19 TPST2 TTC16 TTC38 USP28 VCL VEZF1 WDR37 ZEB2 ZNF600
2.3176465,8.90294,Cluster 0,Effector Memory CD4+ T Cell Airway Human,CD4 CXCR5 FAS FOXP3 IL2RA IL7R
2.7190185,8.696746,Cluster 0,Effector Memory CD4+ T Cell Brain Human,HOXA9 LMAN2 PHF5A PRR7 SATB1 SBNO2 SKAP2 SLC2A13 SPATA7 SPRED2 TBC1D5 TEF TMED10 TNFSF15 TRIM25 TSPAN14 UQCRQ ZFP90
2.6967347,9.038769,Cluster 0,Effector Memory CD8+ T Cell Blood Human,CD4 CD44 CD52 CD8A CD8B CXCR3 CXCR4 FGFBP2 GZMK ITGA1
2.703544,9.041033,Cluster 0,Effector Memory CD8+ T Cell Liver Human,CD52 CD8A CD8B CX3CR1 CXCR3 FCGR3A FGFBP2 IFNG ITGA1 KLRC3
2.6284645,8.660436,Cluster 0,Effector Memory T Cell Blood Human,CCR7 CD27 CD4 CD52 CD8A GZMK IL7R KLRB1 LTB TIMP1 TNFRSF4 TNFSF13B
2.5091069,9.230771,Cluster 0,Lymphocyte Undefined Human,CD3D CD3E GNLY IL1RL1 MKI67 NKG7
2.5495036,9.135484,Cluster 0,Tissue Resident Memory T(TRM) Cell Undefined Human,CCL4L2 CCL5 CD69 CXCR6 GZMB ITGA1 ITGAE
2.493024,9.065405,Cluster 0,Tissue Resident Memory T(TRM) Cell Peripheral Blood Human,CXCR6 DUSP4 FASLG ITGAE NUSAP1
2.5544364,9.149201,Cluster 0,Tissue Resident Memory T(TRM) Cell Ectocervix Human,CD69 ITGA1 ITGAE ITGAL ITGB1 ITGB2 ITGB7 S1PR1
2.3792717,8.818675,Cluster 0,T Cell Bone Marrow Mouse,CD27 CD28 CD3D CD3E CD3G CD4 CTLA4 CXCR5 ICOS IFNG IL2RA IL7R ITGA2 ORC3 PDCD1 PTPRC THY1
2.648304,8.7096615,Cluster 0,Thymus Seeding Progenitor (TSP) Thymus Human,CCR7 CD164 CD53 EVL HOPX HOXA10 HOXA9 LTB
2.6665087,9.149928,Cluster 0,Lymphocyte Lymph Node Human,GZMA GZMB NR4A1 NR4A2 PRF1
2.3606932,8.917145,Cluster 0,M1 Macrophage Stomach Human,CCL5 CD40 CXCL9 IL2RA IL7R
0.39482403,8.850637,Cluster 0,Lymphocyte Lung Mouse,CD19 CD3E CD3G PROX1 PTPRC SPI1 THY1
2.2917092,8.720749,Cluster 0,Regulatory T (Treg) Cell Stomach Human,CD27 CD3D CD3E CD3G CTLA4 ICA1 IL2RA PDCD1 RNF19A SIRPG TIGIT TNFRSF1B
2.3297665,8.838058,Cluster 0,Dividing T Cell Spleen Human,CD3D CORO1A GAPDH HMGB2 IL7R TUBA1B
2.584283,9.047617,Cluster 0,Cytotoxic CD8+ T Cell Undefined Human,FASLG GZMA GZMK LAMP1 NKG7 PRF1 TNF TNFSF10
2.6779206,9.131054,Cluster 0,Cytotoxic T Cell Brain Human,GZMA GZMB GZMH NKG7 PRF1
2.4597986,8.889375,Cluster 0,Cytotoxic T Cell Breast Human,CD28 CD3D CD3E CD3G CD8A GZMA GZMB IL2RA LAPTM5 NKG7 PRF1 PTPRC VIM
2.6505065,9.073835,Cluster 0,Cytotoxic T Cell Colorectum Human,CCL4 CST7 GZMA GZMB IFNG NKG7 PRF1
2.6843934,9.123925,Cluster 0,Cytotoxic T Cell Peripheral Blood Human,CD8A CD8B GNLY GZMA GZMB KLRG1 PRF1
2.6678345,9.129652,Cluster 0,Cytotoxic T Cell Skin Human,CRTAM GZMA GZMB MAPKAPK5 PRF1 TCF7 TIA1
2.713576,8.884538,Cluster 0,MKI67+ T Cell Bile Duct Human,CD69 CD8A CD8B GZMA GZMB GZMH GZMK IFNG LAG3 MKI67 TOP2A
2.4953606,8.882045,Cluster 0,Conventional Dendritic cell(cDC) Pancreas Mouse,CD207 CD4 CD8A CD8B ITGAM ITGAX KIT XCR1
2.340551,9.042524,Cluster 0,Cytotoxic T Cell Undefined Human,CD34 CD38 CD5 CD7 CD8A IL7R MME NKG7 PRF1 SELP TNF
2.256108,8.90218,Cluster 0,Activated CD4+ T Cell Blood Human,CD14 CD19 CD38 CD3D CD4 CD69 CXCR3 IL2RA IL7R ITGB1 TFRC
2.7092898,8.747101,Cluster 0,Activated CD4+ T Cell Peripheral Blood Human,CD3E CD4 CD40LG CD69 ICOS SELL SOCS3 STAT3 TCF7
2.6347997,9.146363,Cluster 0,Activated CD8+ T Cell Peripheral Blood Human,CD3E CD8A GZMB GZMH NKG7
2.680695,9.130999,Cluster 0,Cytotoxic Cell Pancreas Human,GZMB GZMH KLRB1 KLRD1 KLRK1 PRF1
2.6465545,9.159605,Cluster 0,Cytotoxic Cell Stomach Human,APOL2 CTSW DUSP2 GNLY GZMA GZMB GZMH KLRB1 KLRD1 KLRF1 KLRK1 NKG7 PRF1 RORA RUNX3 SIGIRR ZBTB16
2.705129,9.094176,Cluster 0,Cytotoxic Double-Positive T Cell Liver Human,GNLY GZMB GZMH KLRG1 TNF
2.6343608,9.216154,Cluster 0,Cytotoxic Lymphocyte Soft Tissue Human,EOMES FGFBP2 GNLY KLRC3 KLRC4 KLRD1
2.3885775,8.933554,Cluster 0,Activated Tissue Resident Memory CD8+ T Cell Airway Human,CD8A CXCR5 FAS FCGR3A ITGAE
2.7559536,8.736854,Cluster 0,Quiescent T Stem Cell Skin Human,IL7R KLF2 LEF1 S1PR1 SELL TCF7
2.290808,8.965006,Cluster 0,Conventional T(Tconv) Cell Peripheral Blood Human,IKZF2 IL2RA IL7R ITGA4 TRAT1
2.4346764,8.839998,Cluster 0,Regulatory T (Treg) Cell Kidney Human,CTLA4 FOXP3 IL32 NCOR2 TNFRSF18
2.7578976,8.744662,Cluster 0,Effector Memory T Cell Brain Human,IL7R KLRG1 PTGER2 SELL TCF7
2.5682151,9.161618,Cluster 0,Tissue Resident Memory T(TRM) Cell Blood Human,CCR5 CCR8 CD101 CD44 CD69 CXCR6 ITGA1 ITGAE PDCD1
2.3808722,8.901438,Cluster 0,T helper(Th) Cell Blood Human,CD3E CD4 CXCR5 IL2RA IL6ST KIR2DL4 WAS ZFP36L2
2.217737,8.9553175,Cluster 0,T Cell Meninge Mouse,CD3E CD3G PTPRCAP SCART1 THY1 TMSB10
2.4019434,8.908887,Cluster 0,T Cell Lymphoid Tissue Mouse,CD28 CD3D CD3E CD3G CD4
2.3800638,8.911196,Cluster 0,T Cell Lymphoid Tissue Human,CD3D CD3E CD3G CD4 CD5 CD7 CD8A IL7R
2.6312418,9.015654,Cluster 0,T helper(Th) Cell Brain Mouse,CXCR6 GZMA IFNG PRF1 SHKBP1 TBX21
2.381048,8.940906,Cluster 0,T Cell Lymph Node Human,CD3D CD4 CD5 CD8A PTPRC THY1
