x,y,Name,Genes
4.625957,2.790087,biomineral tissue development (GO:0031214),DDR2 COL1A1 MEPE FAM20C FAM20A CEMP1 AMELX AMEL
11.946173,-2.3104732,protein localization to microtubule organizing center (GO:1905508),STIL C2CD3 DCTN2 CCDC14 MBD1 CEP131 SPAG5 SNX10 NEDD1 HOOK3 CSNK1D KIAA0753 CEP83 PIBF1 CEP192 BBS
0.77410483,1.544577,cellular protein complex assembly (GO:0043623),TGFB1 UVRAG SEPT10 SEPT11 TMEM170A PRLR SEPT12 DNAAF3 DNAAF2 DNAAF1 TOMM20L TMEM250 SEPT14 RBX1 MAPK8IP2 CCT6B EID2 NUP93 THEG NUP98 HIP1R HSPA1A PIH1D3 CHMP4
-3.366801,-6.4112673,type B pancreatic cell differentiation (GO:0003309),BMP5 BMP4 CDK6 RFX6 INSM1 RFX3 PDX1 DLL1 BMP
-3.435617,2.5592058,regulation of fibroblast migration (GO:0010762),TGFB1 DDR2 DMTN PRKCE THBS1 PRR5L FGF2 CORO1C HYAL2 ITGB1BP1 GNA12 HAS1 ARHGEF7 RFF
3.5220463,3.0838268,very-low-density lipoprotein particle remodeling (GO:0034372),CETP LPL APOA1 APOC2 APOE LCAT APOA5 APOA4 LIP
11.103907,5.9689894,dermatan sulfate metabolic process (GO:0030205),IDUA NCAN BGN DCN VCAN BCAN CHST12 UST DSE DSEL CHST14 CSPG5 CSPG
-1.2088962,7.7829237,peptidyl-threonine dephosphorylation (GO:0035970),DUSP5 DUSP4 DUSP1 DUSP18 PPM1E PPM1F PPM1G PPP1CA PPP2CA PPP2CB PPM1A PDP1 PPP5C PPM1B DUSP10 PPM1
2.6032963,3.0483117,negative regulation of circadian rhythm (GO:0042754),PER2 SFPQ SUV39H2 SIN3A SUV39H1 CIPC CRY2 PASD1 CRY
1.8541164,4.389187,chromosome organization (GO:0051276),CENPV CDT1 CENPW H3F3A HMGA2 AXIN2 RAD23B LIG4 NUP133 MSH2 SIRT1 RBX1 COPS5 CUL4B COPS4 CUL4A HIST1H4A COPS6 CENPH MSH3 COPS3 COPS2 MSH6 COPS8 CENP
0.81715375,1.1421622,regulation of vacuole organization (GO:0044088),SCARB2 RAB1B MTMR3 C9ORF72 ANXA2 NPRL2 NPRL3 RAB33A RAB33B MTM1 IFT20 LAPTM4B IFT88 KIAA1324 PIKFYVE TBC1D14 UBQLN2 TBC1D12 VPS16 RAB5
0.7919624,1.1347306,negative regulation of smoothened signaling pathway (GO:0045879),MGRN1 PTCH2 HHIP RFX4 PTCH1 IFT122 TULP3 KIF7 KCTD6 GLIS2 GLI3 C16ORF52 KCTD21 RFX8 GPR161 SUFU ULK3 MEGF8 BTR
2.1943586,1.9512839,negative regulation of endocytosis (GO:0045806),ADIPOQ RUBCN NR1H3 CAV1 NR1H2 LILRB1 TLR2 PICALM FCGR2B APOC1 APOC3 APOC2 UNC119 PRKD1 PRTN3 ARF6 EPHA
-0.536181,1.8221307,atrial septum morphogenesis (GO:0060413),ACVR1 SOX4 BMPR2 ZFPM1 TGFB2 NOTCH2 HEY2 TBX20 GATA4 ISL1 NKX2-
4.1825776,5.588479,regulation of anatomical structure morphogenesis (GO:0022603),TGFB1 KRT1 WARS CDX2 CDX1 RC3H1 EMP2 LARP4 MARCH5 INF2 IL6 CXCL13 CEACAM1 MAPT BCL6 LEP NF1 PHIP EPHA2 QRICH
4.4693584,3.292272,phosphate ion transmembrane transport (GO:0035435),SLC37A1 SLC37A2 SLC20A2 SLC20A1 SLC25A10 SLC37A4 XPR
-2.682251,0.8339608,positive regulation of endothelial cell migration (GO:0010595),TGFB1 EDN1 ANGPT4 ANXA3 ANGPT1 WNT5A SIRT1 AGT RHOB VEGFA FOXP1 BMP4 SP1 ITGB1BP1 TEK CALR BCAR
0.23597558,0.58760196,spermatogenesis (GO:0007283),PRM2 BTBD18 SHISA6 IFT81 UBE2B CCT6B HILS1 XRN2 ALPK3 SPANXA1 CDK16 FKBP
-1.4509647,-2.913528,actomyosin structure organization (GO:0031032),MYLIP RHOA MYBPC2 MYBPC3 ACTN2 CDC42BPB CDC42BPA MYBPC1 OBSCN MYH3 KRT19 MYH9 ZYX OBSL1 MYH
5.7332044,-1.3642166,inositol metabolic process (GO:0006020),MIOX ISYNA1 PPIP5K1 IMPA1 IPPK PPIP5K2 IMPA2 ITPK1 SLC5A
2.8261979,1.7279943,myotube differentiation (GO:0014902),MYEF2 MEF2C NANOS1 SORT1 ADAM12 MYOD1 IGF1 KLHL40 MYMK CACNA1H SKI MYMX ADGRB3 SIX4 KCNH
0.857591,4.585637,mRNA processing (GO:0006397),SRRM4 SCAF11 GPKOW UPF3B CRNKL1 SRRM1 DHX40 SRRM2 CCAR1 PHF5A HNRNPM HNRNPK DDX39A HNRNPL DDX39B WDR83 SARNP ZC3H11A CD2BP2 HNRNPF HNRNPC HNRNP
-11.184104,4.555737,L-phenylalanine catabolic process (GO:0006559),IL4I1 GSTZ1 QDPR HGD KYAT1 TAT PAH ASRGL1 HPD FAH PCBD
-0.33322722,6.128491,positive regulation of chromosome organization (GO:2001252),BECN1 FEN1 ATRX NUMA1 SHCBP1L HNRNPU SIRT6 DDX11 LIG4 TERF1 GNL3 RTEL1 RAD50 PML RAD21 ARTN DHX36 PPP1R10 MRE1
2.5316744,7.5272303,protein homooligomerization (GO:0051260),TOR1A TOR1B SCARA5 ACTN2 TRPV1 PEX14 DISP1 SKI OLFM4 APC TMCC1 IAPP ATG16L1 TRPV5 CTH BAX CHMP4B CHMP4A CDA TP5
13.232678,4.4935527,regulation of actin cytoskeleton reorganization (GO:2000249),NTRK3 PDGFRA DAPK3 BAIAP2 HCK CDC42 HAX1 FES CDK5 TEK HCLS1 RAPGEF3 PHPT
-3.1059108,7.097122,regulation of cyclic-nucleotide phosphodiesterase activity (GO:0051342),EGLN1 GNAT1 RACK1 MAPK7 CALM2 CALM3 CALM
-0.34493452,-9.378394,branching involved in blood vessel morphogenesis (GO:0001569),LEF1 NRP1 NOTCH4 SEMA3E CTNNB1 GDF2 NRARP TGFBR2 VEGFA DLL4 SFRP2 COL4A1 SHH EN
1.4105688,5.7473774,innate immune response activating cell surface receptor signaling pathway (GO:0002220),FBXW11 MUC3A MUC3B PSMB9 CLEC4C PSMC6 CLEC4D CLEC4E PSMC4 PSMC5 PSMC2 CD209 PSMC3 CLEC4A PSMC1 RAF1 UBE2N FCN
0.295831,2.8922918,odontogenesis (GO:0042476),TBX1 TGFB3 WNT10A TGFB2 ODAM OSR2 SSUH2 OSR1 AXIN2 INHBA LAMB1 COL1A2 COL1A1 BMP4 BMP2 AMTN BCOR FGFR
-4.367698,1.0192646,secretory granule organization (GO:0033363),ABCA1 SRGN BLOC1S1 F2R BLOC1S2 VPS33B BLOC1S3 F2RL3 LYS
6.04193,4.3762007,protein sulfation (GO:0006477),TPST2 UST TPST1 CHST5 HS3ST5 CHST
2.5508769,9.774641,positive regulation of macrophage differentiation (GO:0045651),IL34 CASP8 CSF1 LIF FADD PRKCA RIPK1 PF
-0.25003898,5.933584,positive regulation of transcription from RNA polymerase I promoter (GO:0045943),UTP15 SMARCB1 IPPK RASL11A HEATR1 PIH1D1 WDR75 EIF2AK3 DDX11 WDR43 PHF8 MTOR SMARCA4 TAF1 DHX33 ERBB2 NCL MARS UBTF NOL11 ATF
2.4267192,4.1777987,macropinocytosis (GO:0044351),CARMIL1 PYCARD MAPKAPK2 MAPKAPK3 SNX33 DOCK
5.940779,-3.1096206,regulation of histone H3-K9 methylation (GO:0051570),ZNF274 MYB ATRX DNMT3B BRCA1 JARID2 PRDM12 SIRT1 DNMT1 HIST1H1B INSL
-4.204294,-3.3743,positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068),PDGFRB PDGFRA TGFB2 SEMA4D IL18 SIRT1 AGT GH1 WNT16 HAX1 INS-IGF2 LEP FSHR TEK HCST NCF1 PLXNB1 PTPN
0.30591106,9.128483,negative regulation of defense response to virus (GO:0050687),PPM1B RNF26 TRAF3IP1 PCBP2 C1QBP MUL1 TSPAN6 ITCH IFIT1 MICB TARBP
-1.4602993,-2.931018,regulation of striated muscle contraction (GO:0006942),MYBPC3 NANOS1 CAV3 TNNI3K MYBPH SMAD7 ANK2 P2RX4 MYL2 SCN10A TNNT3 MYL3 RNF207 CALM2 CALM3 CALM
5.537492,2.6700428,protein import into mitochondrial matrix (GO:0030150),TOMM40 PAM16 TOMM20L TIMM23 TIMM44 DNAJC15 TOMM20 TIMM21 TOMM22 DNAJC19 TOMM40L TIMM50 GRPEL2 GRPEL1 TIMM23B DNLZ TIMM17B TIMM17A TOMM
1.9237969,2.4063873,Golgi to endosome transport (GO:0006895),MON2 SYS1 SORT1 GBF1 VPS13C WIPI1 SYS1-DBNDD2 AP1AR AP2A1 VPS13A RBSN KLHL20 DOPEY2 AP4M1 KIF16B RAB14 TGOLN2 CORO7 EPS15 DOPEY
9.700911,-0.6897116,cell migration involved in heart development (GO:0060973),PDGFRB NOTCH1 FLRT3 SNAI2 DCHS1 PITX2 TBX5 FOLR
0.7140322,3.218755,phospholipid transport (GO:0015914),PRELID2 PRELID1 STARD7 APOA2 APOA5 ATP11C ATP11B APOA4 ATP11A ABCA12 NPC2 APOA1 ABCG1 ABCC
3.0542924,2.6109421,negative regulation of cholesterol storage (GO:0010887),ABCA1 PPARA NR1H3 NR1H2 PPARG ABCG
15.676324,-7.764243,negative regulation of serine-type endopeptidase activity (GO:1900004),CR1 SPINK2 SPINK9 SPINK8 SPINK7 SPINK13 ANXA8 SPINK14 SPINK
2.671015,3.121193,protein repair (GO:0030091),PCMT1 MSRA MSRB3 TXN MSRB1 MSRB
18.617395,4.7928977,positive regulation of skeletal muscle fiber development (GO:0048743),MYOG FAM129B MYOD1 MYF5 LMOD3 MYF
0.74876803,1.0165797,protein localization to non-motile cilium (GO:0097499),TUB BBIP1 TULP3 TULP2 TULP1 SPATA
-0.44836718,7.4856124,glomerular filtration (GO:0003094),MYO1E MCAM XPNPEP3 SULF2 IGHA2 SULF1 CD34 JCHAIN IGHA1 IGKV3-2
2.8152266,1.5916096,regulation of systemic arterial blood pressure (GO:0003073),BMPR2 GSK3A KLK2 KLK1 ADM SLC2A5 PRCP KLK3 DDAH1 DRD2 SPX PLCB
4.1426954,4.683263,interleukin-27-mediated signaling pathway (GO:0070106),CRLF1 STAT1 IL27 STAT3 EBI3 CANX IL6ST TYK2 JAK1 IL27RA JAK
2.9642673,2.907456,peptidyl-lysine modification (GO:0018205),UBE2I ESCO1 NUP214 P3H3 MITF KIAA1586 NUP210 P3H4 NUP93 NUP98 PLOD1 CT
4.732045,2.2302306,cellular response to nitric oxide (GO:0071732),KCNC2 MMP3 CDK2 MT3 DPEP1 MTR AQP1 FOXO
7.474059,1.8018423,pseudouridine synthesis (GO:0001522),PUS3 PUS10 TRUB1 PUS1 MRPL1 PUS7 PUS7L DKC1 RPUSD1 RPUSD3 RPUSD4 GAR1 NOP10 PUSL1 NHP
9.603599,5.4880843,cardiac myofibril assembly (GO:0055003),MYLK2 MYOM1 MEF2A MYOM2 MYLK3 PDGFRB PDGFRA NEBL PROX1 TTN ACTC1 MYOM3 IGSF22 CSRP3 MYL2 TCAP OBSL
2.4784985,2.990795,hindlimb morphogenesis (GO:0035137),TFAP2B RARG OSR2 OSR1 WNT7A AFF
2.7403922,2.8043754,smooth muscle tissue development (GO:0048745),BMP4 PROX1 NF1 ENG STRA6 MYL
4.9268765,1.831859,nucleoside salvage (GO:0043174),TYMP DCK UCKL1 UCK2 UCK1 PUDP TK1 HPRT1 UPP2 TK2 UPRT UPP1 PRTFDC1 CD
-1.512017,1.0080543,dendritic spine organization (GO:0097061),ZNF365 INSR PRNP PICK1 WNT7A CDC42 SHANK1 ARC DLG4 SHANK3 SHANK
2.4754736,-0.48909572,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),PRKN XBP1 LRRK2 TXNDC12 EIF2AK3 SYVN1 PARK7 HERPUD1 CREB3 CREB3L1 BCL2L11 OPA1 SELENOS HSPA1A MAGEA3 DDIT3 PMAIP1 TMBIM6 BOK NCK
3.0489616,5.0306344,regulation of cyclin-dependent protein kinase activity (GO:1904029),CDKN2C CDKN2D CDKN2B GADD45A GTF2H1 CDC25A CDC6 GTPBP4 CDC25C CDK7 CCNE2 CDC37 CCNG1 CDK5R1 MNAT1 CDKN3 CDK5R
2.9519362,0.5660717,"regulation of synaptic transmission, dopaminergic (GO:0032225)",CNTNAP4 CHRNB2 TOR1A GDNF DRD1 FLOT1 DRD2 DRD
1.8807793,3.345443,"DNA damage response, signal transduction by p53 class mediator (GO:0030330)",CRADD ARID3A CNOT11 CNOT10 HIPK2 BATF PML CDC25C CNOT6 CNOT7 TFAP4 RBL2 CNOT8 ARTN CNOT1 CNOT2 CENPJ CNOT3 CNOT4 BCL3 CDK2 RPL26 BAX CARM1 ATM CDK1 CNOT9 TP5
2.257687,1.6930807,regulation of brown fat cell differentiation (GO:0090335),FTO FNDC5 LEP METRNL SIRT1 INS VSTM2A PTGS
18.375399,-0.94180995,positive regulation of macromolecule biosynthetic process (GO:0010557),TGFB1 PDGFRB EGF PDGFRA TGFB3 TGFB2 UPF3B LARP4B UPF3A PASK LARP4 EREG LARP6 GCK VIM RPL26 DNA2 HNRNPD CPEB
4.6933928,-0.5943893,positive regulation of angiogenesis (GO:0045766),S100A1 WNT5A RUNX1 HIPK2 ISL1 HIPK1 PDCL3 SFRP2 STIM1 TEK APLNR ADM2 EPHA1 CNTN
-1.4727807,1.1315924,regulation of phospholipase C activity (GO:1900274),PDGFRB FLT1 PDGFRA KIT ABL2 FGFR1 ABL1 FGF2 BICD1 ESR
7.4496408,3.6865196,intracellular sterol transport (GO:0032366),STARD4 ABCA1 VPS4A NPC2 ARV1 ABCG1 SERAC
-3.5096736,4.4068713,replicative senescence (GO:0090399),CDKN2A CHEK1 MME TERT SERPINE1 CHEK2 ATM PLA2R1 ATR TP53 WNT1
1.5421997,2.373998,endosomal transport (GO:0016197),ANKFY1 ZFYVE21 SCRIB ATG14 DCLK1 ZFYVE16 WDR81 CORO7 VPS25 VPS29 VPS2
0.69253755,7.4284325,regulation of multicellular organism growth (GO:0040014),STAT5B APP MBD5 BBS2 PRL PTCH1 IGF1 SOD1 GH1 GHRHR GHR GHRH GHRL PPIB GHSR STAT5A FGFR
4.4007006,7.380205,positive regulation of cyclin-dependent protein kinase activity (GO:1904031),CCNYL1 PROX1 PSRC1 CCNY CCNYL3 CKS2 CCNYL2 MAPRE3 CCN
0.23164804,4.3621817,positive regulation of histone H3-K4 methylation (GO:0051571),KMT2E PAXIP1 SMAD4 AUTS2 KMT2A CTNNB1 DNMT3B CTR9 BRCA1 SNW1 MYB WDR61 DNMT
2.551999,-1.7757608,primary alcohol metabolic process (GO:0034308),RETSAT PECR NAPEPLD GDE1 IGF1 CMAHP DHRS3 ADH4 ALDH3A2 DHRS9 CYP27C1 RDH12 RDH11 POLR2D RDH10 GDPD1 CYP1B1 LRAT SDR16C
-1.828009,-0.6636672,NAD biosynthesis via nicotinamide riboside salvage pathway (GO:0034356),PTGIS NNMT RNLS PARP16 PTGS2 PARP9 NUDT12 SLC22A13 PNP SLC5A8 PARP10 NAMPT NAPRT NAXD NAX
-1.2350731,2.2726476,regulation of immunoglobulin mediated immune response (GO:0002889),IL4 SUPT6H IL10 TNFSF4 CD22
2.72967,3.0360355,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376),PRKN FBXW7 NONO PARK7 HIF1A MCL
3.7608652,2.572309,hydrogen peroxide metabolic process (GO:0042743),GPX1 GPX3 MAOB HBB HBA1 PXDNL PARK7 MPO CYBA APOA4 SOD1 DUOX1 PRDX3 PRDX6 PRDX5 CAT PXDN PRDX2 PRDX1 NOX
2.0611885,6.2459335,lipoprotein transport (GO:0042953),UNC119B LRP1 UNC119 PPARG MIA3 PRKCB CD36 ZDHHC1
-5.8831887,-1.3570726,heterotypic cell-cell adhesion (GO:0034113),CXADR DSP ITGA5 ITGA4 JUP RNASE10 IZUMO1 LILRB2 PARVA CD2 ITGAD PKP2 DSG2 ITGA7 DSC
-1.0962192,3.3105462,negative regulation of wound healing (GO:0061045),EDN1 CASK AJAP1 PROC CD109 CRK ADTRP EPPK
-3.2887492,4.2868123,negative regulation of leukocyte activation (GO:0002695),MILR1 CD84 FCGR2B ZC3H12A CD300A NR1H3 IL31RA GPER1 BPI CD300LF HAVCR
1.4828205,1.1236606,regulation of establishment of protein localization to mitochondrion (GO:1903747),HAX1 SREBF1 DNAJA1 PRKN PINK1 MAPT ATPIF1 PAR
-0.39583683,3.008276,skeletal system development (GO:0001501),GDF11 TGFB2 WNT5A ZBTB16 SOX11 P3H1 GDF10 COL1A2 COL1A1 KIAA1217 COL9A2 PPI
-2.192664,9.05484,regulation of TORC1 signaling (GO:1903432),SZT2 PIH1D1 CASTOR2 CASTOR1 ITFG2 RRAGB RRAGA RRAGD RRAGC DGKQ BMT2 ATM SMCR8 KPTN DEPDC5 TELO
2.1571426,3.3056636,cell morphogenesis involved in differentiation (GO:0000904),ITGA4 ACTN1 FN1 PARVB LAMB1 GRHL2 PARVA FER PARVG TEK ITGA8 EPHA2 EPHA
5.9483976,-3.12058,regulation of double-strand break repair via nonhomologous end joining (GO:2001032),KDM4D DTX3L HMGA2 TFIP11 MRNIP NUDT16L1 SETMAR PARP9 HSF1 USP51 AUNIP INSL
2.2555249,1.4535933,modulation by symbiont of host cellular process (GO:0044068),KPNB1 KPNA7 KPNA5 KPNA3 KPNA4 KPNA1 KPNA
3.593733,0.5334332,adult heart development (GO:0007512),MEF2D SCUBE1 APELA BMP10 HAND2 TCAP MYH6 NKX2-5 MYH
11.000183,1.8174301,regulation of acyl-CoA biosynthetic process (GO:0050812),PDHA2 PDHA1 PDHX PDHB PDP2 PDPR PDP1 PDK4 DLAT DLD PDK1 PDK3 PDK
2.5506124,3.2291334,regulation of chromatin organization (GO:1902275),SETD5 PARG CDK9 SETD1A HNRNPU TLK2 TLK1 MKI67 IGF2 HIR
3.0906937,4.0237823,response to chemokine (GO:1990868),LRCH1 RHOA RIPOR2 FOXC1 ZC3H12A DOCK
2.2420347,1.4424337,negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144),FOXH1 NR0B1 SIRT1 ISL1 HEYL SMARCA4 PIAS2 FOXP1 DAB2 CNOT1 CNOT2 PER1 CRY2 CRY1 CALR CNOT9 NODAL CLOC
-0.566253,2.3178685,positive regulation of tissue remodeling (GO:0034105),TMBIM1 IL21 IL15 IL23A IL12B IL18 HRG IL
4.1909237,4.772239,B cell activation (GO:0042113),IL11 CHRNB2 PTPN2 IL10 FCRL1 ITGA4 NFAM1 MSH2 VCAM1 LAX1 LAT2 IFNE IL4 PTPRC CLCF1 BCL2 IFNK MS4A
