x,y,Name,Genes
-13.181455,14.647079,regulation of hemocyte proliferation (GO:0035206),TFAP2C TFAP2D RBFOX2 TFAP2E AGT GKN3P USP17L2 TEC CXCL10 CXCL11 EID2 CXCL13 FAS AGTR1 PF4 SLA CIB1 GRAP2 RELT KCNH1 BRICD5 YES1 JUND JAG1 SRMS JAG2 TNK2 PPBP TNFRSF10D TNFRSF10C TNFRSF10B TNFRSF10A PTK6 PIAS1 NUAK1 PTK2 ACE2 CCDC88A DUSP22 GRAP BTK BIRC6 BIRC7 GRB2 BIRC2 BLK TNFRSF6B CDCA7 TXK PDS5B PPP1R9B SLA2 ABL2 TNK1 TNFRSF9 SOX9 ABL1 JUNB IER5 TNFRSF4 JUN JUP GKN2 GKN1 TYK2 SIRT1 GNL3 BMX TNFRSF1A TGFBR2 TNFRSF1B TNFRSF21 FES BCL6 SCGB3A1 BCL6B ARHGEF2 CD27 SGK2 SGK3 TNFRSF25 ITK SGK1 MZB1 HP1BP3 BMPR2 CD40 CXCL9 CXCL2 BRCA1 TNFRSF11B CXCL3 CXCL6 DUSP15 SHH ERBB3 TNFRSF18 AMELX TNFRSF14 PF4V1 TCFL5 EGLN3 STYK1 FGR ZAP70 LCK RNF126 KIT LTBR XIAP GHRL INHA SRC PKD2 SIX3 CHRNA10 TRL-AAG2-3 CSK FYN JAK1 JAK2
8.431252,11.459168,heart rudiment development (GO:0003313),TBX2 NDRG4 SOX18 HAND1 SOX17 LHX1 SNAI2 IFT122 FOXJ1 NKX2-6 NKX2-5
-3.5363274,0.4975048,receptor-mediated endocytosis involved in cholesterol transport (GO:0090118),STARD4 CD163 IGHV3-11 AP1S1 IGKV5-2 IGHV3-13 IGKV1D-39 ARHGAP27 IGKV1D-33 LRP1B MARCO TFR2 HIP1R CD207 IGKV1-5 ABCG1 IGKV3-20 MASP1 LRP1 IGHV3-23 LRP6 LRP3 IGLV3-1 HSP90B1 CXCL16 IGKV1-17 MICALL1 IGKC IGKV1-16 IGKV1-12 APOL1 LDLR MSR1 IGF2R CUBN ABCA1 IGKV1D-16 M6PR IGLV1-40 IGKV1D-12 PICALM HSPG2 PPT1 HYOU1 IGKV4-1 IGKV2D-28 IGKV2-30 SPARC IGHV1-2 IGKV2D-30 HPR IGHV4-59 IGHV1-69 IGLV1-51 HPX HSPH1 IGLV1-44 IGLV2-11 IGLV2-8 IGLV6-57 IGLV1-47 IGLV2-14 TMEM108 IGKV3-15 APOE SCARF1 IGKV3-11 APOB HSP90AA1 IGHV3-53 SFTPD IGKV2D-40 AMBP HBA1 IGLV7-43 DNM1 DNM2 IGLV2-23 NPC2 DNAJC6 ALB APOA1 PI4KB SCGB3A2 CALR IGHV2-5 NLGN3 VPS4A IGHV4-34 HBB CLTC IGHV1-46 ADRB2 IGHV4-39 VLDLR JCHAIN IGKV2-29 CLTCL1 IGKV2-28 WASF1 CD36 IGHA2 SNX9 PDLIM7 IGHA1 IGHV3-30 IGHV3-33 IGLC6 IGLC7 IGKV3D-20 SORL1 GAK CTTN DLC1 APOBR SAA1 FOLR2 IGLV3-19 FOLR1 IGHV2-70 COLEC12 COLEC11 ASGR1 IGHV3-48 CLEC9A RABEPK IGLV3-25 CLN3 IGLV3-27 FCGR1A IGLV3-21 IGKV1-39 MRC1 STAB1 STAB2 IGKV1-33 LDLRAP1 ABCD1 FCGR1B IGLC1 IGHV3-7 SCARB1 IGHV3-9
7.0072784,8.668912,regulation of actin cytoskeleton reorganization (GO:2000249),EPHA5 RHOA PDGFRB PDGFRA BAIAP2 GRHL3 BST2 RHOQ BST1 HIP1R ARHGEF5 RAPGEF3 HRG EPHA3 ROCK1 ROCK2 LRP1 TWF2 FZD10 EFNA5 ARHGAP35 SH3BGRL3 DMTN PRKCD ODAM DAPK3 ARHGEF19 MTOR CCDC88A DLC1 FSCN1 CRK PHPT1 OR2A4 CSF1R GPM6B SEMA3E ARHGAP18 PDGFA F11R CORO1A TRPM2 ARHGDIA ARHGDIB MLST8 ABL2 PTK2B ABL1 RICTOR
-2.1498206,-4.6678815,tRNA threonylcarbamoyladenosine metabolic process (GO:0070525),RBFOX2 WTAP NCBP2 METTL3 NCBP1 DDX54 GTF2F1 GTF2F2 HNRNPM HNRNPK HNRNPL XRN2 HNRNPA2B1 HNRNPH1 HNRNPH2 HNRNPF HNRNPC HNRNPD RBMX TP53RK DDX24 HNRNPU PCBP1 HNRNPR PTBP1 ATXN2 METTL14 DUSP11 POLR2A POLR2B POLR2C PCBP2 POLR2D POLR2E POLR2F POLR2G POLR2H POLR2I POLR2J HNRNPA3 POLR2K POLR2L HNRNPA0 HNRNPA1
3.1477404,11.503236,synaptic vesicle endocytosis (GO:0048488),SYT5 SYT2 WNT3A SYT1 WNT7A AP2B1 SYT8 SYT7 PICALM GAK CDK5 SYNJ1 CANX RAB5A RAB3A ITSN1 STON2 CLTB CLTA AP2A2 AP2A1 PLD2 DLL1 FNBP1L FCHO2 FCHO1 INPP5F AP2S1 PIP5K1C PACSIN1 SNCA AP2M1
2.5466688,10.672038,action potential initiation (GO:0099610),CHRNA4 CLN3 KCND2 KCNB1 GNA11 KCNMB2 GNAQ KCNMB3 SRI KCNMB4 AKAP6
10.243075,4.577179,"nucleotide-excision repair, DNA gap filling (GO:0006297)",RFC4 RFC5 RFC2 LIG1 RFC3 TREX2 RFC1 HUS1 DNTT RAD23B LIG4 RAD23A LIG3 DNASE2 GTF2H2C FAN1 TP53 RAN PCNA SMARCAL1 CETN2 HUS1B ADRA1D BRCA2 NT5E ATXN3 SLX4 TOPBP1 TK1 ORAOV1 RBBP8 RPS27A KPNA2 SLC30A9 IGFBP4 RPA2 XRCC1 RPA3 GTF2H2 RPA1 GTF2H3 FANCC GTF2H4 GTF2H5 DDB2 ERCC1 DDB1 ERCC4 ERCC2 RPA4 PAPD7 ERCC3 ERCC8 MMS19 UBA52 DNASE1L3 DNASE1L1 DNASE1L2 XPC RECQL5 POLD4 POLE WRN UBC POLD1 UBB POLD2 POLD3 TREX1 POLL POLG
17.71764,-0.852948,nucleoside transmembrane transport (GO:1901642),ABCG8 RALBP1 PEX19 CTNS PSMB9 SLC5A7 PSMC6 ABCA12 AZGP1 PSMC4 PSMC5 PSMC2 PSMC3 PSMC1 ABCG1 RNF185 ABCG4 ABCG5 TUSC3 CSN3 RNF5 PSMB11 SLC5A6 PSMB10 PSMD9 PSMD7 PSMD8 PSMD5 PSMD6 PSMD3 PSMD4 PSMD1 PSMD2 ABCF1 ABCA3 ABCA7 ABCA4 ABCA5 ERLIN2 ERLIN1 ABCA8 EIF2S3 EIF2S2 EIF2S1 SEM1 PSME4 PSME2 PSME3 PSME1 CFTR VCP SLC41A3 SLC41A2 UBC UBB ANKH PSMF1 ABCC4 SLC14A1 SLC10A6 ABCC5 SLC14A2 ABCC2 KCNJ11 ABCC3 SLC33A1 ABCC8 ABCC9 ABCC6 NIPA1 PEX3 ABCC10 PQLC2 APOA1 PIP ABCC1 PSMD11 ABCB4 PSMD10 PSMD13 SLC44A4 ABCB1 SLC44A5 PSMD12 SLC44A2 ABCB7 PSMD14 SLC44A3 SEL1L ABCB5 ABCB6 SLC44A1 ABCB9 MFSD9 MAGT1 PDZD11 ERLEC1 CSN1S1 RPS27A DMTN LRRC8A PSMA6 MFSD14B PSMA7 MFSD14C PSMA4 PSMA5 PSMA2 PSMA3 PSMA1 MFSD14A UBA52 SLC29A2 SLC29A1 SLC47A1 ABCD3 SLC28A1 SLC47A2 ABCD4 MRS2 DERL1 ABCC11 ABCC12 ADD2 PSMA8 ADD3 PSMB7 ADD1 PSMB8 PSMB5 PSMB6 PSMB3 PSMB4 OS9 PSMB1 PSMB2 LRRC8D LRRC8E LRRC8B SLC17A9 LRRC8C ABCD1 ABCD2
17.658094,-0.7809993,negative regulation of SUMO transferase activity (GO:1903183),GNL3L CTNNB1 CAPN3 MAGEA2 PARK7 PIAS3 RNF222
8.375814,11.334946,lung morphogenesis (GO:0060425),CCDC39 CEBPA ITGA3 FOXF1 DNAAF1 PROX1 WNT7B TCF21 GLI2 SOX11 VEGFA LOXL3 BMP4 SHH BAG6 PDPN ZIC3 POLR2D NPHP3 NKX2-1 STRA6 CHI3L1 CCDC40 FGFR2
-5.110709,5.6472855,t-SNARE clustering (GO:1990656),FERMT2 HGS RAB32 SH3PXD2B RAB38 CPE CAPN3 AP3D1 HPS6 RAB29 PACSIN1
3.2763677,5.895703,positive regulation of epithelial to mesenchymal transition (GO:0010718),TGFB1 TGFB3 TGFB2 EDN3 JUN PA2G4 AXIN2 ISL1 TGFBR1 POU4F2 TGFBR2 OLFM1 COL1A1 BMP2 DAB2 BAMBI BMPR1B EPHA3 DLX1 LEF1 DLX2 PHLDB2 PHLDB1 FOXC1 CTGF NEUROD4 MCRIP1 ZNF703 CLASP1 DAG1 CLASP2 ZNF268 NEUROD1 WWTR1 SMAD3 SMAD2 JUND SMAD4 SERPINB3 SERPINF2 SMAD7 ELL3 MTOR SDCBP TIAM1 RGCC GREM1 GDNF INSM1 SNAI1 EZH2 CRB2 NOTCH1 HSP90AB1 TGFB1I1 CTNNB1 AKR1B1 GCNT2 SRF TWIST1 INS GLIPR2 FGF8 RPS6KA1 RPS6KA3 VHL JUNB BCL9L ALX1
-1.280293,6.67333,conversion of discoidal high-density lipoprotein particle to spherical high-density lipoprotein particle (GO:0034376),CETP ABCA5 APOA2 LCAT APOA4 LIPC LIPG PLTP APOM APOC1 ALB APOC3 APOA1 APOC2 ABCG1 APOE SCARB1
6.5658402,-0.62007594,cell-cell adhesion involved in cerebral cortex tangential migration using cell-cell interactions (GO:0021832),MMP24 CEACAM1 FLRT3 ERCC2 MPZ UNC5D FGFRL1 ADGRL3
-7.8033586,4.8258886,regulation of dosage compensation by inactivation of X chromosome (GO:1900095),ZNF683 IL10 EDN3 SCARA5 CAVIN4 MOK MAPK15 ATP1B1 TC2N VAV2 HINFP MAPK13 TAPBP PHOX2B DDX19A DDX19B ICK MAPK12 DDX39A MAPK10 CDK6 CDK4 CDK3 CDK1 DUX4L9 ALPK3 CLEC4M MEGF8 HRG STX1B DDX3Y STXBP5 DDX46 ZFP36L1 AHR BMI1 TOB2 AFF2 ASCL1 NPAT LBH MYC TRIM44 STOX1 ASIC2 SORT1 FAM46A PROX1 IGF1 NARFL POU5F1 TP73 PTHLH NELL1 MARF1 GDNF LHX1 INSM1 NANOG RLIM EIF4A2 PTH EIF4A1 DDX25 HIF1A CRIP1 ATRAID NLK SART3 SOX2 ZC3H12A STAB2 MAPK1 MAPK6 MAPK4
3.7495162,-0.55754656,positive regulation of monocyte differentiation (GO:0045657),FOXP1 IL34 CD74 CD4 CSF1 CTNNBIP1 DCSTAMP ZFP36L1 ACIN1 IRF7
7.916996,17.972988,maintenance of imaginal histoblast diploidy (GO:0007489),TGFB1 SUZ12 TBX1 NOTCH4 SKOR1 SKOR2 ANP32B DLL1 POU4F2 HOPX SHH CDK6 PRAME SKIL
2.470006,6.339951,platelet-derived growth factor receptor-alpha signaling pathway (GO:0035790),NRP1 PDGFRB SRC PDGFRA RGS14 PDGFC PDGFB PDGFA PTPRJ PIK3C2A FER PDGFD BCAR1
-1.6230644,6.914923,positive regulation of complement activation (GO:0045917),IGHV3-11 IGKV5-2 IGHV3-13 IGKV1D-39 IGKV1D-33 IGKV1-5 ADAM8 IGKV3-20 CD81 IGHV3-23 C3AR1 PROS1 C4BPA CLU C4BPB IGLV3-1 NKD2 C4A C4B IGKV1-17 IGKC IGKV1-16 SUSD4 IGKV1-12 IGKV1D-16 IGLV1-40 IGKV1D-12 ASTL SERPING1 IGKV4-1 IGKV2D-28 CFB IGKV2-30 CPB2 CFI C5AR1 IGHV1-2 CFH IGKV2D-30 C5AR2 PHB IGHV4-59 IGHV1-69 IGLV1-51 CFP VTN C2 C3 IGLV1-44 IGHG4 C5 IGLV2-11 IGLV2-8 C6 IGHG2 C7 IGHG3 C9 IGHG1 IGLV6-57 IGLV1-47 IGLV2-14 CD19 IGKV3-15 IGKV3-11 IGHV3-53 IGKV2D-40 RHBDD1 IGLV7-43 IGLV2-23 CFHR1 CFHR2 CFHR5 CFHR4 IGHV2-5 IGHV4-34 IGHV1-46 C8A IGHV4-39 C8B C8G IGKV2-29 IGKV2-28 C1QBP CCR7 CR1 CCBE1 IGHV3-30 CR2 IGHV3-33 IGLC6 IGLC7 IGKV3D-20 F2 ANGPTL8 TNP2 ZP4 CD46 TNP1 ZP3 IGLV3-19 IGHV2-70 C1QC C1QB C1QA C1R C1S IGHV3-48 CPN2 CPN1 IGLV3-25 IGLV3-27 IGLV3-21 IGKV1-39 IGKV1-33 CD59 IGLC1 IGHV3-7 CD55 IGHV3-9
8.405931,2.8128033,regulation of meiotic cell cycle (GO:0051445),JUN ESX1 MX2 CDC25A TSC2 TSC1 YY1AP1 HIPK2 SIRT2 CDC25C MADD SON CENPF IRF1 PTPRC BOP1 LEP CDK1 TARDBP L3MBTL1 LIN9 ADARB1 ARNTL MECOM GRK5 RBBP4 PES1 PHACTR4 ZNF703 PCLAF LIN52 LIN54 MBD4 NANOS3 JUND PRR11 PLK1 GADD45B STAT3 GADD45G MASTL PUM1 PER2 WEE1 DTL BIRC2 INHA BAP1 SRC BEX2 LIN37 UHRF2 CTBP1 TXLNG PKMYT1 FOXM1 CCNB2 CCNB1 EP300 FIGNL1 TRL-AAG2-3 RACK1 JUNB MYBL2
4.1975465,3.6750662,regulation of gluconeogenesis by regulation of transcription from RNA polymerase II promoter (GO:0035947),SDHAF3 SELENOS DGKQ NR1D1 FBP1 MLXIP PDK2
7.368288,4.5911016,"phototransduction, UV (GO:0007604)",USP47 CREBBP NPM1 USP28 RHBDD1 NSMCE3 EIF2AK4 INO80 CDC25A EIF2S1 TAF1 TP73 ERCC4 NEDD4 RPL26 RHNO1 COPS9 ATR ATF4 TP53 PCNA TMEM161A KDM1A FMR1 ZBTB1 TRIAP1 PTPRK NOC2L AQP1 AURKB YY1 CASP9 POLD1 EP300 RUVBL2 MYC BAK1 BMF N4BP1 TP63
7.9811954,5.6161094,regulation of stem cell population maintenance (GO:2000036),CNOT1 CNOT2 CNOT3 HMGA2 ELAVL1 NODAL
15.181253,13.512935,negative regulation of mammary gland epithelial cell proliferation (GO:0033600),TGFB1 GPX1 TGFB2 CDKN2B KRT4 TINF2 GDF5 PEX2 MTSS1 MCC RUNX3 EREG DAB2IP TGFBR3 SFRP2 CDK6 EPPK1 CDKN1C HPN MAGED1 IL26 STRAP BRCA2 GATA3 PBLD CDC73 SFRP1 NLRC3 ROBO1 SOX2 DEAF1 MARVELD3 NKX3-1 SOX9
2.9729426,6.2258024,negative regulation of anterograde axonal transport of mitochondrion (GO:0061882),PKHD1 SP100 ACTN1 CRYAB CRYAA TGFBR3
3.146807,10.848062,membrane depolarization during AV node cell action potential (GO:0086045),HCN4 CACNA1C ATP1A2 CACNA1D CACNA1G SLC8A1 CACNB2 SCN10A SCN5A SCN4B SCN2B SCN3B KCNJ2 TRPM4 HCN2 SCN1B
3.2869833,11.653716,Schwann cell differentiation (GO:0014037),EGR2 GFRA3 PHOX2B PAX2 MMP24 ALDH3A2 RELN UGT8 NFASC NFIB CDH2 ADGRG6 ADGRB1 GPC1 ERBB3 SCN8A NF1 PMP22 SERPINI1 SOX8 NEUROG3 ASIC2
3.6616697,1.9604208,activation of cysteine-type endopeptidase activity (GO:0097202),CYFIP2 C1R MEFV FURIN BAD F12 CIDEB PYCARD AIM2 CASP8 F9 IFI16 ASPH PERP FADD CTSH BAK1 KLKB1 PRSS3 GGT1 TBC1D10A
4.1458826,9.332327,positive regulation of heart rate by norepinephrine (GO:0003066),RYR2 EDN1 EDN2 EDN3 NOS1AP KCNQ1 NPPA HRC ADRB1 ATP2A2 SCN3B TRPM4
3.5443408,1.7820007,negative regulation of macroautophagy (GO:0016242),SH3GLB1 ATP6V1E1 TSC1 PRKAB1 PRKAB2 NRBP2 ATG13 ERN1 RRAGB RRAGA PINK1 RRAGD RRAGC LEP ULK1 PRKAA2 ATP6V0D1 RASIP1 PRKAA1 SNX32 CAPNS1 AKT1 TBC1D14 LZTS1 CAPN1 ATP6V1E2 ATP6V0C ATP6V0B HGF KIF25 RHEB EIF4G1 TAB3 TAB2 ATP6V1B1 ATP6V1B2 EIF4G2 ATP6V1A ATP6V1D VPS26B VPS26A GOLGA2 MLST8 LEPR ZKSCAN3 BMF SLC38A9 WASHC1 ATP6V1C1 ATP6V1H ATP6V0A1 ATP6V1C2 PRKACA ATP6V0A2 KDM4A RUBCN ATP13A2 EXOC8 MT3 SIRT2 DAP PIK3CA CDK5 BCL2 EXOC4 EXOC7 SMCR8 EXOC1 LRRK2 PTPN22 HTR2B SNX5 UCHL1 LARS ATG101 QSOX1 CASP3 MCL1 SNX6 ATP6V1G1 ATP6V1G2 ATP6V0E1 ATP6V0E2 MTOR NEDD4 LAMTOR1 MET LAMTOR3 LAMTOR2 ATP6V0D2 CDK5R1 LAMTOR5 LAMTOR4 GAPDH HDAC6 GBA PRKAG2 RB1CC1 PRKAG3 DAPL1 PRKAG1 RPTOR MAPK8 WDR6 UBQLN2 TLK2 VPS35
0.8509335,2.307938,nor-spermidine metabolic process (GO:0046204),ODC1 AMD1 SMS SRM OAZ1 SAT2 OAZ2 OAZ3
11.145424,2.0335672,positive regulation of sclerotome development (GO:0061189),FOXA2 SHH RBM19 LHX1 FAM129B OTX2 PLCB1
2.3497162,-2.8434827,regulation of response to interferon-gamma (GO:0060330),ERAP1 PTPN22 TIRAP OTUD7A SAMHD1 PARP9 FGR IRF1 RNF135 TKFC XIAP DHX58 BIRC2 BIRC3
2.4074955,6.122601,pollen wall assembly (GO:0010208),TGFB1 GPM6B HAS2 HAS1 HAS3 GAS6
5.944175,1.3705126,"nuclear-transcribed mRNA catabolic process, non-stop decay (GO:0070481)",NBAS UPF1 DDX5 RC3H1 NBDY LSM5 LSM4 MRTO4 EXOSC10 DHX34 XRN1 THRAP3 EXOSC9 AGO1 EXOSC4
4.499711,4.7259254,anterior neural tube closure (GO:0061713),TGFB1 TGFB2 STIL SEMA4C LMO4 IFT122 COBL TSC2 FUZ SCRIB GRHL2 GRHL3 PAX2 VANGL2 SKI DLC1 MTHFD1 PLXNB2 FOLR1 CELSR1 BCL10 LRP6 PRICKLE1 DEAF1 MTHFD1L DVL2 PHACTR4 BBS4
0.19016303,2.651169,cellular response to oxygen radical (GO:0071450),PDGFRA JUN TXNRD3 CHUK TXNRD2 TXNRD1 FOS AKR1C3 MMP9 CRYGD FER NCF1 PXN UCP1 PTPRK PKD2 EGFR CAMKK2 PRDX3 MAPK9 MAPK8 PRDX5 AKT1 MAPK3 TPM1 ROMO1 MPV17 MAPK1 PDK2
8.02081,0.42452896,vacuolar amino acid transmembrane transport (GO:0034487),SLC6A6 SLC38A2 SLC38A1 SLC32A1 SLC38A8 SLC38A10 SLC38A11 SLC38A9 SLC38A4 SLC38A6
10.239581,4.552487,telomeric loop formation (GO:0031627),ACD CTC1 PARP3 PTGES3 XRCC6 STN1 PARP1 RPA2 RPA3 RPA1 TERF1 TERF2 RAD50 RAD51D ARTN ERCC4 APEX1 DNA2 TERF2IP PCNA DCLRE1B SP100 RTEL1 POLD4 RECQL4 WRN POLD1 TERT POLD2 POLD3 INSL6
3.796297,12.206769,response to silver ion (GO:0010272),MT2A MT1A MTF1 TESMIN NEDD4L MT1X MT3 NDRG1 GPHN SNCB
3.195061,0.6071575,neurotransmitter receptor catabolic process (GO:0097019),TGFB1 UVRAG BECN1 SH3GLB1 KIF16B SMURF1 NEDD4 LGMN SNX25 PIK3R4
6.74912,4.330792,histone H4 deacetylation (GO:0070933),MSL3 SIRT1 SIRT2 MORF4L1 MORF4L2 TBL1XR1 BRMS1 REST BRMS1L MSL3P1 RCOR1 HDAC5 HDAC6 HDAC4 HDAC1 PRDM5 HDAC11 HDAC2 HDAC10 PHB BAZ2A HDAC9 SIN3B SIN3A SUDS3 SMARCAD1 TBL1X TBL1Y RBM14
5.6913576,-3.4192395,cellular response to purine-containing compound (GO:0071415),TGFB1 TIPARP IGFBP5 NR1H4 TNF TMEM173 IL18 TRPM2 IL1B CCL5 CYP1A1 CCL3 CCL2 CYP1B1
4.25067,9.313911,regulation of membrane repolarization during ventricular cardiac muscle cell action potential (GO:1905024),DSP CAV3 JUP CACNA2D1 CAV1 ANK2 DLG1 NOS1AP KCNQ1 PKP2 DSG2 SCN4B DSC2 RYR2 KCNE1 KCNE2 KCNE5 AKAP9 CACNA1C SCN5A FLNA CTNNA3 SNTA1 TRPM4 KCNH2 SCN1B
5.082964,2.4391398,positive regulation of transcription from RNA polymerase II promoter in response to hydrostatic pressure (GO:0061405),SMAD5 SMAD4 DLX5 SMAD1 PKD2 SMAD9 KLF2 RUNX2 MUC1 BMP2 MAPK7 NFE2L2 ATF4 GCN1
0.22123365,5.502008,negative regulation of saliva secretion (GO:1905747),TIFAB EGF DCANP1 ERBB3 OPRK1 FGF10 NRG1 NEUROG1
7.2693696,4.1339335,protein localization to euchromatin (GO:1905632),RAD21 PLK1 ESR1 CHMP7 MRNIP WAPL LEMD2
8.343115,5.0292563,regulation of DNA-dependent DNA replication (GO:0090329),USP37 ACVRL1 ANKRD17 ESCO2 DSCC1 ESCO1 ZBTB38 EHMT2 PPP2R1A NUCKS1 PPP2CA SMC3 CCDC88A RBBP6
1.4120556,12.15603,photoreceptor cell differentiation (GO:0046530),RYK SMARCA1 WNT5A WNT5B WNT9A WNT9B POU4F2 SOX11 DCLK2 NRBP2 WNT16 RUNX2 NIF3L1 PTPRD CDK5 MTPN BTG4 WNT8B PCSK9 FZD10 WNT8A ASCL1 WNT6 WNT11 CASP3 WNT2 WNT3 WNT4 FZD2 NTRK2 FZD1 MYEF2 FZD4 WNT10B NLGN4X WNT10A MEF2C FZD3 WNT3A FZD5 FZD8 FZD7 PROX1 WNT7B PROX2 ATP2B2 POU3F2 LMX1B DDIT4 IL1RAPL1 UNC119 CDK5R1 ITM2C PIN1 UNC119B BRSK1 BRSK2 WNT2B MYT1L LDB1 NGRN ADNP2 IER2
5.1976557,6.505856,regulation of presynapse assembly (GO:1905606),CHRNB2 MEF2C EIF4G1 RAB17 PDLIM5 SNCA
8.182596,11.7253065,progesterone biosynthetic process (GO:0006701),STARD3 GUCY2C LHB STARD3NL SRD5A2 AKR1B1 AKR1C2 FSHB AKR1C1 ADM AKR1C3 CYP17A1 DHRS9 FDX1 CYP11A1 CYP11B2 FDXR CYP11B1 FDX2 SRD5A1 TSPO TSPOAP1
