x,y,Name,Genes
9.961311,9.652534,17p11.2 microduplication syndrome ORPHA:1713,ABCA2 ABL1 ACAP3 AGRN ANKRD52 ANO8 AP3D1 ATN1 ATXN2L BCL9L BRF1 BTBD2 CEP131 CHD3 CIC CICP14 CIZ1 CLSTN1 CLUH CPSF1 CRAMP1 CUL7 DVL3 EP400 ERF FASN FBRS FBXL19 FOXK2 FOXP4 GBF1 GIT1 GTF3C1 HCFC1 IFT140 INPP5E INTS1 IRF2BP1 KIFC2 KLC2 KMT2D LLGL1 MAPK8IP3 MAST2 MEGF8 MINK1 MLLT1 MPRIP MTA1 MTSS1L NACC1 NCOR2 NEURL4 NPHP4 NUMA1 PCNX3 PIP5K1C PKD1 PKD1P1 PLEC PLXNA1 POLR2A POM121 PRKCSH PRPF8 PRR12 PRRC2A PRRC2B PTPN23 RABL6 RAI1 RAVER1 REXO1 RPTOR SAMD4B SBF1 SCAF1 SCRIB SEC16A SETD1A SGSM2 SIPA1L3 SNAPC4 SOGA1 SRCAP SREBF2 SRRM2 SYMPK TAOK2 TBC1D9B TMEM94 TNPO2 TNRC18 TRRAP TSC2 WIZ ZC3H7B ZDHHC8 ZNF512B ZNF777
12.461864,7.4209824,17p13.3 microduplication syndrome ORPHA:217385,ABI2 AHCYL1 AP2B1 ARHGAP35 ARL3 ARPP19 ATP2A2 ATP2C1 ATXN10 CAMSAP1 CAMSAP2 CAND1 CANX CAP2 CAPRIN1 CBX1 CKAP5 CLCN3 CLTC COPG2 CRMP1 DCTN5 DDX1 DNM1L DYNC1H1 DYNC1I2 DYNC1LI2 EFNB3 EIF4G2 ENAH EPB41L1 FAM168B FAM171B FHOD3 G3BP2 GNB1 GPRASP2 GTF3C4 HACD3 HSP90AA1 HSP90AB1 IL17D IMPAD1 IPO5 IPO7 IPO9 KIF1B KIF1BP LANCL1 LARP1 LRP4 MAP4 MARK1 MATR3 MORF4L1 MORF4L2 MRFAP1 NCKAP1 NCS1 NDRG4 NGRN NLGN2 NUCKS1 NUDT21 PAFAH1B1 PFKM PFN2 PIP4K2B PREPL PSMD1 RABEP1 RBFOX2 RDX RPRD1A RTN4 SEPT2 SEPT8 SLC30A9 SPIN1 SPIRE1 ST13 STRAP STXBP1 TCAF1 TEAD1 TMEM237 TNPO2 TOMM20 TOMM70 TP53BP1 UBE2K UBFD1 UBQLN1 USP22 VAPB WASF1 YWHAE YWHAG YWHAQ ZFYVE9 ZMYM4
11.530296,6.3544874,17q11 microdeletion syndrome ORPHA:97685,ACACA AFF4 AKAP11 ALMS1 ANKIB1 ANKRD17 ANKRD26 APC ARHGAP21 ARHGAP35 ARHGAP5 ARHGEF12 ASH1L ATRX BDP1 BIRC6 BMPR2 BPTF C5ORF42 CHD6 CHD9 CLASP1 CLASP2 CLOCK DMXL1 DOCK7 DST DYNC1H1 DYNC2H1 ERC1 FAM208B FER GOLGB1 GSK3B HECTD1 HECTD4 HERC2 HUWE1 INTU KIAA1109 KIF1B KMT2A KMT2C LATS1 LRP6 LRRTM2 MACF1 MAGI3 MED13 MGA MIB1 MKL2 MON2 MYO9A NBPF1 NCOR1 NF1 NFAT5 NHLRC2 NUFIP2 PGAP1 PIK3C2A PLEKHA5 PREPL PRKDC PTPN11 QSER1 RABGAP1 RALGAPA1 RANBP2 REV3L RIF1 ROCK2 RUFY2 SECISBP2L SETD2 SHPRH SMG1 SPAG9 TAOK1 TNKS TNRC6A TP53BP1 TTBK2 TTC3 TULP4 UBE3A UBN2 UBR3 UBR5 UGGT2 UHRF2P1 USP34 USP9X VPS13A VPS13D WNK1 ZBED6 ZBTB41 ZMYM4
11.534821,6.3915014,17q11.2 microduplication syndrome ORPHA:139474,ACACA AFF4 AKAP11 ALMS1 ANKIB1 ANKRD17 ANKRD26 APC ARHGAP21 ARHGAP35 ARHGAP5 ARHGEF12 ASH1L ATRX BDP1 BIRC6 BMPR2 BPTF C5ORF42 CHD6 CHD9 CLASP1 CLASP2 CLOCK DMXL1 DOCK7 DST DYNC1H1 DYNC2H1 ERC1 FAM208B FER GOLGB1 GSK3B HECTD1 HECTD4 HERC2 HUWE1 INTU KIAA1109 KIF1B KMT2A KMT2C LATS1 LRP6 LRRTM2 MACF1 MAGI3 MED13 MGA MIB1 MKL2 MON2 MYO9A NBPF1 NCOR1 NF1 NFAT5 NHLRC2 NUFIP2 PGAP1 PIK3C2A PLEKHA5 PREPL PRKDC PTPN11 QSER1 RABGAP1 RALGAPA1 RANBP2 REV3L RIF1 ROCK2 RUFY2 SECISBP2L SETD2 SHPRH SMG1 SPAG9 TAOK1 TNKS TNRC6A TP53BP1 TTBK2 TTC3 TULP4 UBE3A UBN2 UBR3 UBR5 UGGT2 UHRF2P1 USP34 USP9X VPS13A VPS13D WNK1 ZBED6 ZBTB41 ZMYM4
-1.9656631,3.8811154,17q12 microdeletion syndrome ORPHA:261265,AMBP ARHGEF16 ARL14 ARSE ATP1B1 BAIAP2L1 BCO1 C1ORF106 C2ORF72 CAMSAP3 CDH16 CDX2 CGN CHDH CHMP4C CLDN2 CLDN3 CXADR DCDC2 DDC DNAJC22 DSG2 DUSP9 EFNA2 ELF3 ENTPD8 EPB41L4B EPCAM FGB FGF19 FGFR4 FLRT3 FOXA1 FOXA2 FOXA3 FZD5 GAL3ST1 GOLT1A GPR39 GPRC5C GPRIN2 GRB7 HNF1A HNF1B HNF4A HNF4G HOXB8 HOXB9 IGSF3 KAAG1 KIF12 KLHDC7A KRT18 KRT8 LHX1 MAL2 MAP3K9 MISP MNX1 MSI1 MUC13 MUC3A MYO5B MYRF NEDD4L NR1H4 OCLN OGDHL ONECUT2 OR7E14P PALM3 PAX2 PCGF2 PDX1 PLEKHA7 PLS1 PTPRF RAB17 RHPN2 RIPK4 RNF2P1 SDC1 SEZ6L2 SHANK2 SHH SHROOM3 SLC44A3 SOWAHB SOX9 SP5 SYT13 TINAG TOM1L1 TOX3 TSPAN12 TTLL6 UGT2B7 USH1C USP43 WDR72 WWC1
10.730451,7.077373,17q21.31 microdeletion syndrome ORPHA:363958,AGO3 ANKHD1 AP000347 ARID1A ARID1B ASH1L ATF7IP ATM ATXN7 BOD1L1 BPTF BRAF C16ORF72 C2CD3 CBFA2T2 CDK13 CHD2 CREBBP DDHD1 DDX6 DIP2A DMTF1 DNHD1 DYRK1A EMSY EP300 EPC1 FAM193A FBXL20 FNBP4 GATAD2B GLTSCR1L GON4L GPATCH8 HEATR5B HECTD4 HELB HELZ HERC1 INO80D INPP4A KANSL1 KAT6A KAT6B KIAA0430 KIAA1109 KMT2A KMT2C KMT2D KMT2E LRIG2 LRRC37A2 LRRC37A4P LRRC37B MDM4 MED13L MYCBP2 NCBP3 NIPBL NKTR NPIPB4 NR2C2 OGT PCF11 PHC3 PHF12 PHF21A POGZ POU2F1 PRR14L RBM33 RBM5 RC3H1 SCAF8 SETD2 SFSWAP SMCHD1 SMG1 SON SPEN SPG11 SSH2 SYNRG SZT2 TAF1 TET3 TNRC6B TNRC6C UBN2 USF3 USP24 USP34 VPS13B ZBTB37 ZBTB40 ZCCHC11 ZNF292 ZNF445 ZNF587 ZNF652
13.569863,3.6590493,17q23.1q23.2 microdeletion syndrome ORPHA:261279,AC008132 AC008565 AC063976 AC073065 AC156455 ADAM32 ADAMTSL3 ALG11 APPBP2 ARHGAP28 ASB18 C17ORF105 C2ORF91 C4ORF36 CCDC122 CHIAP2 CLDN18 CLEC3A CNKSR3 COL6A6 COLEC12 CORIN CSPG4P12 CYP4F8 EMP2 FAM186A FBXO24 FER1L5 FOXL2NB GDF5OS GDNF GPATCH2 GSTTP1 HCAR1 INMT INTU IZUMO1 KCNE4 KCNG4 KCTD19 KIAA1328 LGSN LRRC74B LRRD1 MAB21L3 MIPOL1 MORC4 MRPS17P1 NEDD4 NOX5 NUP210L OLA1P3 OPHN1 OR11A1 PCDHB1 PCDHB13 PCDHB16 PCDHGA8 PEAK1 PGM5P2 PKD1L2 PLEKHH2 PODNL1 POTEC PPP5D1 PRDM6 PSG5 REXO1L1P RHBG RILPL1 RIPPLY3 RPLP0P2 SCUBE3 SFTPB SHOX SLC16A4 SLC35E3 SPATA17 SRGAP1 STK3 STXBP4 TBC1D8B TBX2 TBX4 TBX5 TCF21 TCF23 TFPI TLCD2 TMEM78 TPTE2P2 TSPAN10 USP8 VGLL3 WFDC1 WISP2 WTIP XKR5 ZBTB8A ZIK1P1
13.134349,6.9989634,17q24.2 microdeletion syndrome ORPHA:529962,ADNP AHCTF1 ANKRD17 ANKRD26 AQR ATAD5 BAZ1B BCLAF1 BDP1 BMS1 BPTF CAND1 CCAR1 CDC27 CDC5L CEP290 CEP295 CEP83 CLTC CPSF2 CPSF6 DDX18 DDX46 DDX52 DHX36 DNAJC2 DNM1L EIF3A ESF1 FAM208B FANCM FXR1 G2E3 HAUS6 HNRNPR ICE1 INTS2 IREB2 KIAA1429 KIF20B KRR1 KTN1 LARP4 LRRC58 MATR3 MCM8 MED13 MMS22L NAA15 NAA25 NAA35 NCBP1 NIPBL NUCKS1 NUP155 OPA1 ORC2 PAPOLA PDS5A PDS5B PHIP PPIG PPP2R5E PPP6R3 PRPF40A PRPF4B PRRC2C PSMD12 QSER1 RANBP2 RBM25 RBM28 RIF1 RRP15 RSF1 SBNO1 SKIV2L2 SMARCA5 SMC6 SREK1 STXBP4 SUPT16H TAF2 TCERG1 TEX10 THOC2 TLK2 TPR TRIM33 TRIM37 U2SURP UBR5 USP37 UTP20 WDR43 XPO1 ZC3H13 ZC3H14 ZFR ZMYM4 ZNF644
7.035038,7.5408454,19p13.3 microduplication syndrome ORPHA:447980,ABLIM3 AGPAT3 AHNAK2 APOD AQP1 ARHGAP23 ARHGEF17 ARHGEF37 ATN1 BACE1 BAHCC1 BCL2L2 BGN BHLHE41 C15ORF52 C1R CDC42EP4 COL16A1 CRYAB CSPG4 CTIF CUEDC1 CYBRD1 CYTH3 DDR2 EGFR EHD2 EPAS1 EPHX1 FAM114A1 FIBIN FKBP9 FZD1 GAS2L1 GAS6 GNA11 HR HRCT1 HSPB6 HTRA1 IGIP IQSEC2 ISLR ITGBL1 KANK2 KCNIP3 KIF1C LMOD1 LTBP2 LTBP3 MAP4 MAPRE3 MICALL2 MTSS1L NACC2 NFE2L1 NFIA NFIB NFIC NFIX NPAS2 NR2F2 NUPR1 OAF OSMR PCDHGA2 PCDHGC3 PINK1 PKD1 PLSCR4 PLXNB3 PMP22 PRRX1 PTGFR PTRF RUSC2 SETD7 SHISA4 SKI SLC6A8 SLC9A3R2 SOD3 SRPX2 SSC5D SYNC SYNPO TEX2 TGFB3 THBS2 THRA TIMP2 TNRC18 TNS1 TNS2 TOM1L2 ZBTB4 ZBTB47 ZBTB7A ZCCHC24 ZHX3
9.511138,15.041394,1p21.3 microdeletion syndrome ORPHA:293948,ALOX5AP ALPK1 ANKRD44 AOAH APBB1IP APOL3 APOL6 ARHGDIB B2M BTN3A1 BTN3A2 BTN3A3 C10ORF54 C3AR1 C5ORF56 CARD16 CARD6 CASP1 CASP4 CLEC2B CMAHP CPQ CREBRF CTSS CYLD CYTH4 DDX60 DDX60L DOCK10 DOCK2 DPYD ERAP1 EVI2A EVI2B FGL2 FLI1 FYB GBP1 GBP2 GBP3 GBP5 GIMAP2 GIMAP4 GIMAP5 GIMAP8 GIT2 GLIPR1 GPR65 GSAP HACD4 IFI16 IFI44 IFI44L IFIT3 IGSF6 IL7R IRAK3 IRF1 IRF2 ITGB2 JAK1 LSP1 LY96 LYST MBNL1 MR1 MS4A6A NCF2 NLRC5 NLRP3 NR3C1 OAS2 PSMB9 PTPN22 PTPRC PTPRE RGS18 SAMD9 SAMD9L SELPLG SIGLEC9 SIRPB1 SLC9A9 SLFN11 SP100 SP110 SRGN TAGAP TAPBPL TGFBR2 TLR1 TLR2 TLR4 TMEM71 TNFSF13B TRIM22 TRIM38 UBA7 VNN2 WIPF1
1.9471804,-0.5112923,1p31p32 microdeletion syndrome ORPHA:401986,ABCA8 ADGRF5 AKAP6 ALDH1L1 ANGPTL1 APOD AQP1 ARHGAP29 ARHGAP5 ARHGEF12 ARHGEF26 ARHGEF37 ASPN ATP9A BMPR2 C9ORF3 CADPS2 CDC42BPA CFI COBL COBLL1 CRYAB CYP4X1 DCN DIXDC1 DST ECM2 EGFR EMP2 EVI5 FAM107A FAM13C FHL5 FMO2 FOLH1 FZD4 GAREM1 GARNL3 GUCY1A2 HLF IL33 KCND3 KIAA1161 LAMA4 LIFR LIMCH1 LRRTM2 MAGI1 MAGI3 MAOA MAOB MAST4 MBNL2 MECOM MGP MKL2 MPDZ MTUS1 NAALADL2 NCKAP1 NDRG2 NFIA NFIB NFIC NFIX NUPR1 PALMD PARD3B PBX1 PDE1A PDZD2 PEG3 PLA2G12A PLEKHA5 PLSCR4 PPARGC1A PRR26 PTPRB RANBP3L RAPGEF4 RBMS3 RNF180 SEPP1 SH3D19 SLC25A27 SLC6A1 SORBS1 SORBS2 SOX6 SPARCL1 SYBU SYTL4 TACC2 TANC1 THRB TJP1 TNS2 TPD52L1 TRIM2 ZBTB20
6.9676247,8.093898,1p36 deletion syndrome ORPHA:1606,AATK ABCA2 ABR ACAP3 ADD1 ADGRB1 ADGRL1 AHDC1 ANO8 APC2 ARHGAP33 ATN1 ATP1A3 BSN BTBD2 C1QTNF4 CABIN1 CALY CAMTA2 CHD5 CIC CLSTN1 CLSTN3 CREBBP CRTC1 DGKZ DLG4 DLGAP3 FAM168A FBRSL1 FBXL16 GABBR1 GABRD GDI1 GIT1 GLTSCR1 GRIK5 GRIN2C HAPLN2 IQSEC1 IQSEC3 KCNAB2 KCNC1 KCNC3 KMT2B KMT2D KNDC1 LENG8 LMTK3 LRRC4B MAP3K10 MAPK8IP3 MARK4 MECP2 MEF2D MGRN1 MLLT1 MNT NCOR2 NISCH NLGN3 NRXN2 PACS2 PACSIN1 PDZD4 PHF2 PI4KA PIP5K1C PKD1 PPP1R12C PPP1R9B PRDM16 PRR12 PRRC2B PSD PSD2 PTPN23 R3HDM2 RAB11FIP3 RERE REXO1 SAMD4B SCAF1 SETD1B SGSM2 SHISA7 SIN3B SKI SOX8 SRRM2 SSBP3 STMN3 SYN1 SYNGAP1 TBKBP1 THRA TMEM94 TNK2 TNRC18 TPPP ULK1 VAMP2 WDTC1 ZMIZ2
14.728305,7.3320413,1q44 microdeletion syndrome ORPHA:238769,ANAPC1 ARHGAP11A ATAD2 ATAD5 BAZ1B BCLAF1 BMS1 CAPRIN1 CBX5 CDC7 CENPF CENPJ CHD4 CHML CKAP5 CPSF6 DDX46 DHX15 DHX9 DNA2 DROSHA EIF3A ERCC6L FANCI FUBP1 GMPS HEATR1 HELLS HNRNPA1 HNRNPA2B1 HNRNPH1 HNRNPR HNRNPU ICE1 ILF3 INCENP KDM1A KIAA1524 KIF11 KNTC1 KPNB1 LRPPRC MATR3 MCM4 MCM8 MED1 MSH2 MSH6 NAA15 NASP NCAPD3 NCL NOLC1 NUCKS1 NUP133 NUP153 NUP155 NUP160 NUP205 PAICS PARP1 PAXBP1 PDS5A PHF6 PLK4 POLA1 POLQ PPAT PRKDC QSER1 RBM12B RBMX RFC1 RIF1 SET SFPQ SKIV2L2 SMARCC1 SMC1A SMC2 SMC3 SMC4 SNRNP200 SRSF1 SUPT16H SUV39H2 SYNCRIP TCERG1 TICRR TMPO TOP2B TOPBP1 TPR U2SURP UTP20 WDHD1 WHSC1 XPO1 XPO5 XRCC5
