x,y,Name,Genes
2.5972896,27.671207,phospholipase D inhibitor activity (GO:0060961),APOC1 ANXA4 ANXA5 ANGPTL3 PDC SNCB 
5.575427,-1.5952003,chloride transmembrane transporter activity (GO:0015108),SLC26A1 SLC12A5 SLC26A3 SLC4A1 SLC26A4 CFTR SLC26A6 
-2.8826573,-6.4316807,norepinephrine transmembrane transporter activity (GO:0005333),SLC22A1 SLC22A2 SLC18A1 SLC6A2 SLC6A3 SLC18A2 SLC6A4 
3.0949464,41.3231,neutral L-amino acid secondary active transmembrane transporter activity (GO:0005294),SLC6A19 SLC38A1 SLC43A1 SLC43A2 SLC3A2 SLC1A5 SLC7A10 SLC7A5 SLC25A16 SLC7A8 SLC7A5P1 SLC7A9 SLC7A5P2 
-2.315628,-10.042642,glycoprotein 3-alpha-L-fucosyltransferase activity (GO:0018392),FUT7 FUT10 FUT6 FUT9 FUT11 FUT3 FUT5 FUT4 
6.0944276,5.9670215,cGMP binding (GO:0030553),RRAGB PDE10A CNGB3 PDE2A CNGA3 PDE5A PDE11A CNGB1 
-8.313919,2.7165546,protein-N(PI)-phosphohistidine-sorbose phosphotransferase system transporter activity (GO:0022871),SLC2A12 SLC2A1 SLC2A13 SLC2A2 PPBP SLC2A3 SLC2A10 SLC2A4 SLC2A5 SLC2A6 SLC2A8 MFSD4A MFSD4B 
2.1581259,33.247845,methyl-CpG binding (GO:0008327),NKX2-8 ESX1 ZNF281 SOX14 FOXH1 SOX13 WDR77 NOBOX ZNF711 ZNF831 LEF1 EPAS1 ZNF274 SATB2 SCX ARNTL ZSCAN10 E2F1 HES1 PPARGC1A HOXA7 NKX2-5 ZNF148 LONP1 NFE2 EGR1 BCL11B FOXF2 FOXF1 NR2F2 PBX4 NR2F1 NR0B1 NR2F6 SOX30 SNAI2 ATF4 ATF5 FOXE3 FOXE1 NR2E3 MBD3L5 GATA4 ZNF24 IKZF3 HIF1A MBD3L3 MBD3L4 MBD3L1 GATA1 ZBTB4 RBPJ MBD3L2 SOX2 DMBX1 HIVEP2 NKX3-1 HIVEP1 HIVEP3 TP63 FOXD4 FOXD1 MYOG ZNF35 PAX3 NR5A2 NR5A1 MMP12 TFAP4 SLTM CHCHD2P9 FOXC2 FOXC1 PRDM16 CTCF MEOX2 MEOX1 SAFB2 TEAD1 TEAD2 TEAD3 NEUROD1 TEAD4 MEF2A FOXB2 FOXB1 PPARA GSX1 MBD1 PRMT5 MBD2 MBD3 NR1H4 PRMT1 POU5F1 NR6A1 PPARG GZF1 GLI2 CENPB CUX2 HEY2 CUX1 PLAGL2 TFAP2B EOMES ZBTB18 ZBTB14 OSR2 HNRNPAB POU4F1 GRHL2 GRHL3 FOXP3 BATF FOXP2 HIC1 GRHL1 WT1 DMTF1 CHTOP TFAP2A PRDM5 ZBTB21 FOXO4 FOXO3 TAF1L FOXO1 RXRA HSF1 NLRP3 MSX2 SHOX ZGPAT SMAD3 BPTF ESRRB ESRRA POU3F1 SMAD4 FOXN3 FOXN2 POU3F3 LHX3 TLX2 TCF7 ERH CALCOCO1 TTF1 RORA SALL1 SALL2 SALL3 SALL4 CAMTA1 MAEL CAMTA2 ZKSCAN3 RAG1 CTCFL POU2F1 POU2F2 FIGLA LRWD1 CDC5L FOXL1 POU2F3 MEIS3 SAFB SP1 IRF4 IRF5 BCL6 ZNF516 BCL2 GCM2 DLX4 ZC3H8 FOXK2 NR2C2 SNAPC4 SNAPC1 TBX2 TBX1 TCF7L2 TCF7L1 ZBTB38 ARNT ZBTB33 THAP1 TBX5 USF2 USF1 TBX3 TAF1 THAP9 CLOCK TAF2 HLF HDAC4 HDAC2 CEBPG UHRF1 ZBTB49 SIX1 FOXI1 CXXC5 HLX HHEX ZIC3 TRIM28 CHCHD2 
17.529507,13.464564,C-X3-C chemokine receptor activity (GO:0016495),GPR17 CCR2 CCR1 CX3CR1 CXCR1 CXCR3 CCR9 ACKR4 CCR8 ACKR2 CMKLR1 CCR6 CCR5 CCR4 CCR3 
3.1428885,41.880375,mevalonate transmembrane transporter activity (GO:0015130),SLC5A8 SLC16A1 SLC16A2 BSG SLC16A7 EMB SLC16A8 SLC16A3 SLC16A4 SLC16A6 
3.225915,-6.2314987,ATP transmembrane transporter activity (GO:0005347),ABCC5 ABCC2 ABCC3 MFSD10 SLC25A17 SLCO1A2 SLC22A23 SLC22A5 SLC22A4 SLC22A6 SLC22A1 SLC22A3 SLC22A2 ABCC11 SLCO2B1 SLC22A15 SLC22A16 SLC22A17 SLCO1B3 SLC25A42 SLC25A41 SLC25A24 SLC22A31 SLC17A3 SLC25A23 SLC22A11 SLC25A25 
2.8085313,41.532722,arylsulfate sulfotransferase activity (GO:0047686),HS3ST3A1 HS3ST1 GAL3ST1 GAL3ST2 HS6ST1 HS3ST2 SULT2A1 SULT1C4 SULT1A2 SULT1A1 SULT1B1 SULT1C2 UST SULT1E1 CHST10 CHST1 CHST2 CHST5 CHST3 SULT4A1 CHST4 SULT1A3 
10.562629,13.982149,5'-flap endonuclease activity (GO:0017108),FEN1 ENDOV SLX4 EXO1 DNA2 SLX1A FAN1 
4.8231516,42.165653,"3,9-dihydroxypterocarpan 6a-monooxygenase activity (GO:0047082)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
3.4966967,41.999207,deoxyuridine 1'-dioxygenase activity (GO:0047079),EGLN2 EGLN1 EGLN3 TYW5 ALKBH8 PHF8 ALKBH4 ALKBH5 KIAA1456 RIOX1 ALKBH1 HIF1AN P4HTM KDM7A 
3.6890676,42.104687,toluene 4-monooxygenase activity (GO:0018638),CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
3.484838,42.09464,mitochondrial light strand promoter sense binding (GO:0070363),ZNF281 FOXH1 RFX3 SMARCA2 HNRNPL RFX6 TFAM CDK12 CDK13 BCOR ZNF831 TP53 LEF1 ATF3 GABPB1 GABPAP CREB3L1 ELMSAN1 CREB3L2 DHX36 NKX2-1 TBL1X ZNF821 NKX2-5 SNCA TAF9B KLF11 EGR2 JUND XRCC5 BCL11B XRCC6 ZNF382 MTERF3 NR1D1 KLF15 KLF17 TRERF1 TP73 HNF1A H2AFY2 RCOR3 VSX1 ATF4 RCOR2 ATF5 RCOR1 AIRE GFI1 GATA6 GATA5 IKZF1 IKZF2 GATA4 GATA3 IKZF3 IKZF4 SOX2 SOX18 SOX17 CDK5RAP2 HIVEP2 NKX3-1 HIVEP1 MTERF2 HIVEP3 KAT7 SOX7 JUN TCF12 TFEB PAX2 NR5A2 NCOR1 TFAP4 PAX8 TAL1 FOXC2 CITED1 FOXC1 MESP1 BRCA1 CTCF HNF4A TFE3 TEAD2 TEAD3 TEAD4 GABPA MEF2C NFYB NFYC STAT3 NR1H3 PROX1 FOS PPARG ZNF217 ZNF335 FOXA3 FOXA2 FOXA1 CTNNB1 AKR1B1 TCF20 GLI1 TAF7L ASH2L NFYA ZNF567 BRD7 ZNF564 ZBTB14 WNT5A CDX1 HINFP GRHL1 TBL1XR1 WT1 MZF1 DMTF1 TFAP2A YAP1 RELA KDM1A PRDM5 ATF6B ARID4A ARID4B AHR TNF YY1 RXRA RBBP5 BASP1 TBX21 MSX2 SMAD3 ZNF541 SMAD4 GLMP ARID5A ARID5B SMAD7 NFKB1 SMAD6 TCF7 CALCOCO1 KMT2A KMT2D PHB TTF1 GLIS2 SALL1 SALL2 SALL3 SALL4 ZNF649 MEN1 CTCFL CDC5L ETV5 CDK9 SP1 SFPQ ZNF639 ZNF516 CARM1 ZNF513 NFE2L2 DLX5 HMGB2 WNT11 ERBB4 SNAPC4 ZNF746 WNT1 CIITA TBP TCF7L2 TCF7L1 H2AFY KLF1 KLF4 TAF1 HAND1 REST HAND2 TAF9 DDIT3 TAF7 ZNF613 TAF5 TAF2 RNF10 CEBPA HDAC5 HDAC4 HDAC1 ZNF174 THRA SIX1 FOXI1 HHEX ARRB1 
4.146989,36.843178,"translation factor activity, RNA binding (GO:0008135)",SND1 RBFOX1 RBFOX2 NGDN RC3H1 DEK RC3H2 HSPE1 LARP4 LARP7 FAM133B DDX39A DDX39B CLNS1A LAS1L SERBP1 ZC3H11A PSMC1 POP1 STAU1 STAU2 ATP5A1 C4BPA EWSR1 NXF1 NXF2 EXOSC10 KIAA1324 TCOF1 MOV10L1 PSMD4 PPARGC1A NXF5 PPARGC1B PRPF38B PRPF38A SECISBP2 DNTTIP2 NR0B1 EIF1 SUPV3L1 MOV10 GIGYF2 MRPL10 EIF5 TBL3 TBL2 FASN SF1 DZIP3 EXD1 POP7 MEPCE TFRC POP4 BAZ2A MRPL15 ATP5C1 MRPL13 MRPL14 MRPL11 MRPL12 MRPL20 LARP1 MRPL21 ALKBH5 ZC3H12A RAVER2 RAVER1 LTA4H MTERF1 CFAP65 TRMT10A SRP9 NSUN2 UPF1 PNPT1 TRMT10C JUN RBMY1F NSUN5 SAMD4B MRPL28 MRPL27 SAMD4A DIEXF MRPL22 MRPL23 MAGOHB CS MRPL32 DAZL CCDC9 AGO2 AGO3 UBAP2 AGO1 TUT1 RBMY1C RBMY1B SLBP ARF1 ZC3HAV1 MRPL39 NOC4L MRPL37 RPS27L MRPL42 MECP2 MRPL43 MRPL40 ATXN2 MRPL41 RPS27A NANOS3 MDH2 UTP4 UTP3 NOC3L POU5F1 MRPL44 ARCN1 MRPL45 PSMA6 MRPL54 NUDT21 MYBBP1A PSMA1 APEX1 PTRH1 TSR1 PKN2 TRUB2 RNASEL RPLP0 NOC2L UNK NKRF ZNF207 SRSF10 SRSF11 SRSF12 PTPN1 EIF1AX SARS PRPF4B HNRNPAB MRTO4 BYSL ATXN2L SRSF3 SRSF4 SRSF5 S100A4 SRSF6 SRSF7 TARDBP SRSF8 SRSF9 ROCK2 NIP7 SRRT SRSF1 SRSF2 CASC3 NTPCR HSP90B1 APEH EIF4ENIF1 YY1 RIDA GTPBP10 FLNA SAP18 FLNB C11ORF68 SLC16A3 KPNA2 NOP14 LRRC47 TIA1 NOP16 GOT2 ZCRB1 RBPMS POLRMT EEF2 FTSJ3 CDC42EP4 FSCN1 PEF1 PIN4 SNRNP200 LRRC59 MAZ KMT2C ISG20L2 MSI1 UBFD1 MSI2 CORO1A KRCC1 G3BP1 G3BP2 HNRNPDL NELFE BRIX1 FBRSL1 EIF5B FUS EIF5A HSP90AA1 API5 EIF2AK2 CDC5L BICC1 QKI GNL3L SON SYF2 ZNF638 NAF1 ETF1 TOP1 ACO1 TRIM56 KHDRBS1 IREB2 EIF4B KHDRBS3 CELF1 CELF2 CELF3 CELF6 PELP1 EIF4H EIF4E ZNF622 NOP58 DSP EIF3A IMMT RPL23A CIRBP TPD52L2 CDC40 KPNB1 C1D NOVA1 EIF3L NOVA2 P4HB EIF3H SLC25A11 KCTD12 EIF3G TRIM32 EIF3D NOP53 SLC25A5 EIF3E EIF3B NOP56 EIF3C MAK16 ISY1 DMGDH HSP90AB1 AKAP8L U2AF2 U2AF1 FAM208A HSD17B10 NGRN MTPAP GANAB SUMO2 SUMO1 DHX57 TRIM25 IGF2BP2 IGF2BP1 IGF2BP3 TRIM28 HNRNPA3 HNRNPA0 HNRNPA1 SSB DUT ACTN4 IMP3 SCAF11 CNBP PCDH20 CCAR1 SUB1 CCDC86 RTCA FLYWCH2 KYAT3 EIF1B LRP1 UBE2L3 CCAR2 DHX30 CRKL HERC5 EXOSC7 EXOSC6 MTHFSD DHX33 DHX34 SNRPD3 SNRPD2 IFI16 DHX36 SNRPD1 EXOSC9 PEG10 DHX38 CPNE3 EXOSC3 EXOSC1 APOBEC3F APOBEC3G XRCC5 XRCC6 SURF6 MYO5A TFB2M ERAL1 CSNK1E SNW1 RPL27A NOL10 NOL11 DHX29 GRB2 NOL12 SUGP1 APOBEC3B APOBEC3C SUGP2 MTCL1 RTCB PCBP1 PPAN THUMPD1 MRPL1 GSPT2 GSPT1 MRPL4 SYNCRIP MRPL3 LGALS3 C7ORF50 MRPL2 MRPL9 PCBP4 LGALS1 PCBP2 DHX15 PCBP3 DHX16 RCC2 PPP1R10 SEC63 APOBEC2 APOBEC1 HARS2 TSNAX FAM32A NCOA5 NBPF10 PRPF40B PRPF40A MRPS7 MRPS5 BST2 CMSS1 ALDH6A1 MRPS9 CSDC2 NAT10 SLTM PABPC4 PABPC1 CALR DHX8 DHX9 MRPS14 MRPS15 ARHGEF1 MRPS12 CSDE1 MRPS11 IGHMBP2 RTF1 PCSK9 BRCA1 TFB1M RCC1L AATF HLTF ERI3 KIF1C UTP14A LYAR CCT4 CCT3 NPM1 MRPS28 NPM3 ZFR MRPS26 MRPS23 MRPS24 MRPS21 KIN HNRNPUL1 SEC23IP HNRNPA2B1 HNRNPUL2 NLRP11 CANX SNRPGP15 HDGF EPPK1 DYNC1H1 HEATR1 MRPS35 MRPS30 MRPS31 RSRC2 HEATR6 UBE2I CAVIN1 DIMT1 YLPM1 PDAP1 HUWE1 WBP11 ANKHD1 RPP25L EEF1A2 EEF1A1 PPIA BOP1 DKC1 PPIG UBE2O SBDS RPP25 PPIB PPIE OTUD4 UBE2N SUPT6H DBR1 RBM4B BCCIP PEBP1 IBA57 RRBP1 YARS2 TEFM KHSRP RPL39P5 PES1 DROSHA RAE1 NDUFV3 FDPS YARS CAST UTP15 UTP18 PCID2 UTP11 DDX56 CCDC137 DDX54 DDX55 DDX52 DDX50 RNASEH1 DDX51 SUPT5H LSM14A H1F0 PSPC1 MKRN1 MKRN2 GEMIN5 UBA1 LSM14B CCDC124 SRP19 DDX6 VCP DDX5 UTP23 DDX1 RPP30 SRP14 EEF2K SNIP1 ZNF385D ZNF385C UTP20 ACAA2 ZNF385B ZNF385A RBM15 NCBP2 NCBP3 RBM19 NCBP1 DDX31 CLK3 EEF1D SFPQ RBM20 BUD13 R3HDM2 PLEC R3HDM1 RBM25 RBM22 YWHAG RTN4 DDX49 DDX3X YWHAE DDX47 DDX46 PSIP1 HMGB3 SLC3A2 HMGB1 DDX41 HMGB2 DDX42 CHD3 ADAR CHD2 TROVE2 RPF1 RPF2 LLPH BUD23 RBM10 H1FX RBM14 RBM12 GCN1 RBM39 DDX18 CDK11B TAF15 RBM38 DDX17 FAM98A DDX10 SSRP1 FNDC3A FNDC3B GLRX3 YWHAZ U2SURP NAA15 RBM42 FAM50A SLIRP ACIN1 FAM98B RBM47 SNTB2 RBM45 RBM28 DDX27 RBM26 CFAP20 DDX28 RBM27 DDX23 DDX24 PRR3 DDX21 RPGR CSTF2T SAMHD1 ADD1 TRA2A HSP90B2P BMS1 TRA2B RBM33 SMNDC1 RBM34 RPL22 RPL21 RPL24 RPL23 WDR75 CD3EAP UPF3B MEX3D SOX11 GTPBP4 MEX3A DYNC1LI1 PHF5A HNRNPM CPEB2 HNRNPK MEX3C HNRNPL CPEB1 MEX3B NUP98 SARNP TRIP6 TEP1 RPL26 HSPA1A HNRNPF RPL28 HNRNPC HNRNPD RPL27 CDK13 CPEB4 DUS3L RPL29 CPEB3 RAN HSPA1B TES SF3B6 SF3B3 SF3B4 RPL11 AHNAK RPL10 RPL13 RPL12 HNRNPU NOLC1 PARN ADARB1 GPATCH4 ADARB2 HNRNPR RPS4Y1 GPATCH8 FAM120A GTPBP1 SRP72 FAM120C PABPN1 RPL15 RRP36 RPL14 S100A16 RPL17 RPL19 SF3B1 RALY RPL18 SF3B2 RPL41 MCAT PRRC2A NUDT16L1 PRRC2C RPL3L PRRC2B FARSA HOXB6 RPL5 RPL6 RRP8 RPL31 RPL3 RPL4 RPL30 RPL32 RPL35 RRP1 RPL34 WDR43 ENO1 PRKDC C14ORF166 RPL9 SAMSN1 WDR46 RPL7 RRP9 RPL8 PRDX1 RPL37 MYO18A RPL36 RPL39 PNO1 SERPINH1 RPL38 BARD1 BTF3 ANXA2 RDX TCP1 GNL3 A1CF GNL2 TRMT1 WDR36 WDR33 LRPPRC NSA2 SPOUT1 TRMT6 ZNF598 YTHDC1 YTHDC2 RPN1 ADK RBM8A CLTC AKAP17A MTDH RAD51AP1 BCLAF1 CSRP1 TERT GAR1 RRS1 ZNF106 RPS15A ZNF346 YTHDF1 MBNL1 YTHDF2 SF3A2 MBNL2 YTHDF3 SF3A3 MBNL3 CDKN2A GATB KTN1 ADAT1 SRP68 GTF2H2 RRP1B GTF2H3 SCAF4 HADHB EBNA1BP2 CPSF4L USO1 ZNF579 CACTIN SF3A1 SRFBP1 PHF6 GRN SMG1 TCF20 KRI1 TMSB4X PPP1R8 SRP54 ANXA7 RRP12 ZNF326 RACK1 RARS2 SUPT16H RPS8 RPS9 RPS6 RPS7 LARP4B GTF2F1 ILF2 CHERP ILF3 RPSA SNRPA CNOT1 CNOT4 ZYX SNRPF SNRPG PPIL4 SREK1 FKBP4 CHTOP SNRPB NHP2 SNRPC FKBP3 RNMT VIRMA JAKMIP1 GTF2E2 BZW1 PPP1CC HMGN5 ZFP36 RBBP6 RPS5 ASCC3 RPS2 RPS3 HMGN2 PNISR EIF2B3 FAM103A1 LSM2 LSM1 PYM1 LSM6 LSM5 LSM4 LSM3 LSM8 LSM7 RCAN3 NCL EIF4G1 ERH EIF4G3 EIF4G2 DIDO1 ANKRD17 FMR1 LARP1B IPO5 C1ORF52 TPR BAG4 RIMS1 ZNF768 COA1 SECISBP2L ELAC2 RPL13A PA2G4 C15ORF52 EDF1 REXO4 SMC1A WRAP53 DNAJC2 SARS2 NOA1 MFAP1 ESRP2 RPL37A CEBPZ EIF4E2 TNRC6A METAP2 TNRC6B NSRP1 NUFIP1 NUFIP2 COL14A1 ZC3H4 ZC3H3 ZC3H8 SNU13 DUSP14 PTBP1 PTBP2 DUSP11 TNPO1 RRP7A RPL36A LBR XIRP1 METTL16 COA6 PATL1 KRR1 CCDC59 RPL35A PAPD5 PATL2 PTBP3 RANGAP1 PKM SNRNP40 ESF1 SNRPA1 RP9 TPT1 EIF4A3 EIF4A2 LUZP4 EIF4A1 WDR3 HDAC2 CCDC47 SYNE1 C1ORF131 RPL10A MTO1 SART1 REPIN1 SART3 POLR2A POLR2B FIP1L1 PUF60 WDR6 UBTF DCAF13 RPL7A KNOP1 CRNKL1 SRRM1 JMJD6 SRRM2 ASS1 CCT6A HIST1H4A XRN2 XRN1 TFAM PRKRA SUCLG1 PFN1 AKAP1 STXBP1 CISD2 AKAP8 MRM1 TRMT2A PNN MRM3 MAGOH TIAL1 RBM15B PDCD11 UBAP2L AQR TRMT1L ZRANB2 ABT1 TOP3B MANF HLA-A PUM2 PUM1 SRPK1 UCHL5 SRPK2 RPL39L PUM3 RPS27 PARP12 RPS26 RPS28 GOLGB1 GRWD1 SPATS2L RNPS1 RPS21 RPS20 RPS23 EZR RPS25 RPS24 MACF1 TCERG1 ANP32A MPHOSPH10 CSTF3 FCF1 TXN IFIT5 IFIT2 HTATSF1 PWP2 IFIT1 C14ORF93 HNRNPLL TNS1 RPS16 RPS15 HELZ2 RPS18 RPS17 RPS19 SNRNP70 CSTF2 CSTF1 ARL6IP4 RPS10 AGFG1 RPS11 RPS14 RPS13 STRBP NME1 RBM12B FUBP1 NFX1 FRG1 KRT18 RPUSD2 RPUSD3 FUBP3 RPUSD4 TLR8 ALDOA HNRNPCL1 FASTKD1 ZCCHC11 DAZAP1 FASTKD2 FASTKD3 STRAP FASTKD5 TOP2A NMD3 TWF2 ZCCHC17 STIP1 FXR2 FXR1 PPRC1 MAP4 SAFB2 SEC61B MAP3K20 SPTBN1 NQO1 ZCCHC24 MYEF2 FAM46A PARP1 PRMT1 PPHLN1 SORBS2 RSL1D1 HNRNPH1 HNRNPH2 PRPF31 HNRNPH3 NUPL2 MAPRE1 FYTTD1 CSTB GFM1 GDI2 NUCKS1 MKI67 NKAP RPL18A XPO5 CTNNA1 NUSAP1 NOM1 TUFM CPSF6 PTCD2 PTCD3 CPSF7 PTCD1 CPSF4 PUS1 CPSF3 ALYREF NOSIP ZFC3H1 CWC15 ALG13 PUS7 LIN28A ZNFX1 LIN28B RPL7L1 FAU SCG3 DAP3 ZCCHC9 ZCCHC8 ZCCHC7 NOL3 ZCCHC6 ZFP36L1 NOL8 SELENOH HDLBP NOL4 NOL6 FBL TBRG4 NOL7 EFTUD2 ZFP36L2 PURB CWC22 DNAJC21 PURA PURG ABCF1 PDIA4 ZC3H10 PDIA3 ZC3H13 C2ORF15 NONO HELZ TBCA EIF2S3 EIF2S2 RALYL EIF2S1 CKAP4 TDRD3 PRPF6 DIAPH1 CAPRIN1 PRPF8 PRPF3 ZCCHC3 SKIV2L2 RPS19BP1 SRPRA FBLL1 ZMAT1 ZMAT2 ZMAT3 UBC RBMX2 ZMAT4 ZC3H18 ZC3H14 ZC3H15 MARK2 PCDHGA9 HSPA9 DARS TSFM CXORF57 HSPA8 SPATS2 NAP1L4 NAP1L1 RPS3A TRNAU1AP URB1 DNM1 SAFB THRAP3 RBMS1 MYH9 ALDH18A1 RBMS2 GRSF1 LUC7L3 LUC7L2 USP36 NVL NOP2 MTIF2 MTIF3 ELAVL1 ELAVL2 NOP9 HSPB1 ELAVL4 EMG1 ZC3H7B HIST1H1E ZC3H7A HIST1H1B HIST1H1C HIST1H1D SPEN DCD ANXA11 DCN KIAA0907 SSBP1 MATR3 RBMX USP10 POLDIP3 YBX1 YBX3 HSPD1 OASL ENDOU RBM4 RBM5 RPS4X RBM3 NIFK CHCHD1 VSIG8 RBM6 RBM7 
2.8252294,36.555622,protease binding (GO:0002020),ANXA2 ITGA3 CD70 CRADD CFLAR TRIP4 FN1 ACR COL1A2 COL1A1 COL3A1 PINK1 STIM1 FAP CD28 BCL2 ALPI TP53 CNTN1 GSK3B SERPINA1 SERPINE1 TNFAIP3 TNF BRCA2 SERPINA5 DPP4 PYCARD COMP LONP2 TIMP3 DVL3 TWNK TIMP4 BDKRB2 FADD TIMP1 TIMP2 LDLR ELANE RFFL SERPINB4 CCBE1 SERPINB3 VWF ADRM1 SERPINF2 TYSND1 TNFRSF10A SERPINB9 SERPINB6 THAP5 SELL SEMG2 ECM1 ITGB1 SERPINB13 CSTB CSTA SERPINC1 FURIN ITGB3 BCL10 SRI DERL1 TTN INS CST3 ADAMTS4 UBC RNF139 ADAMTSL4 FLOT1 ITGAV A2M POLG NFRKB INSL3 
4.3668575,31.740248,ferrous iron binding (GO:0008198),PHYH TYW5 TET2 TET1 JMJD6 TF SCD KIAA1456 FDX1 ETHE1 MELTF ISCU ACO2 FECH FTHL17 HAAO ALOX15 DNAJC24 CYP3A4 FTMT ALOX5 ACP5 HIF1AN SNCA EGLN2 ALOX15B RIOX1 LCN2 FTH1P19 FXN LTF FTL FBXL5 KDM7A ABCE1 KDM3A FTO ISCA2 ISCA1 PHF2 ALKBH8 PHF8 ALKBH3 ALKBH6 HEPH ALKBH2 NFU1 ALKBH1 FTH1 AGMO 
3.3976912,41.7557,pantothenate transmembrane transporter activity (GO:0015233),SLC5A8 SLC16A1 SLC16A2 BSG SLC16A7 EMB SLC16A8 SLC16A3 SLC16A4 SLC16A6 
3.3884175,41.76447,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen (GO:0016709)",CYP26A1 CYP26B1 CYP4F2 MICAL2 MICAL1 MICAL3 CYP4F11 CYP2E1 
3.7439637,33.715527,type I interferon receptor binding (GO:0005132),IFNA6 IFNA5 IFNA14 IFNA8 IL21 IFNA7 IFNA2 IFNA16 IFNA1 IFNA17 IFNA4 MIF IFNW1 IFNE IFNB1 IFNK IFNA21 IFNA10 
